,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_MDm_L,Red_N_R,Precentral_L,Frontal_Inf_Orb_2_R
Thal_AV_L,0.2104843838511334,0.03169676472474978,0.16860859447500498,0.4332584946255905,-0.17546664408600832,-0.06494584977268442,-0.2997672650371403,0.043759844468119855,-0.08234441686451932,0.14693292133344574,1.0,-0.2226018811530997,0.3464834220521768,0.3245323493203257,-0.20820139410198987,0.16079637932147814,-0.020526295583894127,-0.006792455162252025,0.26127062662809514,0.035546182031473424
Thal_MGN_L,0.014486034835343152,0.3058610771069179,0.054674820552725795,-0.052179245032037795,0.2277396667590067,0.08399371366527086,0.15176307488336493,-0.1700998581696717,0.07030704522399737,-0.02334564992124181,-0.2226018811530997,1.0,-0.1427792362014162,-0.20424421606576115,0.14812865535426983,0.09692540755013991,0.428893098796996,0.2190431584495268,-0.10758405210228485,0.08884172047953834
Paracentral_Lobule_R,0.3722852988370964,0.008934702284904929,-0.15501480016917754,0.33353656917365326,-0.22950874595221257,0.24985240173902024,-0.03842466862879477,-0.06915139620405089,-0.026498233716503092,-0.13243041072092382,0.3464834220521768,-0.1427792362014162,1.0,-0.1080976186552906,0.10894628401058662,0.18616928255453277,0.16017216735911316,0.1501895763803759,0.44237955422872016,0.33216436909388747
Vermis_9,-0.19922800320069045,-0.0889825672806567,-0.12064401092121929,0.08317547486620164,0.24985259166012677,-0.3450795831026517,-0.12659493846643577,0.12749702521560533,-0.2184992002777364,0.06949133098609099,0.3245323493203257,-0.20424421606576115,-0.1080976186552906,1.0,-0.41432666704549576,0.11342882213543212,-0.4021639058890368,-0.09100815445168976,-0.1887879644305165,-0.17138501994487962
Amygdala_R,0.5069011716722923,0.24959731871920968,0.2847479502195496,0.11246532066106779,-0.11588830484665305,0.6167916515676116,0.03313789483963861,-0.1433229916237685,0.5499892101406073,-0.09375797283136073,-0.20820139410198987,0.14812865535426983,0.10894628401058662,-0.41432666704549576,1.0,-0.1139944450555902,0.351990521667964,0.3774759159081058,0.28885664582343107,0.28332052860091106
Temporal_Sup_L,0.2003556006989078,0.007840865784589689,0.030474361752899342,0.11329957345413265,0.4685055393880692,0.022700304211550223,0.24234195637551217,0.15826132171700363,-0.20646091436233727,0.3487617471185292,0.16079637932147814,0.09692540755013991,0.18616928255453277,0.11342882213543212,-0.1139944450555902,1.0,0.3564723769083034,0.04980313830204078,0.006132591577124766,0.403863684810625
Thal_MDm_L,0.22573702344504182,0.43521375096538994,0.2994819701843363,0.28394486488877935,0.1670935244936898,0.3679717677561796,0.2723417480927879,-0.06225906330434343,0.12472768738612365,0.08969707646259036,-0.020526295583894127,0.428893098796996,0.16017216735911316,-0.4021639058890368,0.351990521667964,0.3564723769083034,1.0,0.19104952544740036,0.0687117923675901,0.34415870159881673
Red_N_R,0.3329722893369309,0.3091276156228524,-0.14030929832225267,-0.07775610813937874,0.03167847872830306,0.07067725996345368,-0.13825822321351391,-0.21888762098401307,0.12054194012365076,-0.06972978794067339,-0.006792455162252025,0.2190431584495268,0.1501895763803759,-0.09100815445168976,0.3774759159081058,0.04980313830204078,0.19104952544740036,1.0,0.1497338567993645,0.4061232389888536
Precentral_L,0.43399229970752784,-0.09066118388378923,0.1347444409681048,-0.040798216994574976,-0.5469707056322637,0.3263693578469037,-0.1173826751536691,-0.07872795216301921,-0.03091003172837412,-0.16945284282904308,0.26127062662809514,-0.10758405210228485,0.44237955422872016,-0.1887879644305165,0.28885664582343107,0.006132591577124766,0.0687117923675901,0.1497338567993645,1.0,-0.045164917727683926
Frontal_Inf_Orb_2_R,0.406328542498699,0.08803231069157927,-0.11211991584158194,0.32013693256175474,0.24247996787447818,0.2934121953778758,0.10715933613867161,-0.056498524617291955,0.2045776784953618,0.09467558702440643,0.035546182031473424,0.08884172047953834,0.33216436909388747,-0.17138501994487962,0.28332052860091106,0.403863684810625,0.34415870159881673,0.4061232389888536,-0.045164917727683926,1.0
