,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_R,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,SN_pc_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VL_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_VA_L,Caudate_L,Parietal_Inf_R,Thal_IL_L,Thal_VPL_R,Frontal_Sup_Medial_L,SN_pc_L,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,Thal_IL_R,Postcentral_R,Cerebellum_9_L,Lingual_L,SN_pr_R,Thal_LP_L,LC_L,Rectus_R,Frontal_Inf_Oper_R,Fusiform_L,ACC_sup_L,Olfactory_L,Thal_MGN_R,Frontal_Sup_Medial_R,OFCmed_L,Thal_PuI_R,Temporal_Mid_L,Thal_VA_R,Cingulate_Post_L,Temporal_Pole_Sup_R,Paracentral_Lobule_L,Cerebellum_Crus1_L,Thal_LGN_R,Hippocampus_L,Thal_MDm_R,Thal_PuI_L,Cuneus_R,ACC_sub_L,OFCmed_R,Vermis_10,ACC_pre_L,N_Acc_L,Calcarine_L,Occipital_Mid_L,Cerebellum_10_L,ParaHippocampal_R,Thal_PuA_R,Supp_Motor_Area_R,Parietal_Sup_R,OFCant_R,Cerebellum_3_L,Temporal_Pole_Sup_L,Temporal_Pole_Mid_R
Vermis_7,-0.17689534091871492,0.2878409805699479,-0.13864654503909693,0.26807317894104143,-0.22154804287276175,0.26358404679947023,0.2015315411443376,0.3440667375486336,0.21420457205655077,0.3907742261337027,0.443132667224489,0.07281252322826132,0.24380955959116715,0.1558499129589883,0.471822155190797,0.3921946440023873,0.1989810723936769,0.31924690990634036,0.3121711573635249,-0.041216581521240137,0.23507188043377758,0.07464889326968846,0.14155653131291618,-0.15015556402422164,1.0,0.161885725279706,0.0013470456604879203,-0.17944422969666193,0.2830518242855546,0.17305823749077331,0.31045506973557857,0.2766773123285441,0.3015129045079556,0.3480863555812399,0.13874295092190156,0.2716941833992878,0.2754845145397645,0.30082700828883147,0.34700716141683113,0.08359105982212324,0.03317242438740034,0.2730988642560887,0.42686597763741047,0.25740943836417,0.2605923128525074,0.2966639245553678,0.1786355453558417,0.26846263977100954,0.12867812879667792,0.2105350407396,0.2717397189684493,0.0956984156513305,0.3855083161051301,-0.1758247441865983,0.07564418133982811,-0.021616770460591538,0.21544688469075662,0.23914262668708333,0.15943107214517388,0.49728359538810574,0.40960918212773767,0.11342617052930447,0.0448715830868482,0.42061543350150676,-0.2817415467707043,0.3211421346768343,0.4757110170298491,0.13699786114308599,-0.05681826183771982,0.23247569803462698,0.21307830955834345,-0.15226547881199132,0.3612158208640193,0.38085657773858134,0.08567966283278097,0.2645599011219365,0.1500604389808573,0.0742654509810602,0.5986858745959387,0.23634674888783716,0.17329016474657694,0.3980698354924176,0.2525751638067019,0.28706314817140777,0.2745085119886854,-0.31358657959869013,0.09445189193626573,0.16309384011543254,0.16301571726599323,0.33135701781989296,0.36124260722570795,0.153970640488209,0.3321638592202888,0.4137287784456099,0.1105277707406818,-0.0966508085111562,-0.13962630225384606,0.28964351851409326,0.0022415452681612312,-0.15584368042642965
Hippocampus_R,0.4804653486662553,0.8991807501713448,0.7116748881934223,0.7962035489513332,0.0851567054627248,0.5804605098344148,0.46735259277379243,-0.013138057100339762,0.25638837825799254,0.6924963761406769,0.23448438477304562,0.7004718533335745,0.8407313760452352,0.2880492134636851,0.45048078696053295,0.729411005887472,0.737366502530406,0.8750008466399016,0.8135387592935284,0.24513692199401146,0.6882203286687815,0.7281965453483981,0.8787715377374035,0.10883631026535177,0.161885725279706,1.0,0.5363974695809898,-0.2578790880655504,0.5708200181095824,0.4580620526486256,0.6018511464113558,0.6280148495195933,0.4138598800139343,0.9255693633102431,0.7440180973108855,0.618884980130908,0.00997509886298976,0.8469751653147752,0.6308134775044417,0.7084543985715277,0.70430640361888,0.9011702492000739,0.60953790532202,0.8868022746515802,0.9005809118980931,0.26236691988950955,0.932392090038933,0.897360968401416,0.3117177256385476,0.9219881910692119,0.9082914823777842,0.7898167699585726,0.565045380160269,0.5077924285822614,0.7080793116538051,0.3613030757904957,0.676248361195146,0.9185144271842158,0.48129137935774,0.7474610457662182,0.7126521945199626,0.46964884126151946,-0.00982420729414229,0.6182193144807646,0.20370945432788684,0.8597518908689469,0.7766177565401202,0.8247117216694982,0.5284386636755976,0.6637062519379096,0.8575185802601183,0.03105590906628764,0.8681809634397225,0.6853758286186584,0.8605645466000202,0.8682332182961048,0.8111170447663474,0.622650049205039,0.34984596645161464,0.8970194986294665,0.902497572866004,0.7920444141948043,0.7671993573800504,0.5243989020343063,0.8869469743678144,0.2573615976831118,0.8889308508632322,0.9492269665490382,0.3332656926615157,0.7086544097945132,0.11401582986754662,0.6361691880257005,0.8635950311980195,0.630720445202465,0.736054181080176,0.10422396493639872,-0.044183439927021693,0.7929451639136466,0.7640395610660337,0.18029684167377322
Cerebellum_10_R,0.3088632067376792,0.3931454654790419,0.4877322653461993,0.41185782074615057,-0.2541497212141135,0.1867148264005178,0.21992914576206143,0.03736623840765147,0.35272800721574055,0.49042379310045003,0.04091962315130162,0.21374959159626244,0.40423094843233714,0.087605833842166,0.05226499185954119,0.30716417917909683,0.42147076861112354,0.44937170337870425,0.30191501732193593,0.2786080884639017,0.33360059294373656,0.5535105217459555,0.5471922692220972,0.1528975869411965,0.0013470456604879203,0.5363974695809898,1.0,-0.035082377722075356,0.14971210816339492,0.10450218726286736,0.22671461116171926,-0.06802968066779856,-0.10254521270324136,0.4492423851298831,0.4867653462538256,0.5985688976326895,0.1843264038103165,0.3482358841087915,0.32551470603378174,0.39229861577518643,0.5011822397470219,0.4023602832097909,0.18277578945271106,0.5316006473828894,0.5771904017814695,-0.13988519784918133,0.4719129682505175,0.4208396897012875,-0.0209069183289349,0.4353963874712861,0.3526156085013737,0.4793882247961127,0.5288562569865645,0.3659834410154564,0.49579845450122856,0.2981069419508645,0.3625125083182973,0.42654210909574036,0.08705986097671285,0.43097258690836393,0.284704375265908,0.40788291926508086,0.017638500102593012,0.3311479269796266,0.264550780808579,0.4121559280359308,0.311212388632497,0.50091097684616,0.11022316215825786,0.5135854541306526,0.5289330358278966,0.21235796419541667,0.3164565448553644,0.13905589064942317,0.531888604955117,0.4467618142724645,0.5639730878440606,0.21014405768450922,0.07012498577220243,0.4668674194001658,0.5032763388739504,0.21020700134880263,0.22615486280777541,0.07827458965456663,0.42318886117824084,0.2972730213827554,0.6181212775302842,0.5361580434026917,0.010462018917818547,0.2640083447683112,-0.20442524233598236,0.6937423041359074,0.5699094055721856,-0.0172611500488769,0.41996573317710784,-0.12470404690238622,-0.06361344842217824,0.21291752453126642,0.3929951333046363,0.3022653950373145
Parietal_Sup_L,-0.059556676779502334,-0.15483379504421194,-0.04364205725748906,-0.411573497297045,-0.033690532093482994,-0.5668244655639105,-0.17289602497742765,0.40188066306105813,0.49740477847019376,-0.18678767702072624,-0.27739870280124207,0.05704101445726409,-0.162336580472692,-0.3361876339632598,-0.014953168894387983,-0.15531408423971382,-0.1569004270608943,-0.3121939304661137,-0.11482462585381648,0.6006934294568671,0.04440694947453275,-0.0968411132912312,-0.06032305549284985,0.6806542496886352,-0.17944422969666193,-0.2578790880655504,-0.035082377722075356,1.0,-0.38409511906231925,-0.7196203663719944,-0.1804192918610257,-0.34860152827939883,-0.38924711173565035,-0.24015068855944177,-0.2669246344094084,-0.14329120767017547,0.5497006165739795,-0.10740693270048823,0.03261858644356289,-0.4549334398048859,0.0961693937538002,-0.09324837888179914,-0.5702512510542322,-0.13379077988651644,-0.20278106063206391,-0.14798542226066752,-0.20899963336413052,-0.18669447205397835,-0.6043989520815793,-0.10571355772097235,-0.17332761173535513,0.07846525000680929,-0.26033450698729216,0.11230964081110216,-0.3090932185336839,-0.14065366693899684,-0.06388890609887864,-0.11938242228616297,-0.7361600406797353,-0.357682906158562,-0.09913038864565162,-0.16350959134423138,0.04296473254897651,-0.31916942489391054,0.060919410983933,-0.4595537163580812,-0.4620852180894055,-0.24663226496401092,-0.12250106548579155,0.04718254489968188,-0.17816564443295904,0.10436178221899538,-0.23842499327658823,-0.4092660908300404,-0.05503267054523663,-0.08973127202393978,-0.07189717299541462,-0.1687279390486508,-0.450396428435202,-0.11536288265815978,0.004730274298122328,-0.18752613525713627,0.057754129455905134,-0.22569992370760597,-0.23525649265731552,0.2516627398048744,-0.21594561212607302,-0.21827389960416108,-0.21545891269848208,-0.1645588588160208,0.011499423108738005,-0.38022393905404783,-0.06652834316621624,-0.29605490337774226,-0.3173288691622552,-0.35134297961408395,0.506760584086763,-0.15715678520221296,-0.4161115852525024,0.5588155368995954
Precuneus_L,0.3640765348995203,0.5156062667582871,0.3587992822203009,0.7126415392195067,0.2080419217676343,0.6800737861192948,0.7236748678084892,0.07583388188700999,0.07214007834516845,0.5295341874242679,0.39479118051725787,0.3440132394162805,0.4314624580840991,0.4534552816519993,0.5281111237793719,0.6433552112603398,0.6504077426667614,0.6170382345977292,0.5313604271733247,-0.03367272940389679,0.35333607997569944,0.3748396527913839,0.4835762609459603,-0.11324413911520576,0.2830518242855546,0.5708200181095824,0.14971210816339492,-0.38409511906231925,1.0,0.6492504774390723,0.5802790670953402,0.6039687793717695,0.8229027898932204,0.5633518482395995,0.6226411236106012,0.36661008074201573,-0.04909223319012074,0.5141529551050756,0.4904733467768792,0.46314326341601636,0.3411674486192654,0.47087437997434944,0.7435410402373441,0.5279826373403165,0.5515883012738676,0.7455660935515046,0.4999092341910858,0.569934876064337,0.5123291643751228,0.4948066452779904,0.5330558968962789,0.38876542003277803,0.5160660134116601,0.18611577296765405,0.5504412880457409,0.19747082276947125,0.6362812803468015,0.5085102060882991,0.6368058754781022,0.6129851978179599,0.6996589225579736,0.4386163211907734,0.03724733085683992,0.5098529083753917,-0.030009781256784555,0.6401257511694058,0.6787412346464942,0.6080824516812604,0.26663114825270334,0.22259018353004895,0.4896455308128254,-0.3311948097406238,0.5990159452978217,0.7457088229307931,0.4779865053989405,0.6496959696921923,0.4656811905431356,0.7026856485765082,0.5833057809230342,0.42958951940954176,0.41270812941619905,0.6127669854290777,0.40402723615691793,0.8440457329098232,0.5450937699324485,-0.01403499860115381,0.5663930231488699,0.5626022070860045,0.5409742992952102,0.8223054639873465,0.563904732869434,0.4316605523505874,0.5528261139930106,0.6445586924504035,0.7333677617659955,0.2678820662516092,-0.15841677757024888,0.657403018224708,0.5505343269222437,-0.058257949951023784
SupraMarginal_R,0.2573355270740562,0.32603108142577636,0.13839989581876927,0.6898562834386492,0.06763155570219065,0.7187803208230052,0.41908352931523246,-0.2673342822814161,-0.4222092349795103,0.36733673073506035,0.3128180172848702,0.13433504913603342,0.2788848641251214,0.500528096160834,0.21165277778737845,0.3849802422051839,0.39067252658519447,0.5286382172513461,0.3354479859541783,-0.5251372256958097,0.06552249808121662,0.24340119114856026,0.29218606340477665,-0.6671815229196179,0.17305823749077331,0.4580620526486256,0.10450218726286736,-0.7196203663719944,0.6492504774390723,1.0,0.3465439055638291,0.5521663047604011,0.6785253037887714,0.43013258387150544,0.5444293579916535,0.2584258369191518,-0.5041356826173631,0.34582190680072794,0.1451900455220776,0.6716752967973241,0.064823327699907,0.2872441589820943,0.7743998357942294,0.29770292158895834,0.43645260724943574,0.4418388158449279,0.35538446637289833,0.39328461366036815,0.8474191667775615,0.30302253313988964,0.3852999700326674,0.11549346110467122,0.36852122891315775,-0.0993363956910905,0.4876796361481099,0.11991590612679782,0.2725881286796025,0.3113052501094061,0.9692383891233662,0.5892509854122239,0.3784970856278958,0.3320002997554827,0.023480993658187236,0.5010512711056077,-0.044461899683501054,0.7314063558284719,0.6591943243067747,0.43536947245079993,0.21464333806691965,-0.01837179874755928,0.400832162710123,-0.32216393312679337,0.4476924552852014,0.6434977166850347,0.28137520585436615,0.2909731139027114,0.21242909883660804,0.5615400474292301,0.6486759775591955,0.2552440641542546,0.1831994987749334,0.38412736891819793,0.1583192531104028,0.46981654533126666,0.41040047834220666,-0.32474690039178133,0.411980361923965,0.4104219777827331,0.4464607686043606,0.42991867789859106,0.1728707858050055,0.4658764834164736,0.2067567852243173,0.47941124803621643,0.5839044423035182,0.46115380985011406,-0.5358485053957285,0.3958652680591337,0.5807913623436592,-0.6174467949686653
Vermis_6,0.4309856706839141,0.616919134599256,0.4417878353928783,0.45902220733579385,0.20127743746690652,0.4249497826237442,0.31093525138084743,0.1011162483997602,0.1252764798106119,0.5423549962432891,0.0663802712011038,0.4666484400277515,0.5337724279914192,0.3359680605848848,0.42933087166518236,0.5543547755478008,0.48167559823307127,0.48757916962901615,0.5619264279758276,0.08704941148406511,0.34786587855506623,0.44037603889889204,0.4710770572652433,0.04894575868472592,0.31045506973557857,0.6018511464113558,0.22671461116171926,-0.1804192918610257,0.5802790670953402,0.3465439055638291,1.0,0.5103750139173502,0.5607721934153407,0.6141779681614435,0.40407550563461847,0.41433940160786503,-0.03343240693147737,0.6022467729466597,0.4558963195754245,0.36028260605036083,0.2890014127907603,0.5635563643964349,0.5282493846355639,0.5557716215187221,0.5036875312871537,0.3938738967827249,0.5702765233202912,0.6318871914504779,0.2645296082832671,0.5494717460696746,0.5995127278076403,0.3954373939495691,0.41710839680836,0.3434827791887633,0.49143647939505514,0.1679293939290194,0.4683302455190629,0.5982377811720804,0.3522017290269727,0.5207683281489909,0.6164400153198832,0.3387659833485777,0.036764840283155714,0.4241424247038296,0.025956641775457263,0.5336282544994194,0.6002747937817159,0.5390827194409522,0.1987271457919943,0.30889964597754394,0.4236512228822795,-0.09708154482799174,0.6179915832411428,0.5541789406550199,0.47106663835659685,0.5717051932667948,0.38202152988399596,0.4562963768272513,0.31557623383507305,0.5682027259081261,0.5691961052553162,0.6047914604537927,0.4824930380353076,0.6185927448065056,0.6004560606525793,0.03992191048246301,0.5317005961150977,0.5690695346916923,0.23807810205799568,0.5722107883937572,0.3872393639357529,0.27467687079970066,0.5666377969717923,0.5537987277526107,0.5052925191213741,0.17043774660899796,0.12393686273176106,0.6032306896617123,0.4960845963553645,0.02650096554811656
Thal_PuL_R,0.2626377998457898,0.7309802997471229,0.18966072357165517,0.5415367277472741,0.1720742043306593,0.5558487664631717,0.24357798367516093,0.1199880812737155,-0.014910413394903514,0.5120073083022557,0.08852923757294952,0.5586839653387425,0.6114834800816938,0.2928893051948746,0.5076996899988767,0.6027543521808234,0.3449272651992123,0.5937606619106452,0.8111124845897244,-0.04982904595122353,0.44092087277881387,0.1759843316862243,0.5235478902684938,-0.07522438200848058,0.2766773123285441,0.6280148495195933,-0.06802968066779856,-0.34860152827939883,0.6039687793717695,0.5521663047604011,0.5103750139173502,1.0,0.7398146371640039,0.6633260022484148,0.39871544149656934,0.2765073382341098,-0.13779100608291478,0.7582040174629512,0.4421989359910363,0.32756034789546956,0.16921790089516114,0.7181007783018906,0.5403966605841464,0.5793782338321599,0.4844442318096337,0.5573739208033128,0.6052869483348887,0.6932122617715204,0.5352568085543603,0.6609759179567548,0.7913134200671793,0.31913388619210137,0.2632175092273748,0.05976492637192835,0.2613134804629612,0.022507861242157125,0.35670469616203854,0.6768615301668208,0.5753117959732129,0.5215515361361194,0.6558436252023242,0.19192340988892162,0.19873559705747484,0.5601931419141428,-0.17579614641231064,0.6944815154791572,0.6299469018008684,0.3912385711232113,0.3008213761346097,0.25390418182860336,0.46526171109152575,-0.2917192692272288,0.8265708467905285,0.5941447011916725,0.4539640176930116,0.5375229776255563,0.2944124647878297,0.6282773147411873,0.3726532869296971,0.6162553430740201,0.6265261838328142,0.8614506161487042,0.6859555511435912,0.624128043489861,0.6519583008782305,-0.05875292695883089,0.40826004511346503,0.6066892580527375,0.16436752329724424,0.5389473487163409,0.5723248744267858,0.19903643291146048,0.5060179424512765,0.9105925336135361,0.3920810689672115,0.31083149043305236,-0.033384814911837715,0.6953017731955278,0.32923329636570187,-0.18559222608718706
Occipital_Sup_R,0.1601923776101406,0.45221291027637966,0.1048652023714456,0.514257386862039,0.2736525481499993,0.5883835419619278,0.48381521563680463,0.13348495014375455,-0.14125518718827265,0.43874900694367125,0.1965818412261126,0.34038105545910496,0.37265956425369173,0.5086490704914935,0.4759613268256124,0.5452156144827821,0.36420771552942144,0.4687880494827585,0.5427291858738724,-0.23761262907198286,0.18132695500351007,0.1571473637535918,0.30674368820690917,-0.2474959914986589,0.3015129045079556,0.4138598800139343,-0.10254521270324136,-0.38924711173565035,0.8229027898932204,0.6785253037887714,0.5607721934153407,0.7398146371640039,1.0,0.4508635700705402,0.3536745167390713,0.23160306075253168,-0.21308367800839767,0.5363203194576143,0.2911214594270849,0.28416397234271357,-0.014236531036169632,0.41319681454351886,0.6637523003730031,0.34673387190413124,0.33112529564402343,0.7652581419414944,0.36806569823090896,0.5023255428965593,0.6998008595732728,0.3816759070592202,0.5053023367972687,0.10519099348346168,0.35802853920519745,0.050845640052045,0.2960773391981582,0.1325496265537323,0.38088002920556246,0.42680580687836694,0.6542484740425955,0.4914269681913485,0.6261230969895126,0.2280781675786717,0.1158284254413102,0.5134646623559154,-0.12629420490447013,0.5871094424050717,0.6254489678259757,0.38440361380380383,0.1883254537011563,0.053944124056786134,0.27769313960197917,-0.381070581336447,0.6060885948820476,0.6535686539342295,0.25556706884936686,0.41374115932597266,0.14517983187374012,0.6588667939150249,0.5256460506956978,0.33674773082968934,0.32511694396709906,0.6259416933951035,0.40561975949940354,0.8746670400477705,0.46717041631169237,-0.22813572513303737,0.33402039125226396,0.4257133379093914,0.3581015525358831,0.6260216000025877,0.714786687439879,0.16493253914756306,0.3489567047921375,0.740721939562828,0.4312797874894874,0.40978449632810315,-0.1296056706978637,0.6009032898726961,0.35150146854844144,-0.3054297588090746
ParaHippocampal_L,0.4397143569014268,0.9522784354001221,0.6338625243885353,0.792028277125098,0.07323126589175119,0.5323776709834048,0.42938148469731213,0.1728076938672122,0.3500461717897461,0.8272708619645893,0.3380903951615878,0.7225397719321274,0.8899738599111902,0.24431010293295466,0.6105145041404687,0.7910738968523038,0.734743873847061,0.8572602765289503,0.8813263582491575,0.24508862693360328,0.7670641129287747,0.6578084928239164,0.8568431075862836,0.09323421086181838,0.3480863555812399,0.9255693633102431,0.4492423851298831,-0.24015068855944177,0.5633518482395995,0.43013258387150544,0.6141779681614435,0.6633260022484148,0.4508635700705402,1.0,0.6738843783699761,0.6918113824492275,0.1605148309184639,0.8853742895735058,0.6516166806906918,0.6143923819885911,0.6514279442473276,0.941909559309595,0.662724335080855,0.914153993283609,0.9021970840515254,0.32627054288287016,0.9351292339283528,0.9487166398571144,0.2878393016501309,0.9386955990787825,0.9489955997893584,0.7750114554335849,0.6353106539060551,0.4712659565818102,0.6486980972217762,0.2757049714781534,0.6573227204716081,0.9472309316984138,0.42858388098350253,0.8241258961112736,0.8222805653813281,0.4580289858385698,-0.02152820074564808,0.730918459497195,0.09849831148477733,0.862940125836506,0.867068606638225,0.801656808962269,0.434017012033581,0.707850949807574,0.832379812408936,-0.14617228653402067,0.9182386873279853,0.7463344099218465,0.8247432763113881,0.8916109300377602,0.7514262090605895,0.5915200384277757,0.5128430931725887,0.9311579185247136,0.884762235065719,0.872080389031766,0.8158448055294989,0.5450030364688166,0.9377603682295746,0.11525451132608074,0.7878532606421069,0.934342033935742,0.30331907559113946,0.7400788252507567,0.23579890497594666,0.5975318962789494,0.8929581339146456,0.6865435177453862,0.6580242618765365,0.05761918807444759,0.01574750266227468,0.8353185117580904,0.6735422215206077,0.16032534751578859
Supp_Motor_Area_L,0.46854746012527776,0.6322911981757635,0.5786742579232848,0.885219420264915,-0.15009507182833698,0.6920680999396768,0.664366078939811,0.05160332143330436,0.28695608452194127,0.589475562442199,0.43339194086568283,0.37716093433712294,0.5419573911056271,0.2631024450119991,0.5042984799156526,0.6568019106434904,0.8456441963406022,0.8120203536686749,0.5811970492264075,0.2609664648657251,0.5241455245726874,0.7348346311239995,0.8093627208796302,0.07129237743442494,0.13874295092190156,0.7440180973108855,0.4867653462538256,-0.2669246344094084,0.6226411236106012,0.5444293579916535,0.40407550563461847,0.39871544149656934,0.3536745167390713,0.6738843783699761,1.0,0.5757229903789107,0.1047229578540569,0.5742124237544581,0.6708099796116365,0.8348013852492516,0.7683778923414056,0.636927643785199,0.6621549179216853,0.7134617931135229,0.8303255299985042,0.2381664832057899,0.6862762501383696,0.6616530206301348,0.23954259950615936,0.6803872259659801,0.6201041841937116,0.7486956715442855,0.6025120131210145,0.21266506715426384,0.7272804082697575,0.17171247992138472,0.7476502798831917,0.6575002735646122,0.5742809517424879,0.777940399074123,0.6127736449035359,0.5540368049119974,-0.11983186734016521,0.5697859144369516,0.07886610126205232,0.8021909036103834,0.648008395430384,0.7773722831958225,0.41244834555575705,0.5018680103848497,0.8486219974589234,-0.08499753606306497,0.6312565846461546,0.6516128220605206,0.7618464461175917,0.7536746981633423,0.791832858548138,0.6346727290361683,0.5151944236154515,0.6057543597444318,0.630860047197499,0.5545636089887507,0.46603404291938205,0.4804816561862246,0.6492413158016367,0.20587964539173095,0.8132684651120035,0.7559098533820412,0.4782681393206644,0.7157615876621242,0.0342511401789407,0.6785877760189318,0.6919447204016591,0.46110381213152435,0.9326671743868524,0.03193814022998637,-0.19702159974125247,0.6500225153377838,0.6718566792792362,0.08727664201112918
SN_pc_R,0.46069577228113423,0.6457312697362004,0.5393188135722919,0.6400020756612319,-0.010819899255960812,0.402501856635829,0.3266694680732024,0.24253769750626591,0.4106916448191171,0.8458869923710929,0.39019594419238773,0.29736453998561163,0.5532605476599418,0.19500258286324273,0.4845460412598029,0.635511198803692,0.6521833538811016,0.6102544888872476,0.5531511021192759,0.2338787691475025,0.5302882779464385,0.6543966809516045,0.6801774925320893,0.11849724058913869,0.2716941833992878,0.618884980130908,0.5985688976326895,-0.14329120767017547,0.36661008074201573,0.2584258369191518,0.41433940160786503,0.2765073382341098,0.23160306075253168,0.6918113824492275,0.5757229903789107,1.0,0.24936168389174937,0.5571080435094097,0.4768177632024349,0.49682808393355365,0.5460107691820112,0.605876066715418,0.5293005605907942,0.6581284269002873,0.7029940165106272,0.08104198297038537,0.6646330740671872,0.6965533558161396,0.08150811334770196,0.5996937352605036,0.5756632017192588,0.6034608937061171,0.8576754209612927,0.3927245149370718,0.5865239822043609,0.2756552571603879,0.5607712046478956,0.6236737810910064,0.24372147419867,0.6715359487965168,0.5734127043163719,0.5656575507313061,-0.10304973141298605,0.7000230577884924,0.09245386104472635,0.6235578703815209,0.6281944106483826,0.676194386010603,0.05356924701902401,0.512678544048953,0.6661796034102749,-0.060931918702988155,0.5836166956105676,0.49043940741683506,0.5986737168345831,0.6629120348857916,0.5742484202663167,0.3562484479973403,0.4111252056378818,0.6285150102977883,0.6097757713673438,0.533100434299127,0.3763368283177403,0.39606149977126065,0.6935665228598703,0.16665572150209487,0.5865427158472227,0.7090671670388148,0.09320700754876197,0.5256861990575804,0.07681918626503498,0.6606911194576499,0.7445144604437001,0.3736524469554468,0.5298651276862621,-0.03653564715087218,0.04391574320982767,0.5677845180855701,0.4843888999665882,0.19449913539181904
Cerebellum_Crus1_R,-0.0046442821006423265,0.1767488496750356,0.0793664584340357,0.06235247916631826,-0.2623779667900231,-0.23433043622721408,0.14873326729089362,0.792346108852051,0.9239543938823677,0.30310223866743813,0.2322534187559719,0.14417389854836732,0.13222320598647672,-0.30368781577364584,0.526413629400003,0.2535082087861134,0.20478391391904424,0.08419804465627569,0.244617809629128,0.7289829659008072,0.5060588520186456,0.1514937853150585,0.3247789893489552,0.6678802690798802,0.2754845145397645,0.00997509886298976,0.1843264038103165,0.5497006165739795,-0.04909223319012074,-0.5041356826173631,-0.03343240693147737,-0.13779100608291478,-0.21308367800839767,0.1605148309184639,0.1047229578540569,0.24936168389174937,1.0,0.15300249944589484,0.4468645988517074,-0.22473004019214649,0.37492398303209823,0.2360334486685601,-0.2206706532467781,0.30157845480681267,0.23683898280097715,0.029326729042676688,0.07254238259289997,0.12628923364619613,-0.5887517722039658,0.20877911933719998,0.13414021955793706,0.34447384413864207,0.1682805250741793,0.053698900244439275,-0.09571809168808854,-0.21969218922481595,0.38090399152320137,0.16870032707985264,-0.540187334343233,0.16851529186738975,0.3873640599816743,0.09611233659577369,0.01348703238980841,0.09626849726147954,-0.14612257460584294,-0.07022434042085768,-0.022624288314939237,0.06128184866085183,-0.08572221987031413,0.43438454680146593,0.18185578794450633,-0.07141543429197937,0.1186515025164174,-0.10742912073103725,0.2449629874975646,0.2921684279158942,0.33785665833078976,-0.0020410945176229877,0.09524242035415005,0.19492082021542737,0.24647207574255323,0.1893668390599792,0.30459655690957743,-0.008622207208024903,0.09425807182669213,0.20814187133184736,0.0402824896696829,0.09836507562989814,-0.06731482498910411,0.26991150852810813,0.20682653672139806,0.009435246967623656,0.37505485479917355,-0.014104997232112577,-0.014755499680102016,-0.543044064322934,0.38340459587657477,0.17493687839081073,-0.3190702771232717,0.6522070000973906
Thal_AV_R,0.32309101523912953,0.9294829872098381,0.47768325598063865,0.6312442632403327,-0.04619166807643983,0.44222109809969634,0.3614907563832619,0.2882650965388926,0.3319661226666384,0.7218783367620795,0.13460492690853032,0.7358264356350871,0.84093722965961,0.2940344674832588,0.6095367768709372,0.7399143724601264,0.6016877840727745,0.7599808681354385,0.9327553173212877,0.3275706260707431,0.6478025507257882,0.49668297644543663,0.8000436972656815,0.2163216292772528,0.30082700828883147,0.8469751653147752,0.3482358841087915,-0.10740693270048823,0.5141529551050756,0.34582190680072794,0.6022467729466597,0.7582040174629512,0.5363203194576143,0.8853742895735058,0.5742124237544581,0.5571080435094097,0.15300249944589484,1.0,0.6334381132403945,0.44093663462249516,0.5316370253321168,0.9403002578941612,0.533188459855276,0.8305892752978911,0.7555079895233175,0.4032320355447891,0.8145665367940309,0.8987617392555032,0.3399951410799629,0.8735967888885781,0.9531075524663417,0.6725838687845754,0.528521695501149,0.3550471049549744,0.43635470650157293,0.15620548110639487,0.5193714045860522,0.8986739518664223,0.34597894555768427,0.7088736625730092,0.8098219188821117,0.38255716807739604,0.05856411718159895,0.7093722617149495,-0.04021758587415836,0.7825753921302141,0.7426770100323391,0.6245440478203975,0.3775843335956948,0.6182530156444828,0.7277540488751747,-0.09963398923473359,0.9428282315740428,0.6689154940556117,0.707966745445868,0.8018515000457301,0.5836656754075119,0.5955767688638954,0.3695585581031336,0.865778696829748,0.9130511622611807,0.915253037331433,0.8645093897096828,0.60811869514722,0.8462644317050658,0.11981365179283297,0.7151244654873112,0.844073806689501,0.15346771547810512,0.6755043803365709,0.43199827620625786,0.41640075045489927,0.8108172161194875,0.8040253391047092,0.5170288011198187,0.05612402770576721,0.08733413296994352,0.8269298986682819,0.45463846293509363,0.13298633953189087
