,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,SN_pr_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_L,Thal_MDm_L,Precentral_L,LC_L,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,Thal_PuL_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Cerebellum_3_L,OFCant_R,Cerebellum_Crus1_R,Thal_AV_R,Amygdala_L,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VA_L,Temporal_Inf_L,Vermis_1_2,Rolandic_Oper_R,Occipital_Sup_L,Thal_LP_L,Caudate_L,Parietal_Inf_R,Thal_VPL_L,Vermis_10,Frontal_Sup_Medial_L,VTA_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,SN_pc_L,Postcentral_R,Cerebellum_8_L,Lingual_L,Raphe_D,N_Acc_L,Red_N_R
Vermis_8,0.2772537889496527,0.038201872049949494,0.3260831031284588,0.33982488397145727,0.04538997324164208,0.174774421566164,0.308074315750224,0.3749098130868433,0.5513145764589185,0.14074226142044455,1.0,0.3082817261305734,-0.12234657271996201,-0.15402143949717984,0.9274702576655549,0.1837163538815281,0.4486801471472538,0.273305566685698,0.1998838927810966,0.3073948504693913,0.13412577042637,0.17334819575090624,0.4150363737596199,0.36229427843316675,0.6969311154656447,0.13323248509513796,0.6996723184336788,-0.0006227351015882041,0.4229386997917157,0.3572005456656168,0.651571435866401,0.0024368514757495867,0.023444777053377545,0.19108353673916245,0.2637377568556556,0.2919458926723584,0.004437416968826052,0.6615766365786409,-0.04904008897703905,0.18190753980910862,0.3015882119398022,0.24758640841647442,0.22421790690190474,0.41459731590060195,0.0971148923643329,0.4024725329649067,0.1809697623091433,0.06564285012894987,0.26572091321492575,0.19887514224853256,0.044146937550086765,0.7469597026485215,0.33365134210462516,0.0021321012652835533,0.08698342490888351,0.2261856091081726,-0.03365764194820946,0.8862377578016292,0.053148742464149426,0.2882783112013894,0.7695752418384189,0.6461743942506989,-0.007988187945598886,0.12518494758332463,0.1153947013914223
Thal_AV_L,0.48092103774656475,0.28848500403715993,0.30300487913802476,0.6147343491221865,0.2985889796596484,0.2593297922367116,0.20920297619146777,0.07286769211883334,0.5396553263593092,0.48307625193414216,0.3082817261305734,1.0,0.346782975777343,-0.012165781352505291,0.4617811257320783,0.4691459804279945,0.6768277426936179,0.4563082299518514,0.5596839876767886,0.33707481154091323,0.2924837585459808,0.5852031265874731,0.5397629688896692,0.36312310305111734,0.05585088981895584,0.6826213143349783,0.44323975763789447,0.006316002162389337,0.24019562575856648,0.3587106613676774,0.32808690336650326,0.12404055366849924,-0.008231154393160977,0.6739568359895207,0.30655849187382533,0.4515535115721237,0.40640996380456124,0.1261831657069739,0.32927117563098285,0.044719042316924064,0.5043577858152153,0.3279376994390331,0.7564775576996927,0.6626090579252352,0.4595527932567477,0.5273960406753246,0.03961618621199336,0.15001280210818946,0.7610609674597838,0.035649603611350555,0.45493880442829787,0.46887897439764886,0.36523110334163783,0.16971133834101707,0.13187846246438537,0.5320987278333208,0.12157456748200916,0.3045969265700117,0.5476255049381332,0.49083431114023646,0.3204646349108723,0.4810258029404627,0.020861842811043665,0.48184462432666664,0.7039636311522792
Thal_MGN_L,0.5059139124249645,0.1953245335204558,0.30050362971457845,0.3782336176023781,0.43379267742461436,0.21629988463913952,0.08702098724015105,-0.27040063534282055,0.2785993383917909,0.42210011091223687,-0.12234657271996201,0.346782975777343,1.0,-0.050488632102647854,0.05071405374936627,0.3652613691747727,0.43974465062676277,0.16348806053832585,0.07513061587743422,0.186861640918119,0.21774050313682694,0.5008989769040856,0.3041636674306705,0.24025745947485194,-0.39821123507946893,0.6437993231481585,0.326400117669961,-0.14134082952637286,0.14904018451686207,0.15017016580614434,-0.01326527034189591,0.35324850696364596,-0.17932407910934384,0.6670355782946016,0.3110753949918655,0.3029048720623384,0.5056459455776204,-0.3473738858909004,0.20970638167865377,0.14432051989318861,0.3841456390198356,0.2569849745663178,0.549507479047726,0.4513174467519989,0.413237414305334,0.48076658088252366,-0.12541876045742387,0.10829559613542344,0.3427174994201171,-0.03921174893164128,0.6811129388260928,0.18479290359140813,0.2468451810765109,-0.026105979740064067,-0.013868621075040066,0.6209122904662296,0.09506199023659986,-0.1412796013700627,0.6283683375608465,0.15505842876132694,-0.12119685993746489,0.18919449547714942,0.08820848861018805,0.42129009426025216,0.6202060481862192
Paracentral_Lobule_R,0.13987290327682808,0.43609617830909075,0.10368243958627124,0.19822219095445945,-0.35064037252060437,0.2306657089588573,0.5149906703236024,-0.41738763639523596,-0.12067053016317116,0.402868390567945,-0.15402143949717984,-0.012165781352505291,-0.050488632102647854,1.0,-0.07484943164699527,-0.023150776818660814,0.11395134848395118,0.5058125101485343,0.4149235990156348,-0.07997329637884545,0.262616852436577,0.03765072225420022,0.03971737916333886,0.22041182932341896,-0.2865830208562535,0.25518132453250186,0.11278136629087462,0.2921667998247115,0.5101185955796461,0.6819182342326124,-0.24079248562284883,0.1871909254873935,0.7925288269673003,0.22408182323093512,-0.2108274686906197,0.3442556152700261,-0.1802336668715009,-0.30931373356058983,0.09546009693809347,0.11989188806873959,-0.3807982360926336,-0.5127912153681757,0.12123715205542059,-0.1457799807264165,0.5482366988669967,-0.058162318789595005,0.6664956349620478,-0.015899408167313014,0.31133754312419265,0.4256806218453227,0.26747559546724,-0.009159073659504175,-0.5559905721374448,-0.31970604759153576,0.15422213475702834,0.03426232596204472,0.23625670055567588,-0.1961173548145211,0.2014852729642675,0.43855965008744424,-0.32473933842023167,0.002673418896885353,-0.08229406902248942,0.1002418825018936,0.183807281851668
Vermis_9,0.41758423820385787,0.149768506506029,0.36103792412202323,0.4484549578981533,0.16493304579845372,0.2924293474061008,0.3951247637839909,0.3072309570363272,0.5602213580756398,0.27123582303173016,0.9274702576655549,0.4617811257320783,0.05071405374936627,-0.07484943164699527,1.0,0.31676072660451565,0.5771862903956518,0.357487911852624,0.2898355703476179,0.36246471596352803,0.25699006351828524,0.28434889713493483,0.5080430409290493,0.43370528492240973,0.5933970023885162,0.33736299672922115,0.7642465131524618,0.046140134879802445,0.49782452580885167,0.43568499273241257,0.6544977271404739,0.08277599901380081,0.0878203252155358,0.3706985562320887,0.36593485499152906,0.39928146715261037,0.1013919418261872,0.5015609655919671,0.12319707652367397,0.18725792329931865,0.37765788137543893,0.2892827200090283,0.35274913054573953,0.519512861881433,0.21390199926957396,0.5033954276453463,0.20448068981405643,0.14594358927648687,0.39333843049234335,0.22810129146784608,0.21362107945657338,0.7978619714279382,0.3487390191647742,0.06374514800150906,0.04948335242098033,0.33952023053212205,-0.053431128594025,0.8392625188150535,0.23812727867267916,0.40566411535282515,0.6512179585486526,0.6729977125908003,0.0023235966422369193,0.2621114107734905,0.2881429244331373
Amygdala_R,0.48214196223214745,0.09188033582428812,0.3184954547707577,0.4892976149623147,0.4739035415078201,0.589043508893779,0.3218515143350625,0.26165272553109065,0.4087211150640012,0.5320937367102122,0.1837163538815281,0.4691459804279945,0.3652613691747727,-0.023150776818660814,0.31676072660451565,1.0,0.5297617197916175,0.2701220041244924,0.21997420031534,0.5234455521375524,0.38528887513913707,0.47360878850927474,0.6137652194096708,0.47780748747810203,0.15195577558192955,0.6429432650369229,0.44646806040303677,0.05419646916955941,0.3704046232935111,0.3503793639447311,0.4604687520378383,0.0862129255506844,0.202014240188456,0.5189200556871502,0.6439711722546649,0.5102168706631186,0.5506448963624468,0.1318243681538234,0.7378677761792747,0.003367927481352044,0.445713893022172,0.3438833768681541,0.34807832655693716,0.5877732588847291,0.19898951077977095,0.4713119808778839,0.23762700932185798,0.02109765200679787,0.39702164776137244,0.3082631605740921,0.47605670166630804,0.22525670090893002,0.25691992488077514,0.2242304770261633,-0.04810486250075724,0.4391464967075895,0.08340243011964701,0.30685074169570997,0.4378637829665809,0.533444006233376,0.231125411894714,0.4656847447989274,0.07479243503724306,0.5550069411893163,0.4966267489475266
Temporal_Sup_L,0.7823336580951743,0.5505877785235778,0.5698330906165874,0.8724062119915265,0.2996486994970349,0.6084393727318589,0.5006673396229117,0.1739273888449156,0.7587110647123304,0.6922671018000063,0.4486801471472538,0.6768277426936179,0.43974465062676277,0.11395134848395118,0.5771862903956518,0.5297617197916175,1.0,0.6095192092561079,0.6443135818759315,0.5826748153346231,0.4352557606112647,0.5392193030774569,0.8528395042581843,0.7520090810411815,0.1382992596568189,0.777962968228779,0.7092185324106656,-0.062466357641740265,0.6119018881812663,0.6436812830338252,0.491790925072891,0.38990300763839303,0.14794047443252067,0.8263419969708561,0.4626169059224037,0.6127548068442433,0.3603669459195103,0.21328719939264118,0.2549292637760591,0.48869900111372794,0.5695737680869981,0.4044014034098229,0.7364284376840395,0.8434868929996542,0.5395312080363851,0.885663016250922,0.28360721551992973,0.21493808642402754,0.7739790705767319,0.2016809648267395,0.7513862680525906,0.7167101284693663,0.38974976021198326,-0.02546771249232493,-0.09201362212056047,0.6541758289914221,0.0011644534227909838,0.47087398367141803,0.5600738914385825,0.6598725915933038,0.40689168153461835,0.7524831535587151,0.06372763006461196,0.512504046354421,0.5920998885987213
ACC_sup_L,0.5433034805408448,0.4837864096751892,0.5115547194275439,0.6793548117714389,-0.27219247937895974,0.4127645022855442,0.6578792094608625,-0.2792797106202397,0.45480801224331535,0.6287397771749565,0.273305566685698,0.4563082299518514,0.16348806053832585,0.5058125101485343,0.357487911852624,0.2701220041244924,0.6095192092561079,1.0,0.6036772775798935,0.016146650058599506,0.4733617615357935,0.45373646035195225,0.49707209533195224,0.42412349891880835,-0.11701556836336144,0.5481439689824357,0.42989491907758254,0.1683145413997905,0.6527075820856107,0.7125944140956283,0.12674089108114783,0.1727742588665181,0.5166709478309662,0.6155058229996824,-0.06573028346286633,0.651516263255981,-0.11299580800118562,-0.04978631010752263,0.02827896521312534,0.27447482032196485,-0.11396827977813608,-0.3338868488345983,0.6191421553986005,0.4232379734216211,0.6061723630647415,0.5363408339897868,0.4839721593059232,-0.0755813154894317,0.7397193579338455,0.4716690290027946,0.4735608384810351,0.5086016022290765,-0.278764896195652,0.030878878837214366,0.4039547241529098,0.49104093608492727,0.4113895007723378,0.18774671028851897,0.3764196949099823,0.5187521329710272,0.03903691017247661,0.39435031851508856,-0.2055542218794429,0.3662478981135877,0.4749806582379394
Thal_MDm_L,0.471547712162312,0.834657658382854,0.27997442837191183,0.7379473504371542,-0.14421826329130835,0.46206071242822944,0.4608398396615552,0.10284690352193192,0.5425794572935548,0.6910980160235104,0.1998838927810966,0.5596839876767886,0.07513061587743422,0.4149235990156348,0.2898355703476179,0.21997420031534,0.6443135818759315,0.6036772775798935,1.0,0.28854701158491114,0.3707548829917218,0.2890068376922745,0.6380689015993466,0.4270113755009191,0.048727227950387454,0.6856207705186823,0.40637951189575106,-0.039766358670740375,0.4399350044758034,0.6149856454878954,0.3193590611079041,0.4035068772704377,0.3538431340347339,0.6990975541924718,0.05532154351106993,0.49265539024296795,0.1054193039358595,0.15535608873684245,0.14096234888222925,0.5885496494853414,0.24786923788041396,0.09310919206108743,0.6199903118306516,0.45449108878486066,0.5417703207393016,0.4623068043063453,0.42553516054129453,0.19476204785677462,0.8352829232807147,0.07522453170642872,0.6175282050078824,0.5068043349105225,0.13532055161949003,-0.005564994491493113,-0.1660785713587688,0.27720267188599007,0.016687743907832224,0.27580454299929813,0.27520962084847955,0.5783495087968157,0.21475906413429563,0.561243188980891,0.06305978675112994,0.31996237577396347,0.5470309867391205
Precentral_L,0.40873034172573514,0.22792234866189134,0.23080242116205452,0.425620609065695,0.6021082546443391,0.5068370864751832,0.09609614529255892,0.4187133286557508,0.3913996681667402,0.3607562763092494,0.3073948504693913,0.33707481154091323,0.186861640918119,-0.07997329637884545,0.36246471596352803,0.5234455521375524,0.5826748153346231,0.016146650058599506,0.28854701158491114,1.0,0.24724429681637358,0.17271115445009486,0.6865810980950907,0.7750042148932578,0.2712936879954367,0.4163114472124275,0.36474486224475294,-0.11526824229332946,0.22973366278693608,0.2959983121978496,0.4268180538792817,0.14783281603702217,-0.057544806828512304,0.3606790949330816,0.7481976299909101,0.29605912693227027,0.47091915150604474,0.32080922831338315,0.4338852492741361,0.27960854440278193,0.738013546175866,0.7831387013594687,0.2444215772924652,0.5292306582339625,0.19324312161229534,0.46614333491891347,0.07655738185801234,0.19162545689871963,0.3338948866833863,0.027330097182411504,0.45416459273472476,0.29971429878679123,0.6327631106985244,-0.1463154456269639,-0.4239755878524977,0.2407997530672082,-0.24551943484781513,0.3787216660133287,0.30071134918794257,0.5433945555977802,0.45646386750808166,0.49040019102717197,0.23557482850123845,0.26062403570732817,0.22852571996702858
LC_L,0.48058968081241155,0.34959039801994024,0.3595101928029389,0.4737541440931062,0.08757968522737618,0.3973955666771656,0.42490313542630964,-0.03266762785699857,0.43113612148272085,0.5237103834280337,0.13412577042637,0.2924837585459808,0.21774050313682694,0.262616852436577,0.25699006351828524,0.38528887513913707,0.4352557606112647,0.4733617615357935,0.3707548829917218,0.24724429681637358,1.0,0.4831250932867368,0.5049054760300737,0.3927920883332083,-0.1296255100726923,0.4881528877692726,0.43439961317652853,0.07433103091012006,0.4022467717984452,0.4672319640736392,0.2363454367761322,0.29311088914158084,0.3549401801902046,0.5372578235085835,0.2742248382695889,0.6852465964431095,0.1819671615163572,0.004447699143846861,0.2612378510515816,0.26107907755111903,0.1602923892001113,0.021043088633415773,0.2959773496729792,0.3965897971234528,0.46092933403662756,0.38826740857070446,0.30583284880967454,-0.04732520888187811,0.42697480153635126,0.3962018351690926,0.42754482602818494,0.3503951712077409,0.03104156297165223,0.035849149427629526,0.09724249953542582,0.39060491832170935,0.011855327777183884,0.19769200034525142,0.37774622009128134,0.522988894457722,0.062173145458274195,0.34963370429578183,-0.12599313495413428,0.3519353235628815,0.42968290308468365
