,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,N_Acc_L,Thal_MDm_L,Precentral_L,Raphe_D,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R,Vermis_6,ACC_sub_L,Occipital_Sup_R,ParaHippocampal_L,Supp_Motor_Area_L,Raphe_M,Temporal_Mid_R,Frontal_Mid_2_R,Frontal_Sup_2_L,Thal_VPL_R,Temporal_Inf_L,Vermis_1_2,Thal_LP_R,Rolandic_Oper_R,Occipital_Sup_L,Thal_VL_R,Caudate_L,Parietal_Inf_R,Cerebellum_Crus1_R,Thal_VA_R,Frontal_Sup_Medial_L,SN_pc_R,Frontal_Med_Orb_R,Pallidum_L,Rectus_L,Cerebellum_6_R,ACC_sub_R,Postcentral_R,Cerebellum_10_L,Lingual_L,Red_N_L,Thal_VA_L,LC_R,Rectus_R,Frontal_Inf_Oper_R
Vermis_8,0.19839419985902587,0.3050938195999757,-0.16573636417082963,0.2651673202845131,0.3165681175752436,0.436460945277353,-0.1475502616113784,0.15163840926290675,-0.4483452291944151,0.22186565046144832,1.0,0.20441890067355212,-0.03112834470165156,0.23645573072840304,0.387653285781172,0.4006985204982235,0.5028671377839972,-0.09054214302623094,0.28941579452409283,0.2934854725562104,-0.3719897203100264,0.08428642597921247,-0.12091564326593086,0.3595679238053729,0.7317672402089327,0.5129775171577915,0.391068584005438,0.4277336992025925,0.42950826083143856,0.2507349044697596,0.4653459621358544,-0.20878529765323758,-0.2881478726976548,0.6806887705016993,0.4256740309371601,-0.1864932662395696,-0.2793598807293224,0.4500354339883546,-0.33749845243317167,0.32897290385414274,0.17772397695028458,-0.13725584938303978,-0.07778949201780883,0.17703116035245647,-0.2441095731260391,0.19582152195367467,0.055938576873128705,0.37504031803615057,0.10283387777677322,0.40150883937735043,-0.11205652391195715,0.5793072296696874,0.065775523827193,-0.01118201338375304,0.10571791106318473,0.05609295480850902,0.07968317208583764,0.42033203320891743,0.13714375548798344,-0.1970420952381797,0.5557172634224891,0.3092954664519662,-0.11437371839713842,0.0005782024258554198,0.23577555635087358
Thal_AV_L,0.13828051219219198,0.25402697769442195,-0.07629272374839378,0.3343205354258851,0.34901246433542144,0.23993025623278758,0.18078494867643652,0.13158201037762457,-0.24348647168832085,0.16962885573017927,0.20441890067355212,1.0,0.003987471412146006,0.22990631194244554,0.022399015925689873,0.18600463424437635,0.31203191395733626,-0.05582840277097455,0.2857989647179846,0.16748778325510388,-0.05396914051748847,-0.04773552730386466,0.12447469367033213,0.2503535779481109,-0.021931082432921602,0.36304190068623,0.10515832829995794,0.16575669302977514,0.28109830681953435,0.21744505512734694,-0.0893757397704095,-0.13209227609178417,0.15850655920359347,0.40052304857079546,0.2645916331869401,0.1131141125425023,0.09710222575475819,0.1068821386047476,-0.1533962750771521,0.270378122978508,0.1844542044354,0.1552570505927893,0.004291217065491899,0.17351140246906108,0.1123136690209999,0.29525934647270574,0.12443755539240259,0.2528776974780393,0.30748071207526523,0.3264604649233518,0.04966569666674094,0.29822061787672227,-0.1370117960069502,0.10990795783924485,0.08531116160213627,0.3348046804198829,-0.0024277961572970273,0.3027165766057246,-0.02547367732687583,0.13590201770704927,0.27486098826239397,0.4007377231582163,-0.1475270249490645,0.10700533481466436,0.04936451675749874
Thal_MGN_L,0.35879166368862575,-0.04304610463899102,0.039891840035872636,0.28717256909205374,0.24536777343541502,0.2305238421650718,0.32296662180063157,0.2368007390263684,-0.009727532851810333,0.07391435099883932,-0.03112834470165156,0.003987471412146006,1.0,0.2172575476386957,0.11110523001804475,-0.1479835560812278,0.33391896817417516,0.10772848821916182,0.23910162193942933,0.1355298271605762,0.36945300708213813,0.011639265999964293,0.21655055545767066,0.2485384084842675,-0.08639100399107935,0.38392286761210015,0.09575477836336782,0.06093922295974177,0.22894006864712768,0.27730418398329193,-0.08615470942555183,-0.19820261306827686,0.15081449523393237,0.2675827291609561,0.20789050935171358,0.14429098493548334,0.16295722632963985,0.17610025358198958,0.13271050449088764,0.3224638530376488,0.165774326870834,0.14811924225406328,-0.0034413110775082397,0.32866238282010035,0.23640627996451416,0.23256725328828526,0.3512584854836967,0.2884012436996518,-0.34935789013215496,0.16022234166119143,0.11333882920424404,0.16556482793359947,0.08137416338021303,0.18474171672760412,-0.07191419850160831,-0.16291783582816008,-0.04762372900694847,0.23619284712391092,0.0131660852838452,0.3802620522920803,0.2678765892615301,0.36142012965876286,0.07839198150626998,0.11465711405442955,0.13141172728214467
Paracentral_Lobule_R,0.38232856171380963,0.20809996432114714,0.269583151612776,0.8621233897864848,0.4537709303410702,0.7383459494416525,0.4700650913031545,0.4287298809324795,0.19024823946200559,0.23490602734916968,0.23645573072840304,0.22990631194244554,0.2172575476386957,1.0,0.22893372199085799,0.06246725018432003,0.7326458248840559,0.3453834925280701,0.5567528175412768,0.902587384849208,0.23718997759319782,0.27533511813617734,0.7143711886645527,0.9386051075674378,-0.10614205660271124,0.39575818251128597,0.299351608577789,0.6298417302269123,0.8135918116326112,0.8533114018951076,-0.16672955034066458,0.023183574808715714,0.5637070213286551,0.44110618280869746,0.8721153219269476,0.4529316776891718,0.6770865185507917,0.6099073983472095,0.3094991385885087,0.5302383945760228,0.5747980868952172,0.22683118511006134,0.41637171648926197,0.5541836436636163,0.545771240618964,0.6193632071700611,0.4102530341777735,0.6697641033400449,0.2824776016117882,0.24844666387640585,0.5566559613056542,0.3070402183306979,-0.05603385993955066,0.3606270060213492,0.09380575006449149,0.3609207472676406,0.09120613880537715,0.944488692114519,0.0918751078308569,0.5387719550054375,0.40320491697685756,0.37880801545537574,0.011630861436676663,0.02508242481891707,0.610244607988537
Vermis_9,0.32719466305327743,0.2188880903517465,0.07941375870976773,0.27878929754575826,0.13219661759878415,0.4396015669544713,-0.06939793483775006,0.09291628976598051,-0.2662349666746434,0.2660848259631645,0.387653285781172,0.022399015925689873,0.11110523001804475,0.22893372199085799,1.0,0.27676940874686085,0.4011478704752902,0.05821949835323561,0.24391108863827463,0.31801348610565,-0.14933984139096854,0.1250621121730373,0.044539391353585714,0.3644186609970652,0.1845902682729045,0.3786706084531632,-0.011934753098382026,0.20524636291732176,0.2662194996270477,0.16920450349711896,0.20335125109151708,-0.08510145905644599,-0.15511786071275566,0.4349309916057217,0.37275515676470145,0.23067805325788765,-0.1928714992543221,0.4682111839036898,-0.057040240027763076,0.32492703379427706,0.16033410049213898,-0.04982271548798494,0.07756465307451094,0.30647456011320634,-0.1248016649829811,0.3078606883683297,0.282485186991007,0.2138390406220845,-0.11937117414043022,0.36633523073023705,0.07488432954805677,0.46107988215266726,0.13492296501848466,-0.014523938907035244,-0.09584854869746372,0.001159610484549295,0.18194948917169104,0.3382887867171139,0.4415190535794039,0.10314058271848646,0.49189672925578976,0.2730385198243399,-0.2166606885030077,-0.007254443888165006,0.3220668442838148
Amygdala_R,0.005250392782981387,0.1866381066762574,-0.061098283826958345,0.06989451587787193,0.0001917375947573857,0.2354241726967457,-0.17411495297327306,-0.024698709753501406,-0.22595168115609146,0.013311826262462865,0.4006985204982235,0.18600463424437635,-0.1479835560812278,0.06246725018432003,0.27676940874686085,1.0,0.08609940441033336,0.08920001693282054,-0.021291793362135908,0.09549462373054296,-0.4541470530591039,-0.09804360334588988,-0.1395521319403524,0.1204410937933559,0.29500448717164696,0.16471182990319594,-0.11187711561610955,0.1344598851576657,0.12144761137440466,-0.04232705935688828,0.19856552830204383,0.055120986948086925,-0.26852880913238897,0.4356926823352654,0.19420534521361973,-0.14326307473953867,-0.3060812104226821,0.18656920849806333,-0.11515326565540975,0.11776319284489102,-0.012819695027252475,-0.09880952501812612,-0.14386390511704988,-0.1474317461207414,-0.3104091053518918,0.12323161253255162,-0.102126344518728,0.05752707889522625,0.24345669565947087,0.3349591869569088,-0.01644590279082588,0.36641018346766585,0.03764731072309704,-0.157443952256714,0.21441924066123008,0.2206821432839729,0.12057814082267213,0.15292701967649777,0.3293521753016815,-0.1860895666976031,0.3251058073949685,0.10800426429722972,-0.10220773808082155,0.2525792301033017,-0.0667104003827239
Temporal_Sup_L,0.4910608527671006,0.28357152969131383,0.3273167096715402,0.7361344079567207,0.6237242776157662,0.7446793504219107,0.3007006547575186,0.3890859166989236,-0.17589137008580022,0.46648699562066054,0.5028671377839972,0.31203191395733626,0.33391896817417516,0.7326458248840559,0.4011478704752902,0.08609940441033336,1.0,0.29631762821565233,0.6968447390439838,0.7364170051086433,0.04116182475112861,0.4456471688227503,0.5935250979123057,0.8079439418159811,0.17882487986478793,0.7435762009133877,0.45218825217404574,0.46470056227695095,0.6859935450303883,0.6597554939746664,0.05777831330707909,-0.23125659194796278,0.23997974809961836,0.6439138616466717,0.7954003229376291,0.25953041050103687,0.32101740371376275,0.7477112035307399,0.20823650627461618,0.6724198561028776,0.526997683652014,0.1413424372634621,0.255728596904926,0.7782029333789843,0.24609313409716807,0.6430920743817955,0.4750760943235358,0.5927346020779029,-0.007794551987094397,0.4194946955986901,0.42336488440385805,0.5489667882559749,0.06194728788452341,0.5227445565341083,0.014883259406535784,0.05484545743386041,0.0882294549521463,0.8146359734483628,0.12932215529149346,0.3763809576392341,0.6228072272573405,0.5004259403248045,-0.20109363314148523,-0.060678382446624456,0.6587009656984171
N_Acc_L,0.0816593977689756,-0.00019689420428712056,0.38631046790080537,0.30647789823569227,0.19214360657513424,0.2738302891076046,0.09358716347950626,0.27502501126902495,0.28880404603688725,0.029988158990649768,-0.09054214302623094,-0.05582840277097455,0.10772848821916182,0.3453834925280701,0.05821949835323561,0.08920001693282054,0.29631762821565233,1.0,0.19835073963186983,0.3600491780713913,0.15100082968989897,0.3101171390857718,0.49445205029081246,0.36803590519687834,-0.07915736158542692,0.06859518926284615,-0.09758324387128457,0.1469608718628819,0.24992886526710148,0.2958479644582948,-0.09518251308717146,0.15666359496030216,0.17165331871987685,-0.010740306782887274,0.30467730664619436,0.3002094584708428,0.27019470335903517,0.3140726616577852,0.48366925871979993,0.23482382851173453,0.2426752950378531,0.17387358629597263,0.22580211324277358,0.3343291437892777,0.1841485073298224,0.3277302272974435,0.25656395021675665,0.1700715430595531,-0.1263187463026726,0.02055271530682228,0.4297805378667985,0.046301884385297525,0.08108079431404516,0.5011804588170118,0.1076461429556251,-0.10106426395361301,-0.011802684839428727,0.30777462803414135,0.3304508174082887,0.21755048424860238,0.28067244350219606,0.22037216708787338,0.21189020369510536,0.04626210032746702,0.36745130570925355
Thal_MDm_L,0.5449887122484337,0.5156692072865996,0.29860987825996754,0.5669085422710253,0.45452750802022013,0.6022062750705922,0.2284426155897228,0.3169396714478384,-0.17815002575928215,0.6149097150602847,0.28941579452409283,0.2857989647179846,0.23910162193942933,0.5567528175412768,0.24391108863827463,-0.021291793362135908,0.6968447390439838,0.19835073963186983,1.0,0.5846274294582863,0.0099326870572035,0.3911000168216541,0.5130183716656862,0.6402747606776741,0.1419072093835264,0.6913738224950489,0.21150981348085926,0.35102182738029075,0.5282797527564802,0.4067028760099689,0.056427009098629875,-0.03266932189631055,0.19194536517251326,0.5382451488396387,0.664029107207379,0.23539528400802484,0.2834439858968869,0.6457026986521738,0.29296180125982413,0.8074682935072295,0.31892936596263954,-0.10791410700698204,0.480538275404011,0.542182531617942,0.18400233278452652,0.6352419312199967,0.6255379350560376,0.4181762960252849,0.03899761255730935,0.513034215141747,0.48002328190499466,0.5712476921184741,-0.06806199203195383,0.43800642098675685,0.0061027922005074085,0.0927749721108328,0.154646743577042,0.6371132019093176,0.07429695180794338,0.33307641808101196,0.4401788543353827,0.5493037513261554,-0.1848844544706931,-0.3284059146708777,0.5301019564181285
Precentral_L,0.27180294544510003,0.2759997297338611,0.4536861069032696,0.7102876224132805,0.3476987044589495,0.7343400609675996,0.21193597354002133,0.29826263294934036,0.03767041426593097,0.2596181770735332,0.2934854725562104,0.16748778325510388,0.1355298271605762,0.902587384849208,0.31801348610565,0.09549462373054296,0.7364170051086433,0.3600491780713913,0.5846274294582863,1.0,0.10769642238604296,0.48582827094509945,0.6874112839412381,0.95536914169362,0.07053444456298996,0.3469401793015658,0.29249669373997056,0.6045302727247518,0.701775641072816,0.7502544248265082,-0.010814322108279286,0.04942730631950283,0.3481881828354369,0.4324798695028102,0.9068779913492485,0.27990584838151933,0.4749115378431416,0.7938382949670895,0.48831294673076814,0.49531994842391963,0.3515258863065034,0.11830324036141793,0.4243712462313333,0.5581726782649925,0.3241081729600563,0.6432547440365518,0.4813202724716381,0.5001757302150217,0.18371918860905437,0.30191270784047175,0.7154415878625466,0.33122127692319775,0.006701848543743383,0.399431032930573,0.045554121829550286,0.17465674769238232,0.14555139200191092,0.9077083004385074,0.11278418666559488,0.33101651793066944,0.4456315747361083,0.25689762307825337,-0.030907763764507563,0.01778074645637374,0.7987321569853871
Raphe_D,0.18122889782144808,-0.35332238828810786,-0.04071508344112809,0.2938837253270491,0.018302744871092187,-0.11845843740600316,0.5073653330928496,0.21925081472314817,0.336881550090647,-0.32067224664031735,-0.3719897203100264,-0.05396914051748847,0.36945300708213813,0.23718997759319782,-0.14933984139096854,-0.4541470530591039,0.04116182475112861,0.15100082968989897,0.0099326870572035,0.10769642238604296,1.0,-0.10173642655037186,0.3047314623044344,0.16519600830315534,-0.512873216784213,-0.04026428009337789,-0.0005546058048682681,0.23991688991492083,0.28076458863533044,0.3902556703360073,-0.38179090438070207,-0.05487595006935063,0.6124220108841815,-0.141423023319471,0.09069280608438034,0.35952681847718454,0.5371142206105167,-0.12288943400868893,0.13658973303525193,-0.01658851164626615,0.31767037160240164,0.3333314692884861,0.07421231552220658,0.11834322498797636,0.6748194670217759,0.11616850275083553,0.275523103409031,0.3791580611430953,0.015013190613781561,-0.17823997455611046,0.16483083050366829,-0.3576496117045233,-0.08898094467628524,0.08132916461131623,-0.25807418222415685,0.15948673310050498,-0.07341439476130229,0.13487730252615818,-0.15821463731844954,0.6090893361209122,-0.15096959706637889,0.22849916549049182,0.3548930701904313,0.013846226582056252,0.048615663858506804
