,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Red_N_L,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,ACC_sup_R,Thal_MDm_L,Precentral_L,LC_R,Frontal_Inf_Orb_2_R,Insula_L,Postcentral_L,Vermis_7,Hippocampus_R,Cerebellum_10_R,Parietal_Sup_L,Precuneus_L,SupraMarginal_R
Vermis_9,0.03149752856898995,-0.18758237127751437,-0.0429220471226885,0.46801414949078535,0.10873894616955403,0.5109889313210946,0.03521367543640844,0.436236253150361,0.49984355708290534,0.2474928695402786,0.7093723131160474,0.16164316098712175,0.06412208745649998,0.010063607970007838,1.0,0.13424583214096594,0.6328720376268588,0.5453298855473656,0.13964664827663192,0.2222714768727574,0.5777296555257341,0.34177409184367075,0.5210773144712018,0.2546396827279515,0.6813034416147207,0.37121700255076295,0.41351161645103385,-0.39146811255641617,0.1606823610147172,-0.025418137490000763
Amygdala_R,0.5893488212564544,0.194513242549644,0.7259763643866387,0.29175196307621415,0.4708581881396579,0.14754105633397452,-0.05624817295050641,-0.025420277226898037,0.4120279415853919,0.15279666832146582,0.044801694212400725,-0.03930596158692426,0.3387176162448849,-0.17696575682041074,0.13424583214096594,1.0,0.28263127028637414,0.20637545379193378,0.29830175790811303,0.27679057627057246,-0.038773792854331496,0.5807783700780793,0.3399558387534065,0.12902105995819285,-0.1702885927111652,0.5641287404680826,0.47153522259938846,-0.0798564608579661,0.12784500346781527,-0.09687197365153405
Temporal_Sup_L,0.26785872841131714,0.029306249107701087,0.23365741534050727,0.8919006474489222,0.49092210261122116,0.7079794298955976,0.26831319109575996,0.2957667366250933,0.754901214044383,0.5658024559050145,0.47643140016000385,0.3872843109386902,0.15827415404660664,0.27021845541467554,0.6328720376268588,0.28263127028637414,1.0,0.8016184793358007,0.47381960588464006,0.7550842536165657,0.3357834312511469,0.5057248592041234,0.8770753159849521,0.7397685154513789,0.2317370231437398,0.790724060091797,0.8002330422884615,-0.13850433129865364,0.4443807744495027,0.29805548179642277
ACC_sup_R,0.1569965755383026,-0.003493230268792195,0.20567020875261613,0.6777361976829033,0.4266628378495783,0.7047626000154287,-0.0745674594986081,0.24691327026664187,0.6177120063620263,0.5246888677306382,0.33241046364049837,0.32869096362557804,0.1062172146539515,0.058155128941107456,0.5453298855473656,0.20637545379193378,0.8016184793358007,1.0,0.4742206886273409,0.6723468597234794,0.37044653296025204,0.42216110741710156,0.775402420371326,0.6149675498025816,0.09230212451225658,0.7096988207839676,0.6067050560475129,-0.20714734585616346,0.1301484002472353,0.08847377630933534
Thal_MDm_L,0.3272163187817155,0.42104416628407115,0.3737907310189485,0.4489257059948421,0.4392525233728281,0.3995237490621911,0.11107508936106468,0.17480964130444523,0.5448128048912959,0.4999215242278529,-0.05584842249820988,0.34173058869890965,0.020571374143287663,0.043078887595678565,0.13964664827663192,0.29830175790811303,0.47381960588464006,0.4742206886273409,1.0,0.5680828635436527,0.05953816692772648,0.15522859534422712,0.40910894654609065,0.4433309275457078,-0.27978147559362276,0.5902723562322407,0.5537970248199034,-0.13624818863021268,0.1446769277920677,0.09849416734567952
Precentral_L,0.30801673717982103,0.1224414322013672,0.3290688682579069,0.7675610480815469,0.4866738701280377,0.5277719549299402,0.408274742231327,0.17086895185962644,0.7098548811649158,0.6825120119002442,0.11082732255240849,0.45086429116301796,0.0641914922186193,0.4519918500263353,0.2222714768727574,0.27679057627057246,0.7550842536165657,0.6723468597234794,0.5680828635436527,1.0,0.1115428565845696,0.34447286873383787,0.7468580086111095,0.9356267067796263,-0.15393081519256302,0.7374650299025,0.7482113607216239,0.1924658068962935,0.517133066261807,0.44917850411633115
LC_R,-0.13232895613855625,-0.21850888532312643,-0.14569031087196468,0.17467033036064306,0.18312701820420907,0.20510452022942624,-0.05786700771411578,0.27315032280893925,0.10058011193682856,0.3388910490766111,0.32040903877460153,0.10317867551419539,-0.16317080586212548,0.07271771262875555,0.5777296555257341,-0.038773792854331496,0.3357834312511469,0.37044653296025204,0.05953816692772648,0.1115428565845696,1.0,0.1397142954905871,0.24680072800457564,0.1974814215637786,0.38182236780741025,0.06550449663349085,0.030658642286712244,-0.22995220500751712,0.027795334225213002,0.027450413497613253
Frontal_Inf_Orb_2_R,0.47815217514590974,-0.24234986165616737,0.5481047771920435,0.5375331105815135,0.49629479133284854,0.38768736105565316,-0.015754640588329916,-0.015129097767170089,0.3355604700398861,0.286141994987101,0.3063857029744699,0.03541671643302799,0.6785397612365001,0.05269132463598364,0.34177409184367075,0.5807783700780793,0.5057248592041234,0.42216110741710156,0.15522859534422712,0.34447286873383787,0.1397142954905871,1.0,0.585993140106867,0.3366597156745794,0.17427926836012383,0.6102781205176636,0.42349130679282004,0.056134317617505564,0.3608800518091776,0.12063483119275273
Insula_L,0.2555493762382514,0.03093713228266127,0.2698032452356818,0.8083378271364171,0.4189037055910615,0.6929851402118599,0.21007172204941674,0.15873105417247688,0.673086925690418,0.5734683380283041,0.3902346687034887,0.27818154444876614,0.20136619295098268,0.2511007616444491,0.5210773144712018,0.3399558387534065,0.8770753159849521,0.775402420371326,0.40910894654609065,0.7468580086111095,0.24680072800457564,0.585993140106867,1.0,0.7188611381522946,0.14442895153153065,0.8124976327069722,0.7574572351445735,-0.084495476917869,0.41962943447578427,0.31133597200773955
Postcentral_L,0.224656499814302,0.003914047458623137,0.21709897141010778,0.7440147883029654,0.49013164463823783,0.49180155704816153,0.5253503014556263,0.19385104076424287,0.6217312482962193,0.707453048862323,0.1611648461008858,0.4886133166129638,0.08382704455953441,0.5988619033622807,0.2546396827279515,0.12902105995819285,0.7397685154513789,0.6149675498025816,0.4433309275457078,0.9356267067796263,0.1974814215637786,0.3366597156745794,0.7188611381522946,1.0,-0.016796171863008323,0.6421381913916928,0.6729035019784702,0.2958086021733869,0.6080726147939004,0.569191562742059
Vermis_7,-0.03023387400146811,-0.3236083782417845,-0.2031686542003479,0.16895403411138324,-0.10593758028052704,0.05331383398885573,0.1908990936118017,0.29176959970639904,0.014011316384217746,0.05567800512585469,0.6592331602409641,0.08742210169189733,0.15993241314583576,0.15903643270605755,0.6813034416147207,-0.1702885927111652,0.2317370231437398,0.09230212451225658,-0.27978147559362276,-0.15393081519256302,0.38182236780741025,0.17427926836012383,0.14442895153153065,-0.016796171863008323,1.0,-0.034783714564293085,-0.026169361275030577,-0.1531220772108865,0.22612442895291754,0.17268981328337105
Hippocampus_R,0.5939634422392638,0.19421316342428513,0.5953537758140764,0.7887084249705196,0.6580620628229085,0.5786339337788129,0.18617007896991927,0.1865331965648255,0.7559601783575489,0.5779196538186675,0.21261632072641506,0.36159031522614155,0.3097589024422221,0.08758424615102077,0.37121700255076295,0.5641287404680826,0.790724060091797,0.7096988207839676,0.5902723562322407,0.7374650299025,0.06550449663349085,0.6102781205176636,0.8124976327069722,0.6421381913916928,-0.034783714564293085,1.0,0.7838270597489043,-0.04313700947128046,0.3751846442376446,0.22611073662629036
Cerebellum_10_R,0.3748201144157833,0.20943713108013062,0.2990799640390302,0.7248825812241786,0.4820983606408697,0.5810661259827204,0.33727055377652077,0.1381980553636448,0.732807288750881,0.5208994991216227,0.2789198261830618,0.294652338603238,0.20174586218794685,0.2688984305055645,0.41351161645103385,0.47153522259938846,0.8002330422884615,0.6067050560475129,0.5537970248199034,0.7482113607216239,0.030658642286712244,0.42349130679282004,0.7574572351445735,0.6729035019784702,-0.026169361275030577,0.7838270597489043,1.0,-0.07883376030099813,0.4249437783374218,0.25258823193505486
Parietal_Sup_L,0.14576835587877499,-0.20887732893426733,0.06762100973772928,0.09388109896162164,0.18476158951551758,-0.1518052209553402,0.48085390487615515,-0.22778080007798318,-0.09979629928251872,0.08432808177225762,-0.1481827956468579,0.16867072562686064,0.18909390313194116,0.5741425839195801,-0.39146811255641617,-0.0798564608579661,-0.13850433129865364,-0.20714734585616346,-0.13624818863021268,0.1924658068962935,-0.22995220500751712,0.056134317617505564,-0.084495476917869,0.2958086021733869,-0.1531220772108865,-0.04313700947128046,-0.07883376030099813,1.0,0.48989980500918917,0.5086264728311259
Precuneus_L,0.33193639306602785,-0.167797453610769,0.19157033889940672,0.6399196066854332,0.41112808693861475,0.09609671175620899,0.8373805005259443,0.019574174417440623,0.36734227149226206,0.41922184234993604,0.18651754449756844,0.4836238523935226,0.3142469410569844,0.7911799473349782,0.1606823610147172,0.12784500346781527,0.4443807744495027,0.1301484002472353,0.1446769277920677,0.517133066261807,0.027795334225213002,0.3608800518091776,0.41962943447578427,0.6080726147939004,0.22612442895291754,0.3751846442376446,0.4249437783374218,0.48989980500918917,1.0,0.8575477569906652
SupraMarginal_R,0.14437344505466707,-0.05039656605916483,0.03733870138037507,0.5269047866234499,0.35791930197026817,-0.05368742432933722,0.8372670884865747,0.01719210415340239,0.19437486919960234,0.4257001878507007,0.07692287300299117,0.5540801534370966,0.12105662660938016,0.818091819333736,-0.025418137490000763,-0.09687197365153405,0.29805548179642277,0.08847377630933534,0.09849416734567952,0.44917850411633115,0.027450413497613253,0.12063483119275273,0.31133597200773955,0.569191562742059,0.17268981328337105,0.22611073662629036,0.25258823193505486,0.5086264728311259,0.8575477569906652,1.0
