,SN_pr_L,Thal_MDl_R,OFCpost_R,Temporal_Sup_R,OFClat_L,Heschl_R,Cuneus_L,Occipital_Inf_R,Temporal_Inf_R,Vermis_8,Thal_AV_L,Thal_MGN_L,Paracentral_Lobule_R,Vermis_9,Amygdala_R,Temporal_Sup_L,Thal_MDm_L,Red_N_R,Precentral_L,Frontal_Inf_Orb_2_R
Thal_AV_L,0.06770738421077341,-0.23755629911487633,0.30468136076022245,0.00837782995723962,0.17272377440928066,-0.24066485412557828,0.3945456659782779,0.10946186983091093,0.16074341519493035,0.23950815905571515,1.0,-0.12105349135981755,-0.08552066738979436,0.16136961577707815,-0.19555667766663734,0.4089698933130101,0.29763308219171236,-0.2204011902695149,-0.2765740238560965,-0.1999868109235057
Thal_MGN_L,0.18473024493387002,0.14548882366263957,-0.08666148959009862,-0.21723521630939777,0.05787761468209643,0.5534431957274158,0.238749699669913,0.2322262446162945,-0.47791038779056966,-0.05263682959310875,-0.12105349135981755,1.0,0.5714879239889694,-0.18054966070148762,0.08368130682676636,0.043768598398085085,0.5033820350399811,0.3976218989883121,0.22508101571249484,0.3646512320870246
Paracentral_Lobule_R,0.13650386034565856,0.11293159120984016,-0.2589388144212532,0.09519638445813135,0.003274557540277972,0.5393472523013187,0.21841706904196123,0.12186717116068296,-0.2585613072772269,0.028642508078565738,-0.08552066738979436,0.5714879239889694,1.0,-0.049553856800748614,0.0925839553759961,0.31604950178465124,0.5082835598505451,0.35197911490514217,0.6230291326839403,0.2920377724116834
Vermis_9,0.23366626584918196,0.21668261677202502,-0.17578354608607918,0.39806465345904873,-0.2537547735837071,-0.02045447316376283,-0.1323628857563334,-0.1197436547344861,0.39744628553094313,0.099875423975552,0.16136961577707815,-0.18054966070148762,-0.049553856800748614,1.0,-0.02824273102760971,0.016118816704796313,0.013199131056145686,0.15232390312278138,0.08178013845182082,-0.08249586282149914
Amygdala_R,0.4844147222389176,0.07984007405091369,0.363483896866502,0.2490693881021181,0.4309462688284376,0.2946160524717532,-0.26280923597780353,0.06766144397254707,0.03752162911213884,-0.47980348770578424,-0.19555667766663734,0.08368130682676636,0.0925839553759961,-0.02824273102760971,1.0,0.026859435405356645,0.04364238253802174,0.4975011799666653,0.05966054640193555,0.7202609902669801
Temporal_Sup_L,0.4212456170475046,0.07989209854244388,0.26613965975951676,-0.24343969601130513,0.5296891760227477,0.2664545770024631,0.3438034451677641,0.3061519676584298,-0.29904910512586985,0.023202824851850334,0.4089698933130101,0.043768598398085085,0.31604950178465124,0.016118816704796313,0.026859435405356645,1.0,0.48855169209264815,-0.05769857926787153,-0.19325373936944332,0.09001703490360698
Thal_MDm_L,0.4671153604315277,0.3544558389361461,0.1438760939463696,-0.128875914544314,0.3028809689965063,0.4982234391887445,0.3621264780451481,0.25438765954196535,-0.28387616965019574,0.15451935172237483,0.29763308219171236,0.5033820350399811,0.5082835598505451,0.013199131056145686,0.04364238253802174,0.48855169209264815,1.0,0.32798428332342694,0.13509598027559247,0.36928321601117664
Red_N_R,0.4928918284512386,0.3434111317946567,0.017534405930151282,0.21126616356229427,0.036057072029245345,0.5654297675410938,-0.07393939951409378,0.07225617460645979,-0.05202147971376807,-0.31040242700657,-0.2204011902695149,0.3976218989883121,0.35197911490514217,0.15232390312278138,0.4975011799666653,-0.05769857926787153,0.32798428332342694,1.0,0.33442535670534884,0.537396743206711
Precentral_L,-0.06194584959231632,0.13492467777678482,-0.3174268591201053,0.46105186460171665,-0.4396548503141194,0.23565924642762032,-0.06327393559425248,-0.171552202590602,0.2529178151060781,0.010312570690811042,-0.2765740238560965,0.22508101571249484,0.6230291326839403,0.08178013845182082,0.05966054640193555,-0.19325373936944332,0.13509598027559247,0.33442535670534884,1.0,0.07902147474247098
Frontal_Inf_Orb_2_R,0.6055366343260635,0.20085072486492814,0.33134397880957533,0.05219384131860075,0.4407548308950413,0.5721217427655346,-0.041460459812746396,0.2053171888491592,-0.2010830979657595,-0.3314822629839642,-0.1999868109235057,0.3646512320870246,0.2920377724116834,-0.08249586282149914,0.7202609902669801,0.09001703490360698,0.36928321601117664,0.537396743206711,0.07902147474247098,1.0
