,Precentral_R,Frontal_Sup_2_R,Frontal_Mid_2_R,Frontal_Inf_Oper_R,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_R,Rolandic_Oper_R,Olfactory_R,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,Rectus_R,OFCmed_R,OFCant_R,OFCpost_R,OFClat_R,Insula_R,Cingulate_Mid_R,Cingulate_Post_R,Hippocampus_R,ParaHippocampal_R,Amygdala_R,Calcarine_R,Cuneus_R,Lingual_R,Occipital_Sup_R,Occipital_Mid_R,Occipital_Inf_R,Fusiform_R,Postcentral_R,Parietal_Inf_R,SupraMarginal_R,Angular_R,Precuneus_R,Caudate_R,Putamen_R,Pallidum_R,Heschl_R,Temporal_Sup_R,Temporal_Pole_Sup_R,Temporal_Mid_R,Temporal_Pole_Mid_R,Temporal_Inf_R,Cerebellum_Crus1_R,Cerebellum_Crus2_R,Cerebellum_3_R,Cerebellum_4_5_R,Cerebellum_6_R,Cerebellum_8_R,Cerebellum_9_R,Thal_AV_R,Thal_LP_R,Thal_VA_R,Thal_VL_R,Thal_VPL_R,Thal_IL_R,Thal_MDm_R,Thal_MDl_R,Thal_LGN_R,Thal_PuI_R,Thal_PuM_R,Thal_PuA_R,Thal_PuL_R,ACC_sub_R,ACC_pre_R,ACC_sup_R,N_Acc_R,SN_pc_R,SN_pr_R,Red_N_R
Precentral_R,1.0,0.8275794814240137,0.7445888101977904,0.49107306631539255,0.19302200901071187,-0.1450654675776679,0.6019321446504976,0.07623534977825698,0.25994083334553725,-0.5444762505550662,0.2568237692335973,-0.13619714777306693,-0.22433664260216066,0.20934191847715436,-0.14771349812741932,0.17087292000869866,0.4636233757581857,0.3467327153338461,0.011743039111038484,0.09125502063585951,0.1725842464414321,0.5945915246496183,0.6156664672265172,0.5919482244175627,-0.1665676950243675,0.43311072146622753,0.42081945113210695,0.6599627448607097,0.9108026698720206,0.651936776842098,0.8012239010816555,0.5658021638431,0.7057461287497827,-0.09793544299028474,0.2635976965840374,0.1004602745827895,0.0029056162667001604,0.3887815963495058,-0.2967854214855015,0.12705791542795308,-0.11545721542979773,-0.25932980063434347,0.15733424237759888,-0.0971059922723479,0.6254303476821322,0.27992361329062887,0.37649629785933225,0.1367328894581486,0.30459808607304273,0.33697618524488077,-0.05761854666959873,-0.36531501332128435,0.54960959765329,0.4410690080466341,0.4168970535947719,0.4858141255494056,0.45804216888942867,0.5057319612037685,-0.2835763902886903,-0.15226602221304913,-0.005349827577442071,-0.4166714602743649,-0.49374116262551127,0.32230853370433554,0.6533506281935919,-0.2568424628431631,0.3148578654827175,0.44698460295200226,0.4334502859062997
Frontal_Sup_2_R,0.8275794814240137,1.0,0.8803167717908492,0.6077090718216961,0.40962411158730794,0.1436898113757422,0.7293140985994688,0.3349034267273638,0.5051930154918617,-0.24323867706673638,0.3754321397703188,-0.032130185567730216,-0.033385243451741264,0.2898792946055884,-0.03117925872268565,0.428142332890357,0.6910849792942259,0.5022244833447301,0.3010271524197623,0.19682038643345606,0.3305432672188517,0.5461649528199294,0.47330676561942653,0.40026837597777526,-0.12478389161693206,0.3336753825437095,0.24810646373672382,0.6335133970848754,0.7783478400943823,0.45551423907826527,0.7107784723756216,0.5128925134551411,0.6956275592716812,0.17958025733669905,0.4303789076884355,0.2494480833012136,0.26561722097384066,0.6133220732025543,-0.02259136006211691,0.38647312358864444,0.032728407043887464,0.040258176269388324,0.3819637279406398,0.06382699542435173,0.5718859102302347,0.296118141515296,0.4875608897818758,0.30084817864393143,0.4185675352197673,0.4096314887162429,0.12198893482382349,-0.1131615916300925,0.6220958397043238,0.37707104544029835,0.41399314802436776,0.5676985898514747,0.3310302301423459,0.4709524652856815,-0.1253716458309305,0.04580346486993477,0.17849897965844064,-0.20409573523670502,-0.21155460467843945,0.5741379113543706,0.7181276843556376,0.02800010409756858,0.4416221527157936,0.5052253487697836,0.360687266239554
Frontal_Mid_2_R,0.7445888101977904,0.8803167717908492,1.0,0.7793159886537484,0.6746585323916513,0.38756644711894944,0.8165163181838365,0.4746921051245586,0.7105524267572227,-0.1346020764742278,0.47108549662614346,0.1390283449717548,0.03695003074731069,0.43260241783619796,0.018863439032032216,0.6589857908955425,0.6675968648165787,0.5065256042903107,0.485456971330478,0.3736628277497522,0.5411486493815512,0.4590805466284673,0.40973015703859317,0.37010807725626105,-0.09195118635127135,0.32531899310718837,0.16311809203205843,0.6438936082575019,0.7434417702194235,0.33039252863279184,0.653267113554171,0.48020250694190797,0.49182243051668784,0.46317929227290683,0.6500153511109444,0.5007112083557086,0.3976699083289269,0.742303866645345,0.15589896469464387,0.4661256151772395,-0.019959372723815955,0.09675812885158523,0.27561701648487935,0.08826418801620184,0.4536809123719809,0.2420444746805987,0.43778509586013353,0.3848951349074851,0.5138683837262543,0.3545174642048043,0.32770177003577344,0.12630039697972592,0.6251948789441412,0.32514768435830155,0.274908418298658,0.5479464443406749,0.28371229098972783,0.3496914664335616,0.08980328349496207,0.318378902349761,0.25955234275178446,-0.010777105514012127,0.016817881181477125,0.6325474381246662,0.6706350295825776,0.26780431008302674,0.47990602484176786,0.48995460856056133,0.3510173720559177
Frontal_Inf_Oper_R,0.49107306631539255,0.6077090718216961,0.7793159886537484,1.0,0.7759804910508079,0.4041786473845117,0.8659738296694194,0.4901958310314198,0.6838843208459517,-0.012766517560298686,0.2708761193159262,0.005023259219709567,-0.08617904834753047,0.24227735619322732,0.09489566924823267,0.7525538777785105,0.7449315735830875,0.5889701495982842,0.6186155158096742,0.415021537124275,0.48616308215558773,0.5036757602208498,0.2945412698936232,0.3539241613738492,0.1183162174349126,0.0784764397359295,-0.06892385241576525,0.4482514652446876,0.45482363523620517,-0.021323718580539327,0.4233016081740625,0.24151735704434515,0.2515474322756892,0.540009679433243,0.616066192937752,0.43139144983939837,0.6864265600972368,0.8347881272099192,0.41277799483435407,0.6765326044059428,0.1700265027640795,0.4688578402960691,0.46706729803843994,0.40083003045972815,0.3149303846599454,0.4026425763418792,0.5976389936735893,0.5511734126853867,0.6079902559916727,0.2087246147545172,0.34757052328949783,0.2331654687188874,0.4416715239485497,0.23640045384681474,0.24152777122437183,0.4226740938562428,0.16610247727542077,0.22899815439302376,0.16232164159166446,0.34736544796231267,0.29355059051278515,0.13198362559084564,0.17520432183166326,0.53640251544811,0.5659521778745089,0.43229653470759877,0.3494617931630697,0.2706252209193578,0.17835433969369843
Frontal_Inf_Tri_R,0.19302200901071187,0.40962411158730794,0.6746585323916513,0.7759804910508079,1.0,0.738210318627157,0.7495924862228384,0.5825642689405937,0.7613287737532698,0.27295533651283865,0.43655548246199444,0.29146792358759704,0.1900267462929269,0.3834243788833961,0.35012265026890443,0.8071542743785264,0.6131774892276107,0.40802052118435067,0.7827366036510637,0.5947792190624903,0.6307733542301367,0.06306375971533387,-0.06951974662361171,0.024783971393879008,0.07650161893114063,0.0038608113299455587,-0.27543309240780683,0.328411473650695,0.1679583635737495,-0.3108262353336992,0.07100848013525803,-0.09812820027372332,-0.09899354787936483,0.8107378077782252,0.7696359627503951,0.7588104760770364,0.6061806292356471,0.7652545846398471,0.6911715074951368,0.562229236107846,0.1503170734247561,0.5236765887171753,0.2857578940465788,0.32811958987513057,0.10627310169720132,0.2387253907587252,0.36916876037694824,0.49824559466997553,0.5339799922183124,0.16010171108815774,0.5636611774656212,0.6324075040574143,0.29245447712187134,-0.15072061974407236,-0.14433944182659184,0.23562785047178056,-0.24053463323542326,0.00013878657919950233,0.5666238634191951,0.7211841898872731,0.5756788412859188,0.5388340501908592,0.5155989405943829,0.6948156389750438,0.47962263505361025,0.7442893133561419,0.3596095734562866,0.3221785404767587,-0.01786782629463254
Frontal_Inf_Orb_2_R,-0.1450654675776679,0.1436898113757422,0.38756644711894944,0.4041786473845117,0.738210318627157,1.0,0.3791492560089526,0.6122416305368905,0.6906593206711651,0.6308916904634395,0.5265584369113471,0.4124970478305335,0.43201926232523546,0.5817868638898007,0.33233893956410787,0.7025357013188887,0.2615314643152997,0.19263177916866991,0.7660763284195611,0.5831736865032018,0.6329423006178293,-0.21363406558395978,-0.2045112956000712,-0.24254397150309615,-0.02893272515362907,-0.0869508166913369,-0.261946424803222,0.20662456709575489,-0.03919336476373745,-0.2914497066254272,-0.09101713869547406,-0.14690483346652713,-0.20272398642366898,0.8389578953803328,0.6632957643321307,0.7437469729118176,0.40581804074232475,0.523560948168659,0.7257700799418714,0.3860297255936821,0.1097679864531388,0.4057201343346778,0.028261993458426768,0.07619405877658196,-0.03206353642485274,-0.030416644373026967,0.031231300754084396,0.26978559699725285,0.2455149495197113,0.12879626611785808,0.4905248612941049,0.7788795058915848,0.209821590378792,-0.30102366870241276,-0.2797024369660488,0.0776807150556375,-0.3756962669666781,-0.14192841010760376,0.6400818638577871,0.7464186910556335,0.5669041008393112,0.6134957169892661,0.7106620500410248,0.5820505262791171,0.1835803886987412,0.8181889356295047,0.33740654170449424,0.39557880868778805,-0.14040442938415457
Rolandic_Oper_R,0.6019321446504976,0.7293140985994688,0.8165163181838365,0.8659738296694194,0.7495924862228384,0.3791492560089526,1.0,0.40535850297003856,0.5624119541822897,-0.07220849243484558,0.3687704371491577,0.13522313765146388,0.034056096342047905,0.3452467044580044,0.1476923236455885,0.7510916757295744,0.8054930661392616,0.6486090427005384,0.5854677434305499,0.456617698693134,0.5146728464728664,0.4451452694015642,0.2539444078493703,0.3550539139633775,0.07800002207358249,0.14695644010055423,5.545312709863947e-05,0.5650280087558284,0.5006655576819389,0.024184751260174938,0.43903413813797404,0.23478534991932595,0.3556344746606613,0.41028156765949136,0.7187940969232502,0.4535609521067748,0.5971990435274764,0.8235511571225252,0.33721889125819876,0.5670932920470825,0.11935263903568123,0.34658390593467203,0.46650673953530536,0.33841925291218433,0.41548358642886574,0.44596054643249494,0.5896135408008593,0.4411354096223796,0.5682707257125095,0.24003359208550387,0.3009512806853162,0.16517517637984316,0.4399691755547858,0.15865856497929093,0.1656527603767338,0.40110596126706005,0.11912468943252441,0.2398603783733922,0.18512403363661306,0.3429835828702725,0.32574872812491923,0.13542568101928404,0.05985591982594959,0.6168006922630419,0.653726222538892,0.318009856850753,0.4362828856221173,0.40690457589709006,0.20181615748344284
Olfactory_R,0.07623534977825698,0.3349034267273638,0.4746921051245586,0.4901958310314198,0.5825642689405937,0.6122416305368905,0.40535850297003856,1.0,0.7306123417317638,0.21498915585976996,0.21008333921993935,-0.14478689385600535,-0.05216699327590746,0.4226113500994708,-0.017268766461529743,0.600336314343531,0.2694894140792925,0.1573758439102993,0.6384679673902238,0.21744903501719312,0.55609516098927,0.0653491824782492,0.16701333396361762,-0.038538884280863814,0.01756241980052521,-0.04597261529016636,0.07801120350911331,0.2599108430627846,0.22085143745619618,0.012267652383817398,0.2225613594638506,0.18750957994037717,0.04201813169540493,0.6453791578810708,0.3637885575606216,0.4850227807851993,0.41700948413011374,0.5861520480737773,0.4178269357489208,0.5737342844703499,0.22446732494571417,0.31842789845053465,0.13342104265445284,0.2060300117566901,0.3260092294386001,-0.15006919525726933,0.11236338519683477,0.3813550356574623,0.36313651670798114,0.14468765145824822,0.3872414212555338,0.3635326206353805,0.5276532615375534,0.23751846294680756,0.24826860888229066,0.42267722468828156,0.10864982134776242,0.2612116098455497,0.2655235648645792,0.4597163012398868,0.37169191749775415,0.14552366577730577,0.3237364904127475,0.44912451539632325,0.29970072587858637,0.5796654182492835,0.2684768373788819,0.17612621785438223,0.24321541883885237
Frontal_Sup_Medial_R,0.25994083334553725,0.5051930154918617,0.7105524267572227,0.6838843208459517,0.7613287737532698,0.6906593206711651,0.5624119541822897,0.7306123417317638,1.0,0.19850075695776884,0.5434606381690457,0.13220316785421432,-0.02214265514721976,0.4348624111781857,0.08313625781832562,0.6721835233868835,0.4128672613521205,0.2752020882844768,0.6157786019454303,0.26904518784051534,0.547561599172781,0.1596328831567708,0.24554765197464232,0.0017962740405776485,-0.09950995570583304,0.053982144251008925,-0.012674121508436753,0.3659478476609241,0.4186636870122055,0.11754371479763438,0.39495602823644416,0.2865712349127675,0.17539202775359536,0.7928387700781627,0.5859334979072637,0.6886810786494953,0.4032092900273542,0.7403673549156613,0.457946995429785,0.6028798989639897,0.09769511527570304,0.3086530402330328,0.11479373620877766,0.04645609879034565,0.1686422654412293,-0.1520241293530788,0.14054871606945205,0.3170202189701783,0.31680212756814546,0.20209474947360254,0.4579287280831285,0.38924818842142056,0.4922896325801243,0.14536259470568821,0.1534355046698359,0.5109632617361504,0.03083253918906294,0.2276389102058786,0.32464140421131427,0.5725410737722293,0.49113948469121566,0.22696162085873414,0.36836530568660236,0.6014089435660763,0.4382695902948592,0.686468715875776,0.32739377509030093,0.3741029537206791,0.135847843761238
Frontal_Med_Orb_R,-0.5444762505550662,-0.24323867706673638,-0.1346020764742278,-0.012766517560298686,0.27295533651283865,0.6308916904634395,-0.07220849243484558,0.21498915585976996,0.19850075695776884,1.0,0.04455106030262768,0.3131258289302276,0.582215174363361,0.07288195744516221,0.244457991413146,0.3583841944863811,0.09021546840506171,0.11527279535105947,0.43640407521794317,0.31314344186403975,0.21432296764134215,-0.37894622227508334,-0.5057267226671431,-0.31155197837025544,0.029713628947531025,-0.1936147651540173,-0.25040421068916013,-0.16818970515616719,-0.4577298470047052,-0.5039821870592766,-0.46412192848363915,-0.3140366840979594,-0.3050275667664515,0.5709935434141472,0.2032095485246694,0.2089263855817331,0.4188771367716515,0.0983369646563768,0.5773291178902418,0.12272012763224051,0.1832645564943466,0.30933366606454177,-0.012187527645681748,0.07497399538027914,-0.2826067554216124,0.05795794283887305,-0.13613248804057293,0.07563074723114711,-0.04422679440640549,0.08109054288475274,0.30838123683519436,0.7054071164980633,-0.11891667668520312,-0.361011264322801,-0.37007628773403556,-0.32291343314817855,-0.41639142796057127,-0.38937603888591804,0.3888372984665703,0.4071296047111806,0.17912722149763124,0.5746671639812635,0.898705117684181,0.22935941666106646,-0.3460019995621129,0.5200419756462805,0.034017895771793545,-0.05251966098206972,-0.3087841798694514
