,Precentral_R,Frontal_Sup_2_R,Frontal_Mid_2_R,Frontal_Inf_Oper_R,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_R,Rolandic_Oper_R,Olfactory_R,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,Rectus_R,OFCmed_R,OFCant_R,OFCpost_R,OFClat_R,Insula_R,Cingulate_Mid_R,Cingulate_Post_R,Hippocampus_R,ParaHippocampal_R,Amygdala_R,Calcarine_R,Cuneus_R,Lingual_R,Occipital_Sup_R,Occipital_Mid_R,Occipital_Inf_R,Fusiform_R,Postcentral_R,Parietal_Inf_R,SupraMarginal_R,Angular_R,Precuneus_R,Caudate_R,Putamen_R,Pallidum_R,Heschl_R,Temporal_Sup_R,Temporal_Pole_Sup_R,Temporal_Mid_R,Temporal_Pole_Mid_R,Temporal_Inf_R,Cerebellum_Crus1_R,Cerebellum_Crus2_R,Cerebellum_3_R,Cerebellum_4_5_R,Cerebellum_6_R,Cerebellum_8_R,Cerebellum_9_R,Thal_AV_R,Thal_LP_R,Thal_VA_R,Thal_VL_R,Thal_VPL_R,Thal_IL_R,Thal_MDm_R,Thal_MDl_R,Thal_LGN_R,Thal_PuI_R,Thal_PuM_R,Thal_PuA_R,Thal_PuL_R,ACC_sub_R,ACC_pre_R,ACC_sup_R,N_Acc_R,SN_pc_R,SN_pr_R,Red_N_R
Precentral_R,1.0,0.7662651575465307,0.8633892650775629,0.7705547601800489,0.6986244856323296,0.3228305683036433,0.7862343340589806,0.44281692524681865,0.7163416330602835,0.19162741927227897,0.32417076441754866,0.406328670673715,0.18376258544383184,0.18804050582865722,0.269233108320953,0.6597879573143485,0.7750014086170602,0.17806534557419187,0.6671804925904266,0.5993645474819681,0.6719806035493124,0.2511464775343297,0.29046243655927706,0.22884629264498543,-0.21202161084384116,0.21311876157843226,0.06541731359575485,0.3394300983135408,0.5800761530738039,-0.053686480263624804,0.5169876210033622,-0.13119257612420046,0.09914868131706447,0.7780954587121363,0.6993421468618659,0.7092724145093522,0.13714507778139254,0.5722914739131231,0.483253303995727,0.4194329269787938,-0.036765699666481834,0.2910286651081184,0.016653026862741994,-0.15180111131267132,0.2812586324450078,0.2568196097200177,0.021922041045909432,0.2671931759325534,0.10114196230082276,0.44984941552446256,0.4597651718880212,0.7282774163662885,0.7282767438022605,0.5650544820671765,0.7089783679961611,0.6467308888519511,0.6648573220855069,0.538932385165798,0.11562696713086747,0.5923640921765867,0.4730238704867992,0.3797448361609071,0.27965467327682775,0.5387589037391407,0.7264624347951791,0.389289228810317,0.674460521900609,0.5199538246995119,0.6716945998819085
Frontal_Sup_2_R,0.7662651575465307,1.0,0.9015107639965689,0.5987502722552717,0.47178598949704637,0.2784658568194098,0.7433991431942246,0.5269171055610997,0.917728575005742,0.1176737921989386,0.4672179330106372,0.47238407712382013,0.04053422242828008,0.33099118178385667,0.09905842690919409,0.6983495132243417,0.7093978705011497,0.13133463903350928,0.45351568364594197,0.22696232671534278,0.6719840576164055,-0.16853551513636647,-0.1204939543802044,-0.13781829399030612,0.011593513071974888,-0.12460116802425034,-0.036552087509372305,-0.09544995675912171,0.618599256764885,0.0818811682145548,0.27080423395137554,0.2523950834925938,0.04465556292283613,0.5901361339906731,0.5943542455000661,0.7035086126609811,0.2791258384382172,0.12250345500325996,0.4974315897450117,-0.0025442196047042137,-0.09291396275023786,0.09083883045935191,-0.1687471265867377,-0.0601380334500878,-0.10823742812916942,-0.1764913931808393,0.24253390592924126,-0.00569748733555114,0.2889138059543488,0.532927736618669,0.18370994564101523,0.6670329573616712,0.5981603275755718,0.18844008928015404,0.4640114012491049,0.6334492534293542,0.659631523077447,0.22326046438720823,0.06554924455441745,0.3393624623958694,0.15349127287203335,0.14790460593833174,0.3481095335018026,0.7327392040343118,0.8097806646293287,0.550161200037107,0.6927359255921737,0.5791164975365559,0.44468135387249563
Frontal_Mid_2_R,0.8633892650775629,0.9015107639965689,1.0,0.7517176638918289,0.5990078851661093,0.2422544214587093,0.8403588215259274,0.5811493721733372,0.8674378385541943,0.14251902682960024,0.40955027331418836,0.4612635004011459,0.170831972804175,0.28108531208046034,0.27051153015755997,0.7661887414011814,0.7527222667367072,0.06939379587088237,0.5950350463862624,0.43714411146649657,0.7564144107548396,-0.005439510885454611,0.12530257898568933,-0.005848048591241342,-0.10813817990721682,-0.0036296118360285416,0.04723492961060801,0.07569132809999744,0.5781136873378658,-0.04795611425621017,0.34693150749469553,0.06274548645699549,0.023323158376302167,0.7729064695933106,0.755544990187418,0.7772042909719207,0.19047862660975565,0.33910652392092433,0.5521097203878308,0.1688168070572918,-0.17716528535600062,0.1602115159103476,-0.12958279231154815,-0.10673267972305948,0.12329699270967492,0.006376417521122906,0.22592757027536955,0.12169652931142677,0.243026599184685,0.5481403986821249,0.3192105299250181,0.7447855253609312,0.6846310950820212,0.3831971641586599,0.6975126086132805,0.668839777675705,0.6971187776096234,0.3898188463114726,0.03820658713973318,0.4472305372923442,0.32693711993395747,0.24840449072058013,0.4141824764265618,0.6729929727359734,0.8024263229842887,0.5861153185565585,0.6649090961109309,0.5760524642101202,0.5972887672898433
Frontal_Inf_Oper_R,0.7705547601800489,0.5987502722552717,0.7517176638918289,1.0,0.8087759305406574,0.46794976467880695,0.7843638581960688,0.5709495177287401,0.5542371635503931,0.23934948650208213,0.32312722401923155,0.4839046378513426,0.008530783348165689,0.31555545850740935,0.3819972959966258,0.8165612843698243,0.63392829601194,-0.1707500697700984,0.6718496623810097,0.7672646181713806,0.7282419409074536,0.3340353310035372,0.46907375373276383,0.19365987051020167,-0.42699335062472427,0.28740093613073425,0.14190485529175142,0.5000277606909354,0.29568377980370647,-0.2748273666790737,0.3598827372674376,-0.34968982838901436,-0.18711280302394434,0.81382483820071,0.7621153249390632,0.768066304864007,0.003051549798663792,0.664729069673126,0.7564197627781516,0.6484478797690696,-0.08493325846170055,0.4233235072255037,-0.05222286822291401,-0.3165876717356977,0.44164604451194533,0.3907408253739799,-0.1115155612416201,0.18704175166179532,-0.1639042549314352,0.5318607823066646,0.18802098086874958,0.6651719093515831,0.618898107596987,0.5263945680925347,0.6958172114539778,0.3729500791494943,0.5294443627934337,0.4752602620098354,0.1253652264861972,0.6529027930404772,0.5527103562091408,0.5300906145960714,0.4370688082089961,0.6179826979990372,0.59403165718898,0.5802725237994268,0.4228860709805595,0.6979423651692767,0.7666307897070741
Frontal_Inf_Tri_R,0.6986244856323296,0.47178598949704637,0.5990078851661093,0.8087759305406574,1.0,0.7085949180894504,0.5569611463992966,0.258252915540765,0.4466529942193175,0.13952683833485072,0.029074718660949874,0.2253171140062179,-0.08891028237771355,0.03392863728792395,0.34173843032580903,0.5421218093537966,0.5932091369047593,0.15116926833653072,0.6465153278740081,0.7471734614192004,0.4923254118981614,0.5167611594258225,0.38708434438516737,0.47977218944534283,-0.3168012019548927,0.31995521245410435,0.13949084872962755,0.6241490523931142,0.2822501910226027,-0.12949238487317816,0.4830003922188119,-0.30251969180517246,0.10913416968885985,0.6083758224891905,0.6090250026508154,0.6303313751495017,-0.008748079477446685,0.7361652623008913,0.421072373199148,0.6637418948089443,0.17272145924812285,0.29769845920746074,0.07803571089948354,-0.3908049913441818,0.5773225546419419,0.5849309797690535,-0.09448736968323154,0.3024562625340015,-0.09743622205864688,0.30713700356502555,0.30305939968738976,0.5903176224802548,0.5336081048078645,0.5729190521628167,0.6603191074691245,0.45505403958435503,0.4443976003603462,0.6312442059484737,0.17101578588568764,0.5627921183167587,0.5360694103354711,0.44254414291099087,0.2782114034532621,0.38772931188957355,0.4998151874406172,0.2017957707559775,0.5269438782375163,0.5051690784240879,0.73430107952946
Frontal_Inf_Orb_2_R,0.3228305683036433,0.2784658568194098,0.2422544214587093,0.46794976467880695,0.7085949180894504,1.0,0.11331536856737881,0.05261774677065687,0.28154134724567575,-0.12777519089352654,-0.10442209774247896,0.09853174896849509,-0.3171397927604407,-0.06916322225397652,0.34240873490950136,0.22866207652749246,0.23708710063785934,0.12405926153945077,0.29661212495748285,0.42968636551106,0.12566609756532446,0.21201104702503126,0.10207948434184573,0.2369060388048637,-0.2728878603454944,0.224607380119788,-0.004457223335460623,0.3569647922908616,0.03738752733094425,-0.07707797970985926,0.1036700740270636,-0.16569538125732475,0.0031186073482230574,0.22262458035159136,0.21742091510240966,0.22571990868281738,-0.17328806494442367,0.37238727624643414,0.16325526170805474,0.43703171347715036,0.28218613628408057,0.058812417357420974,-0.03183023255677997,-0.3935439200762552,0.3488840404534843,0.3639769009326328,-0.0228608226363412,0.14241157862420492,-0.11883385042789253,-0.011273027343384043,0.012994364400994171,0.1811438480383242,0.13750039058940142,0.3018754860729815,0.2667246063907108,0.13022419254042325,0.16237344138590257,0.36460506274614113,0.10263373042755444,0.22478603970750247,0.32539125743773833,0.244568595651452,0.3158497317275528,0.34913927877583867,0.21644158284310613,-0.005363130266562533,0.3784476911997832,0.27816371955065083,0.42241813786205334
Rolandic_Oper_R,0.7862343340589806,0.7433991431942246,0.8403588215259274,0.7843638581960688,0.5569611463992966,0.11331536856737881,1.0,0.6324520295130043,0.6468266617053727,0.3925343405639922,0.5203586597026376,0.5212739524338338,0.18995995695695048,0.46426061545794156,0.05009662379328721,0.8859150219361092,0.7776348231816014,0.03704583850993284,0.744002846791104,0.5864577547350837,0.8541712130485074,0.19185677997839884,0.21477874006711697,0.1508023837640657,-0.15631121074269566,0.03233540336083878,0.050618861812594826,0.26705760100907944,0.5892285746101458,-0.005259338137943689,0.4560481225484971,-0.07260121221397534,0.05045897040164996,0.8022780266816296,0.8436986633959181,0.8924293702543371,0.4384485271965994,0.4966346487942166,0.7202886759216878,0.36686180210951874,-0.11436664189399885,0.4636793853556462,-0.08257060444228426,-0.08527882583869349,0.15088299870968003,0.11516193488775237,0.01663029507852691,0.12605602461191542,0.130525062095606,0.7766954194537059,0.31299299320318397,0.8133057741400854,0.7968027796254157,0.45886172493478594,0.6684092306923424,0.6476120751953057,0.5938282489081176,0.4400730685138773,0.31433750796673043,0.6869920861594747,0.46628507519722573,0.4586836394482276,0.27532231469827956,0.6207683395652843,0.7611704390339785,0.6606133326814747,0.5974081103137597,0.7507558876227238,0.6892300369397514
Olfactory_R,0.44281692524681865,0.5269171055610997,0.5811493721733372,0.5709495177287401,0.258252915540765,0.05261774677065687,0.6324520295130043,1.0,0.46495117433641847,0.30345526697395575,0.7932652716903172,0.8225895922003165,0.16713013654222147,0.6480730431569484,0.2087821704598526,0.8041899401625047,0.39889623675263236,-0.11368070771060278,0.5298823775188386,0.41993640746596317,0.7363412395150558,0.03968961250268616,0.1966042884218062,-0.06039535513937455,-0.05201775670431615,-0.021379836616722155,0.06629539564964428,0.058420858381003436,0.3397418723769212,-0.14192867561148864,0.1668006141542329,-0.020265246320003788,-0.047792410274146255,0.7124559899468578,0.7609556577228069,0.5622063622730387,0.07875293456749656,0.29956345110969884,0.7540667355186285,0.2727479018885528,-0.12625483480931357,0.3499369386851758,-0.3113211793324763,-0.20347425255195387,0.03847968735593954,-0.08038065071812829,-0.15724595620136586,-0.0946497456076762,-0.008470419095573486,0.491245129150767,0.03182553412683485,0.41602652657624556,0.4647271636377053,0.1203978068887734,0.48893938810117893,0.29406418234971055,0.4164505317815642,0.2393180390919428,0.048384967742242414,0.33998061355899123,0.1902684762751145,0.18366678396193414,0.3121194712442356,0.5528257981903716,0.6117981145569483,0.9122352675644557,0.32529283051567687,0.5583671212640176,0.4694927564908377
Frontal_Sup_Medial_R,0.7163416330602835,0.917728575005742,0.8674378385541943,0.5542371635503931,0.4466529942193175,0.28154134724567575,0.6468266617053727,0.46495117433641847,1.0,-0.036777527813928665,0.35535344845403544,0.4089262824055955,0.0008795274742914311,0.25584680217284833,0.25661484722654654,0.5836037422992758,0.5706845835544481,0.0772477218206577,0.3436809357779982,0.16930997796435002,0.5923639587834201,-0.22976624667167905,-0.07321496843630447,-0.21679070686276614,-0.048385069021674776,-0.14926541427229875,-0.03530364515393221,-0.14524167676735603,0.45036120983515404,-0.06288649891251616,0.11484700038038215,0.24537121317937804,-0.069386594172272,0.5204258944828644,0.499681209316503,0.5861171455407943,0.11341864625199798,0.05342113703962773,0.39076788510864974,-0.06665207217401657,-0.11601119304667597,-0.07036914439230278,-0.20931476034643465,-0.08584328878028319,-0.06700305438863532,-0.17897496696963425,0.3172627472457384,0.05169357740081672,0.3367373397084582,0.3422332089298758,0.12061753368499681,0.5215268904148428,0.5169411427190562,0.150010514289343,0.4481674832798591,0.5730392535406306,0.665284777066972,0.18408208785821398,-0.05479315395327683,0.19422125324361073,0.07221917426493667,0.06887878682175504,0.38610824913996583,0.6691944541810134,0.8176515355202674,0.461671165763988,0.6102482044285562,0.427346984384123,0.3734427781600777
Frontal_Med_Orb_R,0.19162741927227897,0.1176737921989386,0.14251902682960024,0.23934948650208213,0.13952683833485072,-0.12777519089352654,0.3925343405639922,0.30345526697395575,-0.036777527813928665,1.0,0.33344108360096153,0.21046994354089218,0.27579579798065473,0.30510995791515855,-0.29382758555604943,0.4009974845299183,0.3757680454151617,0.06981050527441811,0.4591917971126164,0.38255671027005594,0.37309251273609206,0.4873591412878431,0.12115220907006725,0.41394805228597825,0.10925248849856298,0.14025111988489525,0.05658310902321886,0.4584217924700491,0.3160837239748275,0.14703659014616594,0.4236193167713823,-0.2747905896628159,0.2650777746370463,0.26032068020265375,0.4415691951881573,0.456267844350136,0.31626652433023017,0.41887582308480314,0.39859159120097987,0.40179906861813836,0.2080470638648522,0.5753011060550566,0.15986897330215594,0.12284795581271865,0.21560772976258114,0.3610723425030473,-0.1747150267949066,0.2357584235365624,-0.03689122216079484,0.4346035615019688,0.03412809814512633,0.445623156026235,0.34720730502685443,0.05071032519817768,0.25346731931417765,0.2528938451958848,0.03807808180886333,0.2588927688613576,0.3724008785721894,0.37809366452233784,0.1328177302722435,0.16783744736852002,-0.13781311918120467,0.07742104049120953,0.28795851980603127,0.3343657321357876,0.20633181893729716,0.45079416144595613,0.4249226862136839
