,Precentral_R,Frontal_Sup_2_R,Frontal_Mid_2_R,Frontal_Inf_Oper_R,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_R,Rolandic_Oper_R,Supp_Motor_Area_R,Olfactory_R,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,Rectus_R,OFCmed_R,OFCant_R,OFCpost_R,OFClat_R,Insula_R,Cingulate_Mid_R,Cingulate_Post_R,Hippocampus_R,ParaHippocampal_R,Amygdala_R,Calcarine_R,Lingual_R,Fusiform_R,Postcentral_R,Parietal_Sup_R,Parietal_Inf_R,SupraMarginal_R,Angular_R,Precuneus_R,Paracentral_Lobule_R,Caudate_R,Putamen_R,Pallidum_R,Heschl_R,Temporal_Sup_R,Temporal_Pole_Sup_R,Temporal_Mid_R,Temporal_Pole_Mid_R,Temporal_Inf_R,Cerebellum_Crus1_R,Cerebellum_Crus2_R,Cerebellum_3_R,Cerebellum_4_5_R,Cerebellum_6_R,Cerebellum_8_R,Cerebellum_9_R,Thal_AV_R,Thal_LP_R,Thal_VA_R,Thal_VL_R,Thal_VPL_R,Thal_IL_R,Thal_MDm_R,Thal_MDl_R,Thal_LGN_R,Thal_MGN_R,Thal_PuI_R,Thal_PuM_R,Thal_PuA_R,Thal_PuL_R,ACC_sub_R,ACC_pre_R,ACC_sup_R,N_Acc_R,SN_pc_R,SN_pr_R,Red_N_R
Precentral_R,1.0,0.7397892064450423,0.5061631779074429,0.38221514116833216,0.17061945624022293,0.09393751341255371,0.15750117919446416,0.6191573268075452,-0.10621187617382141,0.29895354687847225,-0.18621928169929355,0.1432409455706792,0.1911228353878769,0.0776434653552954,0.06584338993630763,0.05321512841375061,-0.020300634506023825,0.7998745832353351,0.259937687906425,-0.030219269187001345,0.4093671461184026,-0.2963264698665406,0.6157184704020732,0.4167069016430195,0.2414240115175101,0.9624776626047707,0.5857724874124228,0.7929874095670818,0.443414244022517,0.278111567563182,0.7383719848837547,0.6814652270721221,0.1153708516873823,0.35589786095718057,0.30800842580020626,-0.5633827835113713,0.4372637558071916,-0.4353469762666888,-0.013033427990474467,-0.4830761872931053,-0.08919275112460155,-0.1627659422627455,-0.23812512705866073,0.7574314588441887,0.6068555778977464,0.03917035370525121,0.24005651407696474,0.1497201870122016,0.2914617574881555,0.1655274223199268,0.1975808087039471,0.26984766835243923,-0.191043931546213,-0.1619304189247526,0.16377741976910445,-0.20457971193714997,-0.37557533117500963,0.04231238845693179,0.03225852269966479,-0.2603298791250735,-0.4624418129607368,0.11437090887325854,-0.18856872573824232,0.2921020698743776,0.21803990252598338,-0.28169523991854756,0.06729822273461665,-0.04265488531823778,-0.21512804316780568
Frontal_Sup_2_R,0.7397892064450423,1.0,0.9077365794422237,0.7318245277901466,0.5971311346865356,0.3758975726903007,0.4789711780899719,0.8937547456779948,0.151414050526798,0.5628094090120395,-0.07669385937132397,0.34406458827891095,0.16603857867241312,0.24387010163973172,0.37971896462514304,0.41295917913328256,0.3194227103247091,0.7355886760739464,0.6940520238895362,0.4172322692113811,0.7433192606551403,0.00872080621107097,0.7830014417957352,0.6671110647667039,0.6752537439852203,0.7539242669658636,0.14215080341027672,0.6480418829043936,0.5764678009465793,0.16231704843928077,0.9122865340567072,0.8273076465305599,0.5120048756485426,0.6700733897589256,0.63520464710753,-0.2060166622242349,0.7982657131100561,-0.001161514323035951,0.49277493422183555,-0.31655848191589714,0.42310111990549754,0.17250926379316256,-0.23274615419732447,0.8346301024495101,0.8994624216591915,0.4912827149746106,0.3291883992153049,0.6076600328388155,0.29294939628247624,0.38157119710217224,0.5434991622325319,0.6756596955665115,0.19411425830016,-0.014592767815797185,0.6682253717057443,0.24682134841303152,-0.06233460251682078,0.09453233421910111,0.12024401065817923,0.1460439730292211,-0.03314952096481945,0.3052907080998769,-0.017516056978757483,0.4537222836324403,0.3606917206735872,-0.1727382559120929,0.2707972227399965,0.06229219917706446,-0.1341352447062329
Frontal_Mid_2_R,0.5061631779074429,0.9077365794422237,1.0,0.8280337998490473,0.7562912110760147,0.4915639156011273,0.5973356946068799,0.8939527749954536,0.3975470400944035,0.5284323053659145,-0.09855118680062414,0.437720348691029,0.16737991617391978,0.3118370768423679,0.5560840699880938,0.5804280321891911,0.4897954726940663,0.5959846671928719,0.7927771295488641,0.5876455583062623,0.7954043830702372,0.2879265184456501,0.7327279089267082,0.6958199342560197,0.778904433806079,0.5183985903745726,-0.15477668184425764,0.40944824852176065,0.4916276693376447,-0.01733289926857623,0.8300768296139145,0.7333564177653661,0.6770988783530157,0.7996369071877049,0.713873422531747,0.03313791452169819,0.8670864367199853,0.15874038791025977,0.6154387005733541,-0.2333067935325963,0.6007440560035651,0.2762184424249448,-0.2243668207920114,0.7173567943375724,0.901865103034123,0.6360191393475786,0.25754850545981584,0.6976419263694484,0.20761385468120172,0.42309311656956633,0.6564690131046474,0.7643627984910558,0.3527235205677236,-0.002470543639091606,0.7352462508169256,0.3498800991359607,0.15842455212453016,0.2028212150242055,0.03887091566801711,0.3103575785805459,0.18060757167516456,0.35250961617821613,0.013296984010230247,0.4840300012884305,0.3710089942352166,-0.13129174267466448,0.4270040874217986,0.24210248705954635,-0.058645376470866734
Frontal_Inf_Oper_R,0.38221514116833216,0.7318245277901466,0.8280337998490473,1.0,0.7872322681884983,0.4891884956986284,0.7783809258861936,0.7721859994070089,0.3418091849209537,0.4547677100912223,-0.11136066349682135,0.30654972259124535,0.16378256292725563,0.30072167852896997,0.5731707249177265,0.48106459171775506,0.6261117360585379,0.5372118062839626,0.7680817908156965,0.6831533372791593,0.7270625445933893,0.3318872729460359,0.5331897356510958,0.5822794439891228,0.6140906818019184,0.3820699693560259,-0.08010257764786095,0.3870701250457995,0.6080150882847297,0.22288696353386966,0.668173600220654,0.458183130342684,0.68153417397438,0.727215658719621,0.6353526536770773,0.2791460431488651,0.8372427684987328,0.3619165242037166,0.636400819262547,-0.05070651311336761,0.5456662428197551,0.16927510786614403,-0.05121618476162691,0.5019073862400747,0.709830818814328,0.5196639272049279,0.12865146362862323,0.5105311795013818,0.303255586263024,0.6034090825115116,0.5127698547647156,0.7498849685138701,0.5356807208984519,0.22664999054112325,0.7597807037005604,0.49507340134380534,0.31350593900313806,0.30710543723555217,0.2066823230725588,0.5065692055828452,0.4021165599857993,0.45992884545571505,-0.020413488832904517,0.34450810210354177,0.48927069147826685,0.04787527249430957,0.5353991679487542,0.38373353921079606,0.14111701607160185
Frontal_Inf_Tri_R,0.17061945624022293,0.5971311346865356,0.7562912110760147,0.7872322681884983,1.0,0.6546254007049441,0.7999551154033713,0.5992764488666238,0.5689853262224639,0.622583161019682,-0.11800418439663975,0.26989831415619103,0.11153044028505914,0.4047876520464979,0.5778256654678061,0.6892320791654564,0.7542746743225086,0.3418786973877225,0.7781019131952855,0.7812459103563154,0.7021171187406469,0.5816292587845922,0.2982643186401033,0.3652809226355318,0.522983704147408,0.22956484673930297,-0.20471176789035303,0.22363583655358463,0.5791854487585171,0.09940092466576078,0.4908885257963899,0.26867725573768647,0.8948760338979688,0.8250112040962165,0.6805947310573406,0.4397815299550566,0.7991942455361736,0.4528982254556975,0.6008422835004741,0.07214441614483803,0.5193957922136487,0.0932448829422757,-0.03443115974748434,0.3193809792854337,0.5833166410510511,0.40645619697452107,-0.041109422475865375,0.40294818945240046,0.3510138286550436,0.5808397734912359,0.6716143313529688,0.8373783268404675,0.5466763009864889,0.24963134055845496,0.7053779196964806,0.4458805285784152,0.4052435366992026,0.3815163759602513,0.15581901210292992,0.4567608695940201,0.38665278686940213,0.5061320652262946,0.1580830437061751,0.5200642077017428,0.6115143749487875,0.19409893356352614,0.5511027379729173,0.5067843133158898,0.1713647758962115
Frontal_Inf_Orb_2_R,0.09393751341255371,0.3758975726903007,0.4915639156011273,0.4891884956986284,0.6546254007049441,1.0,0.5583130961214374,0.30011724804892775,0.41145388364629065,0.1731984273023871,-0.010280868227694412,-0.14826503641862307,0.17539235015528576,0.22667291333492032,0.4443824131747557,0.4691427064585844,0.7830666718413855,0.18960924924465167,0.46295571883956926,0.7614361941155007,0.7172861116888982,0.37067098828293193,0.16942430988452098,0.2204085319981222,0.4202487588841603,0.1295331810546508,-0.16804888828014417,0.13335776299101434,0.254046940024879,-0.04256022574411614,0.367271851561058,0.270452453963367,0.644697759518284,0.7211911403888074,0.8090373324345502,0.1642118854636606,0.5539039966538551,0.2198376651020204,0.37852447766046465,-0.1203577600908096,0.3986669195951074,0.20913174872691112,-0.07615656043295449,0.25375649293637625,0.456434936636319,0.25872215523523767,-0.023361335079635306,0.30485819240898127,0.23522182051128965,0.38881896049725534,0.4408064281784869,0.6047590214914919,0.3800276134703951,0.5706253717849972,0.576366994886353,0.48549356452884296,0.29520874401408437,0.5809961062812309,0.15540797159877973,0.30940618962747213,0.26601359579430384,0.2757177040043587,0.37152508381667887,0.32316015990879393,0.2967480712016705,0.6706336097387698,0.15116584957935406,0.36191956565777905,0.4397102894813633
Rolandic_Oper_R,0.15750117919446416,0.4789711780899719,0.5973356946068799,0.7783809258861936,0.7999551154033713,0.5583130961214374,1.0,0.4619714963404446,0.32883778279558273,0.477582159558693,-0.12887913685325433,0.01453423469545999,0.1025981061396337,0.2586744267492694,0.40206204305819704,0.5086169003353849,0.7809564201220089,0.4720616028210156,0.594128731129515,0.7273761103692923,0.5169883628595612,0.384949262837576,0.1983865725765348,0.4056522777845583,0.38143542833148597,0.17559821375325596,-0.07405353073218716,0.19536767498829283,0.499817476579575,0.25450513408887665,0.3623599741055661,0.149843557490939,0.747243127831817,0.7020879263518474,0.5175758080612967,0.4924691232196193,0.6883504195390365,0.5496899480823916,0.5176650144133735,0.17679265214302176,0.37367415788496805,0.0901556333784122,0.1589371385936184,0.2460960207023318,0.43175775152571133,0.30864229816525923,-0.09405394766804635,0.3075235481232212,0.40877475695626975,0.754911335807598,0.3495081726512113,0.7047409531215533,0.6755717097137545,0.4113576334349063,0.618694542739335,0.5079581452959068,0.446063120162489,0.4258317863650082,0.3052367272511341,0.6956079059406223,0.5664450675903211,0.7202945025485095,0.02626779754407609,0.3573305392788493,0.63095058731844,0.33239429583562125,0.553898740811275,0.5703337625957305,0.4639218219497803
Supp_Motor_Area_R,0.6191573268075452,0.8937547456779948,0.8939527749954536,0.7721859994070089,0.5992764488666238,0.30011724804892775,0.4619714963404446,1.0,0.17225901603966826,0.43368238547254234,0.02074518532222968,0.4303656931156666,0.29960232297610406,0.04698506369185467,0.47156629395350375,0.3442335958945329,0.28683523284820495,0.6857871852560156,0.7454687288585747,0.45656792526924533,0.7484992272567323,0.10526417383945301,0.7950046279207981,0.7376163250583334,0.7505942573458821,0.6200285674695487,0.004459630389026579,0.564142201051213,0.5952204679351231,0.1565985305599651,0.872615510069058,0.7809755945615796,0.5064578512653929,0.5997826793726023,0.5742315771748183,-0.1382673419652422,0.8304970643681563,0.02319062152919237,0.6210249860290917,-0.35426478492214536,0.5626805620159748,0.31687439176277427,-0.23415226431379402,0.786934069293518,0.8814115870213778,0.6529108836661686,0.4197038044392579,0.6828896740170914,0.17163921091673895,0.317261689241137,0.5331873962003596,0.6306592499293961,0.1699413010653056,-0.056081206900774054,0.6614216683092294,0.2602443537743573,-0.012729661043056735,0.011529440008954884,0.08637517191591346,0.2330694843295009,0.051076172247345876,0.30370569194538694,-0.1516992738228666,0.24036052157677987,0.25646696818325193,-0.2904222150190325,0.32736956250666116,0.05928377796567902,-0.20678239784296173
Olfactory_R,-0.10621187617382141,0.151414050526798,0.3975470400944035,0.3418091849209537,0.5689853262224639,0.41145388364629065,0.32883778279558273,0.17225901603966826,1.0,0.2626294745052529,-0.19838191011085377,0.49869786279345313,-0.13849606474850498,0.6760422829141554,0.7266819502709299,0.6768653124182109,0.5778710071819775,-0.13998816013406676,0.31298146677716493,0.4749378597664181,0.36189082637592795,0.8120413158379235,-0.026850201899505866,-0.00420923388800148,0.1866227062176293,-0.12561464353392868,-0.3938261287664581,-0.23824290387591449,-0.04189822727065573,-0.3431167643620273,0.09797226697737646,-0.058332529385147616,0.6489881490947923,0.5793824727813572,0.3492401039878302,0.40980749899587726,0.24723528666878422,0.27510852634047034,0.12120856222023657,0.20145327901023913,0.22569674560733027,-0.1236473925934497,-0.02107985672633965,-0.12336156059549995,0.16151125207468853,0.12142532775714537,-0.17212997149495649,0.06288745041105948,0.11972628622056376,0.28155005309477465,0.6750941852883836,0.4622768649227335,0.4688452075457035,-0.08834750953583682,0.2001035577398621,0.20929337509587187,0.596366543231887,0.3005975846947251,-0.1382711577931215,0.28569395135591374,0.34204073523203604,0.2843044490946115,0.4501144546401271,0.6346098439501892,0.4068537706491248,0.0779665911004387,0.5545253437022477,0.6003847902799693,0.043700066297890215
Frontal_Sup_Medial_R,0.29895354687847225,0.5628094090120395,0.5284323053659145,0.4547677100912223,0.622583161019682,0.1731984273023871,0.477582159558693,0.43368238547254234,0.2626294745052529,1.0,-0.03546011471079205,0.31807581176910055,-0.08160530030133432,0.3525544889344036,0.11027959622865126,0.5598423494940695,0.2474899967174268,0.3219358750600544,0.48291099322353354,0.3791445410746058,0.3105601909958163,0.35266230757536043,0.2569208315083479,0.27079879073122876,0.33624697694247135,0.34016299643091774,-0.007255613631923149,0.2982009844688964,0.5141692035630682,0.13923079578977626,0.3584784371245723,0.1953193815413865,0.6433574419520497,0.48509196172396724,0.26650533119626624,0.2114039235422367,0.5278237010003666,0.3294209697475772,0.3388140907190875,0.23328520739505093,0.24327199581873274,-0.1329075604358085,0.07703945180967126,0.26509369509782926,0.3912437902524081,0.17028849341576116,-0.20220623273186636,0.17916902180572372,0.4608905149049165,0.44844742693914746,0.5985422312566675,0.6761089815278778,0.37818403038449805,-0.10114674953106091,0.39697134362791764,0.1968738986776673,0.2686304511968502,-0.07372936201441907,0.03540894139097084,0.2561342734524878,0.1665076413347385,0.4038989918750602,0.1402813650925776,0.6809145181951941,0.6860506221950439,-0.21278458045743268,0.39176562247365737,0.2769451098354674,-0.031187633132339375
