,Precentral_R,Frontal_Sup_2_R,Frontal_Mid_2_R,Frontal_Inf_Oper_R,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_R,Rolandic_Oper_R,Supp_Motor_Area_R,Olfactory_R,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,Rectus_R,OFCmed_R,OFCant_R,OFCpost_R,OFClat_R,Insula_R,Cingulate_Mid_R,Cingulate_Post_R,Hippocampus_R,ParaHippocampal_R,Amygdala_R,Calcarine_R,Lingual_R,Fusiform_R,Postcentral_R,Parietal_Sup_R,Parietal_Inf_R,SupraMarginal_R,Angular_R,Precuneus_R,Paracentral_Lobule_R,Caudate_R,Putamen_R,Pallidum_R,Heschl_R,Temporal_Sup_R,Temporal_Pole_Sup_R,Temporal_Mid_R,Temporal_Pole_Mid_R,Temporal_Inf_R,Cerebellum_Crus1_R,Cerebellum_Crus2_R,Cerebellum_3_R,Cerebellum_4_5_R,Cerebellum_6_R,Cerebellum_8_R,Cerebellum_9_R,Thal_AV_R,Thal_LP_R,Thal_VA_R,Thal_VL_R,Thal_VPL_R,Thal_IL_R,Thal_MDm_R,Thal_MDl_R,Thal_LGN_R,Thal_MGN_R,Thal_PuI_R,Thal_PuM_R,Thal_PuA_R,Thal_PuL_R,ACC_sub_R,ACC_pre_R,ACC_sup_R,N_Acc_R,SN_pc_R,SN_pr_R,Red_N_R
Precentral_R,1.0,0.2606520879412731,0.6816877381138672,0.6485909636564838,0.305634655405444,-0.13333800112107203,0.5916611943596032,0.4953248731508051,-0.10430977817595709,-0.015145494591988152,-0.24159224506974006,-0.1613352045228358,-0.22898305367630303,0.15343714804001177,0.0181546543308656,0.029206371689072586,0.196987350861445,0.4337899528321744,0.35980282071575065,-0.13996130935583811,0.10277148789771015,-0.17087065003188637,0.4045657778384645,0.5119816397530478,0.5669945649280049,0.9028905489306117,0.1576314974090141,0.6160383310063854,0.6097271988853593,0.33576926369878485,0.4547468554647498,0.6571655464298048,0.11034320667715986,0.27232785964104694,0.0355138276997396,0.03812041219445735,0.4595528189556771,0.13582344185337653,0.2577110599191683,0.16080125949289337,0.16547812276023555,0.1896121337816855,0.08752762407032616,0.3058873242872791,0.5051459809559382,0.48052854815214524,0.2449794215957116,0.3047894684283232,0.1038465349707676,0.03913478593805712,0.2847998028759581,0.1150762531821879,0.07510258067717178,0.2700130527615748,0.4002299967277246,0.2796800788117021,0.09803510391434214,0.031185473110839423,0.13411016006414084,0.20615723885580042,0.33327529711916554,0.09471082456118032,-0.18422062128270913,0.030753008820530496,0.10898075891444634,0.23104718099222776,0.03989952859525089,0.07137438266714877,-0.12799187196123007
Frontal_Sup_2_R,0.2606520879412731,1.0,0.6597270057015779,0.6088461325115018,0.7806067719679054,0.7266016294015238,0.43589597198959396,0.8671658104785983,0.6613894219446864,0.8384555432498314,0.10159756973221211,0.6679615865964935,0.5815912026787465,0.20008611793105152,0.31151090726354075,0.46772602067426633,0.51831510524019,0.7419809501260204,0.10951225754046749,0.7040610183355503,0.7442497394505472,0.574468067725223,-0.11286716106865617,-0.26890716827472105,0.2701045031210935,0.47001224877345466,0.45882750682687357,0.3503582717978328,0.40522552211686963,0.28739813400503,0.47999605312671145,0.22212108838800687,0.8201097323329009,0.6489480258149923,0.7459628648017591,0.584764270769914,0.6273076354333402,0.6671848917411672,0.3528973086850873,-0.28536158282954976,0.33710821084736786,-0.41651327351277945,0.08374480703169135,0.05685855622970276,0.24230796114933636,-0.33147624791396396,-0.4135575336108284,-0.5731764130995259,0.6269379023857531,-0.18639429292479984,0.7362844798011806,0.7086109794182346,-0.12071758554580013,0.287330426927138,-0.14166088154841555,0.31690633824957976,-0.06799432657519569,0.22667258254229766,0.38799816463471776,0.5392668669511158,0.387205535883749,-0.3659759779122391,0.6120162243353999,0.7981220155510774,0.7016202268690382,0.13478845158046432,0.24936925543096908,0.2777930653183513,0.300274680646302
Frontal_Mid_2_R,0.6816877381138672,0.6597270057015779,1.0,0.7810901216332408,0.6719036185922149,0.25282862864648814,0.6735332115127038,0.672117218455135,0.32329061959467975,0.4330765181894486,0.04130564136383118,0.2702708346617539,0.2301866116143879,0.3658573385306573,0.17909671592866747,0.14002969686346067,0.3735598690917708,0.6595826922667075,0.27042992256036114,0.20996556603469177,0.43260007532552386,0.15743037410256813,0.1442369441228777,0.1571603071301204,0.38020885647170755,0.7310930137275233,0.11663967510510986,0.48018673507655946,0.5770510984285412,0.2048994315936037,0.3712014676306749,0.4486239852923794,0.4831338284757311,0.5231059517470669,0.45176573855413243,0.29411729145545656,0.5662227984007956,0.4013847908027691,0.14593810989372924,-0.10158908180505626,0.09911429984434898,-0.21186405362493965,-0.10178943820552835,0.07013962901348408,0.5057645629689655,0.13933283273369418,-0.14809617823011942,-0.12458626583763575,0.46016862003724057,-0.18174015289496884,0.5354573696375154,0.41523807042426597,-0.0872058635715,0.259201309443292,0.10176641847098439,0.2770185289887738,0.12031773114894875,0.1759732845046415,0.1960731334838144,0.4702515033540774,0.3778898989573895,-0.2079746819123587,0.27333091003421683,0.4345836616145139,0.36101482808609475,0.16988945067752625,0.2536679464100357,0.16670082353783974,0.05833776315048436
Frontal_Inf_Oper_R,0.6485909636564838,0.6088461325115018,0.7810901216332408,1.0,0.7692192013926175,0.3874482594731138,0.7532396791032824,0.6777325906169619,0.36583732673141317,0.40673321497821413,0.01192872522158543,0.3012978730584618,0.19280184033174144,0.27034612997852286,0.27056405573816517,0.28629811394130855,0.5312103921011712,0.6399524176329608,0.3202443167461552,0.35260327205697267,0.5678554579680268,0.24549850925807237,0.25876342217125947,0.2014226085268158,0.5059338704201789,0.7260968936501395,0.12688723240147107,0.34628138872691777,0.5652275592180511,0.24620649815970752,0.38999312333752434,0.4308345506078083,0.5536059152144452,0.5722993842665333,0.49799199747062095,0.4783276395917349,0.6964752176512998,0.5160499993979252,0.3759033714194666,-0.07440491126073068,0.3414764754267819,-0.04885924169062675,0.09129817959277753,0.19606003327550647,0.5103142354804292,0.16440810608733347,-0.008113717822613812,-0.10245279037543845,0.4913915449352357,-0.17962111627497981,0.6352416972666032,0.5093710327754768,-0.03170364623633043,0.29026270576874275,0.10750735694923139,0.3571760140148808,0.05235488424173759,0.22421795715124457,0.23929150374441396,0.49847861123665665,0.3621567563130069,-0.220225716066585,0.27616277011228424,0.4930362205139734,0.5337822162497584,0.21801829385016464,0.22154639220130934,0.19253648072085572,0.1637636168755993
Frontal_Inf_Tri_R,0.305634655405444,0.7806067719679054,0.6719036185922149,0.7692192013926175,1.0,0.7423986660521,0.602055148754599,0.6850787990622538,0.6432703797499506,0.6875526790540509,0.16162196052117228,0.5591033117135901,0.5105406739951437,0.21205965788889689,0.3871084438832911,0.4306638892957511,0.5743914148946085,0.5727679224982873,0.04409509480667465,0.6311244179534405,0.6658436938362957,0.5334529641443184,-0.051490972696413305,-0.1665704408806196,0.28050312659511184,0.4853987122156795,0.14114923669361354,0.14308971748805097,0.3797242432378996,0.13889688224406566,0.19991664289859426,0.22755092446627448,0.7074884594377111,0.5028160606005316,0.6762283847804574,0.6123086304735246,0.6874081676890608,0.7725313218214164,0.3517819098956475,-0.19993254587177411,0.3666512513059974,-0.27402424960276345,0.10702678655365071,0.06407929110340814,0.2782080330348644,-0.21364672092217166,-0.23304948054244295,-0.42305436126269913,0.6795246155981393,-0.35595223269305754,0.6672652424036687,0.6512218273233802,-0.1756594986913444,0.31330440364719103,-0.15514252443924356,0.3179661684418694,-0.12399491155924851,0.2642034805268893,0.24829007773435577,0.45682825012039807,0.29196537601774036,-0.5497917125425105,0.6251849042653332,0.7792860185522641,0.6631094345108091,0.10607966270243349,0.25080464768057537,0.27585907628420087,0.3093091256041606
Frontal_Inf_Orb_2_R,-0.13333800112107203,0.7266016294015238,0.25282862864648814,0.3874482594731138,0.7423986660521,1.0,0.3223385732132066,0.5541459723913129,0.7866763700826741,0.6878645159676097,0.41874298717223846,0.5971944299854179,0.611806005668921,0.12355022578344502,0.31370364948332075,0.5753862847653054,0.48031088079192313,0.39712820123619735,-0.125853092091046,0.8605121263644523,0.7305873457105431,0.6427695085850035,-0.26055536055046885,-0.4201730220938419,0.10814569937308778,0.08980855190438664,0.27860879668791433,-0.020620442663073103,0.03854461020774214,0.06487815642506567,0.18650574188559566,0.05969234338537414,0.6365092893666318,0.4448500770467072,0.6852447333470352,0.48615079076793627,0.45669186521115207,0.6955824281256513,0.30757975568125934,-0.3661934791723745,0.3567728763457744,-0.3703946991888971,0.18345201701524763,0.04428522962475713,0.07910116109669728,-0.48603204869076094,-0.4166574131627599,-0.6531700183715949,0.6518734548959604,-0.3596224321673588,0.5903893004457792,0.6722581944846738,-0.17768462708656024,0.32015179897495444,-0.35032542538844413,0.2779154546826187,-0.271783623889221,0.07442278498673087,0.2659053568330682,0.30303209157288863,0.15985153357902296,-0.5427283751505427,0.6453985198142587,0.7525714725267327,0.5740889070878364,0.17090624700122597,0.08406033406983159,0.4898935423858073,0.5719696445207969
Rolandic_Oper_R,0.5916611943596032,0.43589597198959396,0.6735332115127038,0.7532396791032824,0.602055148754599,0.3223385732132066,1.0,0.46676447282829625,0.3797965067155706,0.19751697689349534,0.24114499613577478,0.15952255414424088,0.2265946404474346,0.4042073695349203,0.21644218317714164,0.24793771818302815,0.5518242078792485,0.5108228592719671,0.45299066220781126,0.32920674374707937,0.4618798670894768,0.2584303973781101,0.30954468123217277,0.3087291997062362,0.5222786508474938,0.7096396003282918,0.0019862282255794055,0.29487132935035065,0.40154152567550994,0.08444738068235637,0.2940635053471354,0.38375196472442286,0.3758106113645983,0.6122916460950478,0.4081583877082919,0.3135126169987492,0.5843379800517193,0.33516964222144024,0.2132240470086041,-0.1368755113661212,0.15177470108921942,-0.07126595344970808,0.0010597412243867933,0.15497777806218552,0.5994093006220259,0.24144744249287367,-0.07431718719142595,-0.06823793918619307,0.4815991006761106,-0.2567596485929497,0.5104836640526611,0.3946527601325127,-0.0793037173562544,0.4237534624399214,0.060895258294176774,0.3267206641889226,0.08512161514670881,0.2142505375418593,0.21437360771640243,0.487482728953594,0.4009024850469466,-0.1614179464863619,0.24861833930674698,0.3962921806812445,0.2489527688805352,0.3655900999517981,0.2722830055327469,0.23516797154695965,0.25222792516675807
Supp_Motor_Area_R,0.4953248731508051,0.8671658104785983,0.672117218455135,0.6777325906169619,0.6850787990622538,0.5541459723913129,0.46676447282829625,1.0,0.4449497739715878,0.6489806649797956,-0.039786642415699076,0.4762246144853007,0.37590228929889324,0.2776495329872189,0.24260039359258592,0.47606874390305703,0.43269447008548123,0.7732209051287159,0.15206876419941498,0.5509183765843448,0.6785852287267665,0.3430420195029233,0.003409041600433045,-0.08881192405746942,0.3903328740075655,0.6149809235443183,0.4645490724288254,0.4348635996809395,0.4703781648082945,0.3352291200115574,0.5556922155753576,0.3372422097635796,0.7213140756036936,0.6115144311767694,0.6470655839537087,0.4609095515093752,0.6200163962478477,0.5615826184876908,0.4010468390697443,-0.21020387546186775,0.4115186603462447,-0.26528200578076094,0.1589422593776528,0.20470697024684378,0.3729573589382721,-0.1278415037862888,-0.2636485884275199,-0.4039116634607252,0.5631259279165299,-0.14521141078569383,0.7165509169530083,0.6149302250292187,-0.029794178796836553,0.33627236970041346,0.06843280632694941,0.4040722326064274,-0.039759462581033814,0.1595583941669019,0.3852762706175374,0.4672231806635706,0.3833656843678385,-0.27086218129571105,0.4000568475758289,0.6229047937427833,0.5735154724379711,0.18811763491926123,0.16724769116830185,0.3231842092521251,0.15878765124552321
Olfactory_R,-0.10430977817595709,0.6613894219446864,0.32329061959467975,0.36583732673141317,0.6432703797499506,0.7866763700826741,0.3797965067155706,0.4449497739715878,1.0,0.7042262203511283,0.4899952097655891,0.6654253180530675,0.6583047825489307,0.1636594043778113,0.49418711764429873,0.3266487213099636,0.5885846127668684,0.371583735452898,-0.013757462707010336,0.735595854174803,0.6675047874969373,0.6600014005149261,-0.1564706580479972,-0.3328421395559964,0.10610976747797239,0.08696648033594288,0.21745527048604593,-0.07819533746013232,0.03319460234547802,0.030952585234756302,0.12208958679027813,0.05597405777621163,0.6392320723532462,0.5565768770630524,0.6970145928023119,0.5379450663189778,0.37837880890771997,0.6631861938214488,0.1796137404956472,-0.26852619609279743,0.23389349817062946,-0.3409660280047439,0.11932679337049988,0.06670172087894975,0.11325224446544915,-0.3420454979237317,-0.35153193182144354,-0.5034967423922387,0.5772643107133509,-0.2464230273944024,0.5112887216605205,0.6121474997536902,-0.064041343101539,0.29263347867179884,-0.31182729943855647,0.29940108374466645,-0.06263379986129354,0.265309751467499,0.18784355278025963,0.41016162180220567,0.18799974708646605,-0.3888232011227738,0.6804772229311852,0.7241262517693957,0.5091529941060787,0.26115450571111887,0.4287327832256285,0.41687675843732974,0.5512359136109137
Frontal_Sup_Medial_R,-0.015145494591988152,0.8384555432498314,0.4330765181894486,0.40673321497821413,0.6875526790540509,0.6878645159676097,0.19751697689349534,0.6489806649797956,0.7042262203511283,1.0,0.13847483658827783,0.7102651823522821,0.5744374883575959,0.039429690473071315,0.47705505034867607,0.18787209705004648,0.48693009813300625,0.5727402537684197,-0.05077517422620175,0.638785818676639,0.6544770870140267,0.481653357205934,-0.17075581633589773,-0.3828488916836352,0.041958354931439755,0.15586253104474132,0.37596698157820296,0.029352853563222682,0.21974721122047083,0.20597068365342805,0.23037595055476007,-0.05131633296943592,0.7602638165208193,0.4500413944150014,0.7186886309500482,0.6754038377452167,0.48370904472882886,0.7353679662047895,0.2746308344867234,-0.12813447056009172,0.3568991594673509,-0.35084646130848246,0.076644915730256,-0.026738872501939695,-0.008466195219659804,-0.4209609827507988,-0.3127444980239991,-0.5195383084359864,0.5942071100109414,-0.0964325003554264,0.6022564263259153,0.6747887593659746,-0.033034032975590565,0.053096619359585984,-0.24029997950363222,0.3086713893598936,-0.011751113448021192,0.24413827934354285,0.15409714980014982,0.45842839058715074,0.14302512548824614,-0.4117467087549519,0.6218086237570467,0.7714060142311412,0.6540857834435048,0.11736630803048664,0.2361175415923116,0.22290788589401997,0.2761905356648575
