,Precentral_R,Frontal_Sup_2_R,Frontal_Mid_2_R,Frontal_Inf_Oper_R,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_R,Rolandic_Oper_R,Supp_Motor_Area_R,Olfactory_R,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,Rectus_R,OFCmed_R,OFCant_R,OFCpost_R,OFClat_R,Insula_R,Cingulate_Mid_R,Cingulate_Post_R,Hippocampus_R,ParaHippocampal_R,Amygdala_R,Calcarine_R,Lingual_R,Fusiform_R,Postcentral_R,Parietal_Sup_R,Parietal_Inf_R,SupraMarginal_R,Angular_R,Precuneus_R,Paracentral_Lobule_R,Caudate_R,Putamen_R,Pallidum_R,Heschl_R,Temporal_Sup_R,Temporal_Pole_Sup_R,Temporal_Mid_R,Temporal_Pole_Mid_R,Temporal_Inf_R,Cerebellum_Crus1_R,Cerebellum_Crus2_R,Cerebellum_3_R,Cerebellum_4_5_R,Cerebellum_6_R,Cerebellum_8_R,Cerebellum_9_R,Thal_AV_R,Thal_LP_R,Thal_VA_R,Thal_VL_R,Thal_VPL_R,Thal_IL_R,Thal_MDm_R,Thal_MDl_R,Thal_LGN_R,Thal_MGN_R,Thal_PuI_R,Thal_PuM_R,Thal_PuA_R,Thal_PuL_R,ACC_sub_R,ACC_pre_R,ACC_sup_R,N_Acc_R,SN_pc_R,SN_pr_R,Red_N_R
Precentral_R,1.0,0.5321093060532217,0.7271020329321591,0.8198807721557735,0.5926561700378964,0.12296427392763223,0.748038234632712,0.669087072648087,0.06736486661174923,0.41343972353322417,0.07258015681124806,0.12859315230856505,0.0343795033740198,0.02780308082273577,0.04421840221670435,-0.15296151746576045,0.5557139704884932,0.7329656729737558,0.30188510152275333,0.3824324923384646,0.4952641172546898,0.054156237455001366,0.4343436046387404,0.3605465050752566,0.27225585153179893,0.8933012381822112,0.4318998140339456,0.8162479107709006,0.713811970439555,0.411228186761544,0.6270299680289887,0.7058303774181691,0.40852797811843866,0.4034244367549091,0.5606922694749017,0.5227187937854784,0.4106948523193711,-0.21382393781928588,0.11067768918461784,0.2901409220417164,0.04872926410061914,0.03484334773573588,-0.06021521493425346,0.2721021868492074,0.5285349875909918,0.09407392565159849,0.1019521625984153,0.14630198867664404,0.30155090020957737,0.044440394778018075,0.3560375475931052,0.5434649813510306,0.4221632933760878,0.37279698567862946,0.33012790133250536,0.31534914390488544,0.15540155370550643,0.026074087394068437,0.2827098198060092,0.37543534439852355,0.44239778109707795,0.35539201789020475,-0.021512524108495187,0.5093065609906209,0.6027091824181413,0.08004709675784331,0.3355454267053126,0.3924072260605317,0.4404204868036868
Frontal_Sup_2_R,0.5321093060532217,1.0,0.7014426022635476,0.4697999098062696,0.6236082531576184,0.5865562763138843,0.6857119322966495,0.7943130836926587,0.45500194248220416,0.8416902858254799,0.33202663276993116,0.31921472506088433,0.04902368709731844,0.2705138839044984,0.7537645800275432,-0.004088612070168481,0.7118945521077009,0.5653827812115211,0.5273038767018748,0.4475058382129799,0.7145745320619638,0.23731756592629774,0.5081598499693943,0.38980618800714023,0.5900731133432727,0.5366437729842587,0.39504751077495076,0.7350110640592937,0.5730437839096083,0.6810770924542452,0.8992890241186683,0.7255153600510731,0.6462350240586987,0.7494001741636451,0.6956783186691581,0.7573416962710847,0.5667798610911255,0.5017543638681784,0.4983537697925661,-0.08661081825404948,0.5419529264744257,0.46136059951445296,0.44568583834244296,0.3850001517851901,0.6820356629189044,0.26833268392315507,0.4182288060226673,0.29785379136787293,0.577359356067342,0.33752981211745947,0.38030783817734787,0.6260495862501636,0.4611744949034929,0.3852322371642559,0.5000276382416254,0.4028214534744293,0.2015293494361064,0.11170229550533863,0.4105379678325732,0.6302582387050805,0.5106185183861705,0.329577297143311,0.35201017279855873,0.7820731111736948,0.7785218952449118,0.32171707230493873,0.7340518051166877,0.5866760968877347,0.6252137422169836
Frontal_Mid_2_R,0.7271020329321591,0.7014426022635476,1.0,0.8081993680872613,0.9071054255472316,0.49955860421261133,0.880664171436193,0.9223851976787738,0.2529117370488933,0.3731055304128533,-0.0006126855085299418,0.2947918527728398,0.11556417299095968,0.12956571923498839,0.4307220685972853,0.07893787250347464,0.8513478087866077,0.7663911989004675,0.5985490629128711,0.29898913393237747,0.6646815767352798,0.2628333935970205,0.6654129316516235,0.7342317080456723,0.7500142398395127,0.5032640521234353,-0.0354712526531242,0.6971420392440508,0.7582988082945789,0.6033026883510945,0.6697704891077639,0.5083602647126703,0.7736840171417719,0.7559687038524968,0.7971534108051588,0.79150629048733,0.8062779546493075,0.3462933130221436,0.6228607278833339,0.2694807774395013,0.6142462558899071,0.4943471507628458,0.43299657046388246,0.7073163693965261,0.8378977219995482,0.569009533282052,0.6139507668354279,0.5931805651935007,0.677908643611675,0.3460537252521735,0.6051908969811116,0.7205687742115902,0.6616801866982334,0.4421604308606997,0.5485616622866897,0.4213953244290941,0.3244311703552899,0.15119866595431258,0.616267671126064,0.7233101272510551,0.5771745302085524,0.44799175782643785,0.03274721745050223,0.5596221765338127,0.8289415637611836,0.20570761244253394,0.6196504669467829,0.5493033888470803,0.7392906786920267
Frontal_Inf_Oper_R,0.8198807721557735,0.4697999098062696,0.8081993680872613,1.0,0.7341986840804744,0.30310137337911086,0.8070858091320098,0.7187440389007274,0.07756476140937696,0.2765553945510404,-0.01926925773219047,0.050387533817678104,-0.021892138676503057,-0.06780507803905858,0.1977999598025348,0.1112970940635485,0.7313870624793652,0.6212985770023073,0.3539990523398862,0.17926442064717463,0.4991926018990005,0.23144066512971326,0.5770084291712925,0.5890299811139399,0.4987614013054915,0.623758999283999,0.08587970689658851,0.6318972477028402,0.7768543937724057,0.4445818726766649,0.5210659305440571,0.4488858132236013,0.5652829735052818,0.523219281393961,0.6106277747913916,0.6289656311901944,0.7202894016666083,0.04971677300745139,0.3955326439006472,0.31451211649685534,0.33033025788335013,0.18540074101210352,0.11720717230378201,0.5620883507001004,0.6622195922573871,0.36743425562319126,0.34737951489486507,0.4368772575797538,0.38745265765747655,0.22427477881554317,0.5237368488973283,0.5318327925979076,0.5923090654842685,0.4277328615667965,0.40882296624338765,0.2679527952010473,0.2850150779684141,0.22842489623270965,0.4930809517704868,0.5348863536327724,0.6283060613496971,0.3721560624838003,-0.10510104648505207,0.4245934076694795,0.6850953748875012,0.13266151846871055,0.3158673669847853,0.3899705188198813,0.5544773096504715
Frontal_Inf_Tri_R,0.5926561700378964,0.6236082531576184,0.9071054255472316,0.7341986840804744,1.0,0.678639177884595,0.8526710054647034,0.8401975896226654,0.4243172357439125,0.3110103229376233,0.052839549443344506,0.3653759311852554,0.22080338371442967,0.33679490815435675,0.4785272706914196,0.22495857766028607,0.7683171236304486,0.68280812673538,0.6624741021998564,0.43875195310175014,0.768287240854412,0.11721564390371986,0.48875352190915455,0.633532607688559,0.7214220953101578,0.36817386217980536,-0.14206396052364542,0.5195227427223506,0.6315024276430936,0.42785660069497944,0.5661385008885211,0.44016892013712877,0.8506585470202496,0.787149333467257,0.77690607892911,0.6951847313335152,0.7763623353759497,0.42959758152182376,0.5844129175330609,0.10436083402691568,0.6607924281967784,0.45931513457886824,0.44293644675165994,0.7126830504783553,0.7933222251436458,0.491745484335407,0.5758374782582512,0.5460490847358859,0.708666187761365,0.5587974434461356,0.607042839755449,0.7830342786880463,0.7299730170228166,0.4522979728733067,0.5991803873189562,0.5415977069959562,0.3445428656708282,0.2205889559539518,0.4864851729219977,0.6478519117249576,0.5164258940488151,0.5877936685051987,0.16638565721568727,0.6071417954237334,0.802034177054754,0.2823615599024349,0.6261188057113978,0.6196790531386632,0.7301341859150144
Frontal_Inf_Orb_2_R,0.12296427392763223,0.5865562763138843,0.49955860421261133,0.30310137337911086,0.678639177884595,1.0,0.5570288984959921,0.5413017284385985,0.6562493010373655,0.41515141548185397,0.28855958059893466,0.26938910435851277,0.16488276147337916,0.564679689110217,0.730091118363881,0.461555717148158,0.5912273976475779,0.36620825888959996,0.6860142016407874,0.4287526559696866,0.6616051463065913,0.012328706267814063,0.19670934320685118,0.3499161091646337,0.5787095119974055,0.010050665617955628,-0.14309678153362104,0.24286985196715355,0.20414100900160126,0.36511798050030286,0.430122971514407,0.34027984351061413,0.7367705672318531,0.8033594447733096,0.6501062106347236,0.568027649704407,0.5621803325710869,0.6154322024012657,0.49602542631953284,-0.2061529007657336,0.6258941701637856,0.5068264518152246,0.5159524551935046,0.4450622321163489,0.5264360641750156,0.33207770476284165,0.46412806844134935,0.40478684986018576,0.5816063367366962,0.6964676946416982,0.4735193587323664,0.6623444250126543,0.5315912644352156,0.17757548900698938,0.5064132220379461,0.36916878379407314,0.5184699475844732,0.3678705203849286,0.3257513104155494,0.47962721568014843,0.38882293738506335,0.4875768034186699,0.3470065934689107,0.5943571331311124,0.5978281357513205,0.6189255351871817,0.6140850222793346,0.6023742271210591,0.4279043126709687
Rolandic_Oper_R,0.748038234632712,0.6857119322966495,0.880664171436193,0.8070858091320098,0.8526710054647034,0.5570288984959921,1.0,0.8510937537370088,0.25579942240252296,0.48655152347222536,0.11879884696825638,0.20773235156182404,0.08282950103974969,0.18253692006792707,0.4165027702369675,0.1862015514281908,0.8298423232229685,0.7149296462677639,0.6535215353937015,0.403940217238665,0.6506865169780742,0.1650483701425466,0.5006798150323196,0.5572878670802561,0.6190386084576808,0.5391749695399117,0.07182483729589466,0.6748227823891357,0.6929977158655428,0.5777826274076117,0.6583480207920889,0.6352051431631429,0.8329674973979331,0.7979446940351257,0.8628474266701143,0.7652740900727331,0.7501499777994747,0.23401219497645925,0.4852256461262704,0.15504702852942254,0.4826942933480125,0.36369960376405225,0.2800149607813487,0.5918163232906298,0.7371582690048923,0.39155103935523095,0.39773901885784346,0.43241234400349265,0.7036692249639551,0.36853656454394207,0.6157304078971979,0.7512280404920648,0.6548112270405149,0.4043791245608403,0.5525038278907606,0.499220606253305,0.32346850338967487,0.2388691629924327,0.47991173054714387,0.6032017084901882,0.5370020150766419,0.42626726533858667,0.12238120844343643,0.5846657476257948,0.721870198961157,0.24413903466131345,0.5891245013673424,0.6279983644393736,0.656327928340025
Supp_Motor_Area_R,0.669087072648087,0.7943130836926587,0.9223851976787738,0.7187440389007274,0.8401975896226654,0.5413017284385985,0.8510937537370088,1.0,0.346323092186585,0.45503946875845913,0.0612294412892616,0.3704973943431154,0.19136178233771312,0.17512528858121407,0.5917346366816907,0.07761174759322208,0.8845872052343795,0.7373473539484818,0.5809125204970623,0.2734977625277287,0.6806590898335474,0.33223953885961005,0.6894773246108429,0.7310592615242575,0.774689781321957,0.45100831286742515,-0.011979245941426717,0.6600939173254271,0.6842005235667838,0.5745859985699094,0.6990316552933906,0.5159992642142138,0.7419000124008979,0.788939362497676,0.7795330715687211,0.8569594419841737,0.7772736500259197,0.4553400563350822,0.6410063966697037,0.26208126576255913,0.6513558836122446,0.5771688560072489,0.5427390327311965,0.7220200524726244,0.8511850591290137,0.5909321327416212,0.67463782755931,0.6413335773650064,0.6874407691669198,0.33674569140120897,0.5209112789829987,0.6892925176110629,0.6286303418693834,0.431098801867901,0.5642483481408241,0.3837905545848891,0.2931847575583723,0.12919065760020368,0.6642906673337834,0.7758668875354067,0.5895078314009238,0.4240783601469482,0.10453843291180534,0.631761947741697,0.8667899027551955,0.2298899082615692,0.688861107447996,0.5327055065558883,0.7750459283800529
Olfactory_R,0.06736486661174923,0.45500194248220416,0.2529117370488933,0.07756476140937696,0.4243172357439125,0.6562493010373655,0.25579942240252296,0.346323092186585,1.0,0.323827911708286,0.3151521333053076,0.48464574822840994,0.45222579067892854,0.6792958783964003,0.550198336420626,0.15997131964574743,0.2681719110109101,0.2016975260108532,0.39752903183205274,0.5073849726736931,0.595223766843126,-0.11479646245389828,0.007543980128494971,0.10267471669546956,0.30944974788464674,0.0748946663353931,0.06129986162560928,0.15991859538686415,0.0686976497846701,0.0848294262766636,0.3215805363084183,0.232635398281175,0.442820780939365,0.45866517712851307,0.3153873923705256,0.31773880629143,0.21470577163726334,0.4364695729681588,0.1643296625431014,-0.1923569552554093,0.35254995482639867,0.24087100243569268,0.30933816262845315,0.22356478315484443,0.33069913402203993,0.0667886248685497,0.2688467976803452,0.19727012573182925,0.3787716469788608,0.5708921779494897,0.29547352962732637,0.509509769942714,0.34515686903377213,0.20769356984376589,0.41664366511079715,0.39410064301514364,0.24983965096790867,0.11537291453360941,0.07980855386562616,0.2601275388434309,0.2512738925452418,0.5230018485132727,0.5351388668541057,0.5866638702750709,0.4673540546568585,0.5627787634470789,0.4622594010750771,0.4996214318835947,0.2751987209918382
Frontal_Sup_Medial_R,0.41343972353322417,0.8416902858254799,0.3731055304128533,0.2765553945510404,0.3110103229376233,0.41515141548185397,0.48655152347222536,0.45503946875845913,0.323827911708286,1.0,0.503358978751868,0.1981783515553357,-0.13784078277824474,0.19202965496345806,0.5917454434519445,-0.06196865554601879,0.42194605083823855,0.29912466204174293,0.3454104094503049,0.4599841675238834,0.4654558911032423,0.08909782891188261,0.16559150697866798,-0.022454004390548905,0.18403924000119723,0.5634175802763831,0.6459666191779414,0.6703386460859956,0.4181183671397495,0.6252260266308766,0.7672833744446843,0.7452476569503553,0.4026766928547953,0.5030261456786901,0.46766594406136114,0.4900199363479415,0.2722422060101208,0.28973653739426614,0.16497961136116052,-0.3009242470003538,0.20768084131830453,0.15693495820356299,0.14042399263555022,-0.013634040005551537,0.2832581446901144,-0.1290549591612748,0.004879569082372126,-0.12743596873384896,0.35550529449665286,0.135210706135052,0.18607166601940625,0.3906094666768084,0.20781660698184706,0.28743972257566647,0.28237054836680436,0.3638518357689805,-0.023898380410025163,0.003377071408569188,0.05979388717287899,0.2773360961073047,0.25428085819534746,0.1585265370612818,0.42032254231844857,0.6663974202473495,0.4932368647972473,0.22008016252718388,0.5145238203369042,0.44079800323581403,0.36403848102877523
