,Precentral_R,Frontal_Sup_2_R,Frontal_Mid_2_R,Frontal_Inf_Oper_R,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_R,Rolandic_Oper_R,Supp_Motor_Area_R,Olfactory_R,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,Rectus_R,OFCmed_R,OFCant_R,OFCpost_R,OFClat_R,Insula_R,Cingulate_Mid_R,Cingulate_Post_R,Hippocampus_R,ParaHippocampal_R,Amygdala_R,Calcarine_R,Lingual_R,Fusiform_R,Postcentral_R,Parietal_Sup_R,Parietal_Inf_R,SupraMarginal_R,Angular_R,Precuneus_R,Paracentral_Lobule_R,Caudate_R,Putamen_R,Pallidum_R,Heschl_R,Temporal_Sup_R,Temporal_Pole_Sup_R,Temporal_Mid_R,Temporal_Pole_Mid_R,Temporal_Inf_R,Cerebellum_Crus1_R,Cerebellum_Crus2_R,Cerebellum_3_R,Cerebellum_4_5_R,Cerebellum_6_R,Cerebellum_8_R,Cerebellum_9_R,Thal_AV_R,Thal_LP_R,Thal_VA_R,Thal_VL_R,Thal_VPL_R,Thal_IL_R,Thal_MDm_R,Thal_MDl_R,Thal_LGN_R,Thal_MGN_R,Thal_PuI_R,Thal_PuM_R,Thal_PuA_R,Thal_PuL_R,ACC_sub_R,ACC_pre_R,ACC_sup_R,N_Acc_R,SN_pc_R,SN_pr_R,Red_N_R
Precentral_R,1.0,0.6455225244623615,0.6055728017880115,0.3658216570137816,0.4508927348831029,0.2655908325493602,0.3286202568253766,0.739180254138961,0.2374842826767612,0.407209403300849,-0.17134458808370884,0.008897734953219438,-0.12958915568748272,-0.014085564871385509,0.0836321586274969,0.2762912906217781,0.25285178249421325,0.5039859000443024,0.3041635525944302,0.18693347185916445,0.09759332490804593,0.06941973740154679,0.141942718154413,0.1614176303513189,0.4095444868467307,0.41127179891076987,-0.029627484442477085,0.11053344863737252,0.336632720886577,0.0886849896810433,0.4015590861548168,0.15334275277257178,0.31903448518156274,0.27165005349200116,0.17420536021000466,0.30245900459787417,0.33374534110165904,0.11577297563325202,0.2365919609329656,0.030910953839614036,0.3193189661542884,0.1725141695613944,0.16138354153985912,0.04742671977426465,0.28781641322273127,0.22651972615323082,0.23577925115969706,0.23723200283956097,0.26765697615482476,0.263601493539972,0.281715026868846,0.2740960420153526,0.13851557859286204,0.25851299718913245,0.17906408275708327,0.21750121927650357,-0.014113838943080171,-0.21939760908343203,0.34012257605597995,0.3777272456067149,0.2684132599544529,0.16883577366299465,0.25310505584034815,0.2718516004556715,0.5900192910561685,-0.08687306611608762,0.15101534041989698,0.09056476236500852,0.06911659839780179
Frontal_Sup_2_R,0.6455225244623615,1.0,0.7302794787565274,-0.025679352294171065,0.4585286468569599,0.36154114646240304,0.454495332875046,0.6425229025220678,0.6486230628592554,0.7196667875249732,0.07146663088506885,0.24885816342530928,0.1812925972351427,0.5583932826452873,0.43924522380245873,0.6165092117059149,0.144403046679313,0.4164619857459628,0.16479604062079503,0.634438304343211,0.5588511952315368,0.42353000339305164,-0.4189843573630705,-0.33330555849776566,0.0659013087567374,-0.06738059425288119,-0.5207757926522164,-0.41329724992209965,-0.20950685044693368,-0.5028593176292564,-0.11409564545197512,-0.2522748583226889,0.7324115263852305,0.5895600473518138,0.447482050661886,0.40170107349843626,0.19501222292704146,-0.38984772385208705,-0.30830060031330814,-0.4140651027464273,0.008448053134809836,-0.22616060696042004,-0.11977413859666328,0.5675649143780658,-0.11091702283373535,-0.14696865282358598,-0.14294184790157688,-0.18180342257916104,0.16673003467655442,0.39046015942154016,0.630549692840704,0.21772819300372137,0.06649541248234601,0.30518625372733044,0.42881912243004194,-0.05547793141214756,-0.07383381405511397,-0.242522625845273,0.2555737121652257,0.22637144609211066,0.27660424082667173,0.33621265528541894,0.537993609239142,0.8421042559410616,0.6924740134870281,0.1259892971069971,0.49215039779403263,-0.11418823053685354,0.045348745789244235
Frontal_Mid_2_R,0.6055728017880115,0.7302794787565274,1.0,0.3919159321801321,0.8160022332291509,0.5548187792151588,0.6492386210442737,0.3700405043401061,0.597417689945099,0.5254722701207923,-0.042092376758565954,0.25773817794285725,0.22534904747021844,0.4423191887175845,0.42298766429144874,0.6041822873520998,0.3850595858012561,0.5899158832780771,0.5455422279660942,0.679252711958611,0.5740126614498,0.30180344725244324,-0.22618472814394874,-0.11479296328240234,0.22529522247871223,-0.008333459963876395,-0.4220677278724324,-0.32612589945321824,0.061433464505790805,-0.31944140665993015,0.04557268172835398,-0.2441036846973417,0.7904278014947511,0.788772356826757,0.6755089359046774,0.6439814121992766,0.43105794866297353,-0.278896264167934,-0.05186408055860144,-0.3913205869078193,0.12902641703726134,-0.10379515874389478,-0.03886479079340226,0.48279524873714064,0.08687832552062846,-0.1783133813544169,-0.02180315816745908,-0.0016176095436879897,0.46573094054956926,0.30751725321729856,0.6837083986204561,0.5245858225876209,0.31974634627379916,0.3741341597588876,0.6405504404744009,-0.020426030283709862,0.026330628544572337,-0.16790194608651537,0.3195044755559821,0.4878825095092663,0.5485139064463316,0.48803286798199597,0.6354727312351107,0.6551853299298728,0.6618925377835156,0.25325399617574973,0.3613326921078473,-0.09515681964289718,0.1336308683097272
Frontal_Inf_Oper_R,0.3658216570137816,-0.025679352294171065,0.3919159321801321,1.0,0.7038036537927185,0.5313758371694793,0.623785950127817,0.026487571290562895,-0.14384404555885252,-0.19156679992846312,-0.47646494276198825,-0.35844415626312437,-0.43348364287357144,-0.4379683527922416,-0.20262650371445057,0.06017677603369653,0.7543694150280512,0.4391556722300353,0.794431767680359,0.020611757532729962,-0.25311556734093194,-0.464114665779836,0.5369626493819544,0.6703120538135984,0.5892961375306126,0.21475225240972998,0.14796662190887994,0.35898843007463616,0.7753962003505769,0.5505372350386141,0.36268326556774,0.06047236846542584,0.06185771911171299,0.27497494090659313,0.28154028471186343,0.5905012317135482,0.7255468325127243,0.6162781234669957,0.7739185516736589,0.34020843619688174,0.5518092804095658,0.4608659467415552,0.390182535319146,-0.2892665768745079,0.5477870993204291,0.345578195691622,0.5057133606992236,0.5383831617357263,0.5754816830540339,0.13141768032057397,-0.03904056416436812,0.5666495338470723,0.5464878557756363,0.1033209715348111,0.06377020159021068,0.11182539164785382,0.4793316938724333,0.1008269728377418,0.22096112450681143,0.5666689253085558,0.4606618704173415,0.3842178311070207,-0.06917390263929536,-0.21738585040317054,0.35792777015821475,0.0998597777092201,-0.14991847884811962,0.3725520456306401,0.3369117548573454
Frontal_Inf_Tri_R,0.4508927348831029,0.4585286468569599,0.8160022332291509,0.7038036537927185,1.0,0.6204858019935772,0.7387375460441123,0.13064891778988005,0.35259815073606515,0.18397971085877188,-0.2796242122978803,-0.02897679730029366,-0.018766953253491685,0.15684373404871585,0.30044133198963363,0.4997116046121039,0.6030919782370857,0.5012075487747514,0.7106307588998846,0.5331640642602528,0.3365368081415505,0.03865201516218091,0.042127923969144,0.1867034056008974,0.3757813622846511,0.0010177371260508279,-0.28093222198966367,-0.1494129429361235,0.33545217025267704,-0.04241618077939086,0.07853783460254078,-0.2597747950432515,0.6012398397193468,0.7328125175197019,0.6865728559343968,0.7396286380250807,0.6214420152001887,0.05720036231720095,0.25076841598680116,-0.05885710062136844,0.281160067850954,0.07218951426072241,0.03094982905623647,0.2711944525784449,0.3326786260000341,-0.048773784866481144,0.18307805117563156,0.1535788990343823,0.5017431023168668,0.2238621539383139,0.5352073225740763,0.6552250915903317,0.5122219173953354,0.3389970320884861,0.5773209382957468,0.08166690522276823,0.3697559569011185,-0.1263775906022129,0.31082338290653544,0.5677066793614897,0.6600101757234976,0.47979678566397105,0.45715221467871625,0.37552434006793683,0.5564742678493029,0.18770269929357572,0.15516884809548714,0.09968299344215649,0.3532574609246438
Frontal_Inf_Orb_2_R,0.2655908325493602,0.36154114646240304,0.5548187792151588,0.5313758371694793,0.6204858019935772,1.0,0.8460070011988656,0.0024427409714918515,0.5080911366009907,-0.07158790469207399,-0.30736632763727306,0.015949853361460195,-0.24710384287293558,0.09729245505569264,0.20205770257036132,0.7202946512677887,0.7828125548664079,0.1169200416793497,0.4726753431193697,0.6613167807707583,0.33385822492545814,0.026405364393746595,0.03545599162556657,0.27391735075570695,0.5997226521166897,-0.37730468441793424,-0.5394075716591201,-0.3382826463278364,0.22267921561921716,-0.15820661563871544,-0.188370517755752,-0.47981797274967125,0.5162168120409855,0.6538716767200466,0.5364657847408241,0.8257166666461225,0.7841521630679714,0.2659903651281858,0.4151647629135274,-0.19078410045471594,0.5211118875469587,0.15739985113392124,0.16283577855173054,0.3208270803455292,0.3583247098580344,0.26444093227898513,0.4357341644830035,0.42939652672805145,0.45756953821488155,0.20210045306497734,0.29797215870110716,0.33196307763003424,0.28520010185654515,0.17976742220595432,0.08534899926838621,-0.08405845759897744,0.35047180740654993,0.02032704229061584,0.13909198909459206,0.38805864502384757,0.2928204450570786,0.5000392793233538,0.5103392130644658,0.3641736695403705,0.4397090914566725,0.15827843889737075,0.4116113918888014,0.2524144609686838,0.31437197524531185
Rolandic_Oper_R,0.3286202568253766,0.454495332875046,0.6492386210442737,0.623785950127817,0.7387375460441123,0.8460070011988656,1.0,0.10101396791947737,0.48743129333193064,0.03401017561501047,-0.23634309579725438,0.054133718474159855,-0.17084334920555488,0.12655216427910623,0.2916190236084801,0.6705783379844447,0.8219049814167523,0.25716752611366517,0.6484327110951367,0.6581759273621512,0.30497188054068414,-0.006654069254256191,0.07905866510762326,0.2973946356451359,0.5654643544161995,-0.3116231774512524,-0.5116167926411613,-0.2793727456890239,0.3191479582846412,-0.10066724920587629,-0.15166058400627822,-0.4433021350648262,0.5408970190832986,0.6940811891772728,0.5551833899005135,0.9069508879136032,0.8636966729902128,0.20773320551792765,0.38754805872360326,-0.12527097493231024,0.5436207981424032,0.021751992861307516,0.04019171326583479,0.366506673967963,0.3974887968836403,0.1058917710764131,0.24716952891594274,0.3619295229469069,0.4965105580281696,0.2067953329631858,0.32763294095667805,0.37125932476353884,0.35714211154962844,0.12385761044069132,0.19692907453428504,-0.12979982807117585,0.42682287111906986,-0.01988565814142656,0.16120312260806288,0.43951691075442145,0.3903175625001244,0.49973204351064615,0.4320957243658069,0.40595872804250266,0.48592930648573257,0.08547130655398318,0.41601504364463454,0.21785001899584805,0.34525114404221374
Supp_Motor_Area_R,0.739180254138961,0.6425229025220678,0.3700405043401061,0.026487571290562895,0.13064891778988005,0.0024427409714918515,0.10101396791947737,1.0,0.20200248908661073,0.6560738218652413,0.199892669222552,0.2238843343229294,0.06887524178814192,0.16129626713634868,0.059209203231025916,0.1251311273565442,-0.07151800325653074,0.4185791110393806,0.08789177462443297,0.15062046155461667,0.137494400351397,0.2028911880569603,-0.05386571998781037,-0.09219009135924285,0.024132520125953773,0.402637610337871,0.04623360492211507,0.1464958190438518,0.051656546799359514,-0.008457939781369508,0.3183195857378474,0.3348233265433502,0.2428692046591207,0.11314693908516832,-0.021662293581008924,-0.011971130445713008,-0.010425194897580247,-0.1886630329405536,-0.09656194820472419,-0.1760508858013776,0.026800088955069294,-0.07673204343878122,0.09622327444540243,0.07337122774887628,-0.05099423155801312,-0.03507073105603483,-0.08709433282159251,-0.06903526759202473,0.18577825396402978,0.2812098130635521,0.20677376834249026,0.06667994320848654,0.0147948028423897,0.07013492401225908,0.12214675277700733,0.04400897685071946,-0.19816959311668622,-0.022900038503197422,0.3655616069214944,0.20157663145967736,0.15364829228436758,0.11835509650759106,0.05574733299268434,0.32059480799490564,0.40361659848457065,-0.08067905145738662,0.16561804989096773,-0.029416387915228385,-0.24320170075051623
Olfactory_R,0.2374842826767612,0.6486230628592554,0.597417689945099,-0.14384404555885252,0.35259815073606515,0.5080911366009907,0.48743129333193064,0.20200248908661073,1.0,0.340457376417823,0.29515905445893237,0.6009281719377827,0.4361436214055142,0.7670660142018141,0.7421336611469594,0.7704771699394314,0.2413177973030695,-0.035836151673267334,0.024321719836376463,0.8585557412792265,0.7769358511526296,0.5213100691891583,-0.4625260072269524,-0.33646414179024525,0.1667607138171903,-0.4614562484311395,-0.7178989945154719,-0.7121482207113327,-0.39564858464383335,-0.6948872451836314,-0.3491121067333259,-0.4294233066564701,0.7044576871668451,0.707101805004889,0.48605523066433076,0.5065787293740633,0.26965512435264705,-0.47114519986108905,-0.37057010078579605,-0.5868087409800639,0.10836804507688422,-0.45975266169171985,-0.3843056115209905,0.8260090370230924,-0.019387520185130253,-0.24821224737164707,-0.2186764158298576,-0.005248695009879429,0.1476131732379845,0.28197704456466416,0.5729931580465859,0.04789982164666047,-0.01372009767222603,0.08292224609934788,0.38115908755491684,-0.18178867957516648,-0.02462536899208115,-0.22321496375856772,0.1123152900376193,0.06264891540411023,0.16994502097489658,0.2891075821050816,0.7813400013319699,0.8036304932812741,0.3671029582529431,0.08830589910666206,0.6613650334266865,-0.12754737025870447,0.12086535797898583
Frontal_Sup_Medial_R,0.407209403300849,0.7196667875249732,0.5254722701207923,-0.19156679992846312,0.18397971085877188,-0.07158790469207399,0.03401017561501047,0.6560738218652413,0.340457376417823,1.0,0.3916525767889918,0.39028274981861005,0.38779932315883403,0.5504021172252671,0.24559783414544356,0.1336709790656822,-0.2542767615893108,0.6039611116104854,0.13592956737320083,0.3062733293381106,0.44159177722453147,0.42011349466259146,-0.3974030479827023,-0.45172102743863035,-0.33874749043362623,0.24314458179203352,-0.09505184387618672,-0.1026203213453551,-0.28588373100259995,-0.32013234308691946,0.1618306714595582,0.18731173018198388,0.5216853537975324,0.32914936314703985,0.171953480886719,-0.06424667786603439,-0.26838498722724274,-0.5989839711920997,-0.522041644392702,-0.49401280698897393,-0.35674511670558035,-0.23645574674226724,0.011120561623046556,0.31875227233953995,-0.3707003556002326,-0.3748662231550375,-0.3726664431699617,-0.453290587469444,0.19060248565817056,0.3291316050512925,0.48873279595918634,0.21371956608724116,0.12006213377380397,0.3000411466957943,0.5146393900992796,-0.013149516732539782,-0.3653199475680832,-0.013690405488961449,0.34471733265399823,0.2255578188273593,0.2421324983365177,0.271838750018372,0.16623290739563926,0.6295036349476962,0.49785457306697095,0.21474759825922507,0.2559848069846871,-0.17785057968305498,-0.2716220578974725
