,Precentral_R,Frontal_Sup_2_R,Frontal_Mid_2_R,Frontal_Inf_Oper_R,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_R,Rolandic_Oper_R,Supp_Motor_Area_R,Olfactory_R,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,Rectus_R,OFCmed_R,OFCant_R,OFCpost_R,OFClat_R,Insula_R,Cingulate_Mid_R,Cingulate_Post_R,Hippocampus_R,ParaHippocampal_R,Amygdala_R,Calcarine_R,Lingual_R,Fusiform_R,Postcentral_R,Parietal_Sup_R,Parietal_Inf_R,SupraMarginal_R,Angular_R,Precuneus_R,Paracentral_Lobule_R,Caudate_R,Putamen_R,Pallidum_R,Heschl_R,Temporal_Sup_R,Temporal_Pole_Sup_R,Temporal_Mid_R,Temporal_Pole_Mid_R,Temporal_Inf_R,Cerebellum_Crus1_R,Cerebellum_Crus2_R,Cerebellum_3_R,Cerebellum_4_5_R,Cerebellum_6_R,Cerebellum_8_R,Cerebellum_9_R,Thal_AV_R,Thal_LP_R,Thal_VA_R,Thal_VL_R,Thal_VPL_R,Thal_IL_R,Thal_MDm_R,Thal_MDl_R,Thal_LGN_R,Thal_MGN_R,Thal_PuI_R,Thal_PuM_R,Thal_PuA_R,Thal_PuL_R,ACC_sub_R,ACC_pre_R,ACC_sup_R,N_Acc_R,SN_pc_R,SN_pr_R,Red_N_R
Precentral_R,1.0,0.4231976597162047,0.31486975581511273,0.6408983236870732,0.4144103941939651,-0.02678551296982752,0.5609553726414362,0.5959600212939995,0.2843674192430242,0.5537488897792144,-0.0557703615732566,-0.03139303383148575,-0.028725677887372753,0.12242496738749634,0.17352832189559148,0.12473587704144976,0.21725331841541673,0.33674515952848727,0.5364250825352721,0.5239797788187961,0.1938750973555236,0.5177505664263018,0.06918354373061529,0.2391258412789149,0.08098362083586165,0.6488154118027206,0.14454110744789983,0.20627790729927015,0.2628787584804248,-0.22841402095992847,0.2532855734987228,0.658381981290034,0.38763635960338894,0.15945998658944327,0.08286772192356429,0.631040825160221,0.4496617186937564,0.19803148544160615,0.236503126816325,0.1382678283727774,-0.045958405968631176,-0.16258765679858284,-0.04012976997290788,0.10225463419800669,0.052024593766989924,0.030431357498005934,0.1526091024932801,0.16093324184785507,0.4076028160700709,0.1694129738184861,0.30713258687201633,0.4833502031435225,0.6179208155662786,0.5030962634344109,0.3838067400840065,0.5189437069303746,0.4625751086133405,0.1072246324127302,0.39108717821980754,0.5688951330227874,0.5990389776353938,0.3259648151695126,-0.26799541998570675,0.056679179664994785,0.16304324662440026,0.12598775601128223,0.11759759188519789,0.10864573338613637,0.23834346583667956
Frontal_Sup_2_R,0.4231976597162047,1.0,0.5038070630060002,0.29009356360104277,0.21390660087669525,0.3345894311488177,0.2296133524137462,0.6738232714557887,0.18112595327271772,0.5362922274537394,0.06006573877479385,0.09453841488434293,0.20500411488642933,0.16138119912002116,0.2315483620247643,0.073641782586548,0.3359278277904114,0.696815710569259,0.3956313819128843,0.26529594517156563,0.1699067076461202,0.2714012753821372,0.03828913637435533,0.2330590814176287,0.1684484236999485,0.2189844125372804,0.22216643581455245,0.07203086376614633,-0.028001738448309253,0.03212994316232448,0.2242115381707191,0.44696317959095466,0.47783034826665355,0.33340617977870984,0.24427869042846037,0.2265550769726463,0.2153673145742407,0.3247807868842414,0.2085132581329835,0.13268517956372353,0.05919280353942295,0.06300680573789666,-0.026072859575275397,0.17551634775158478,0.09114290029501428,0.005110843905036473,0.08900659890840733,0.1027126382681994,0.3324059339116772,0.22895638718415978,0.1689765636496816,0.4757623815585376,0.47341808777056854,0.3426772735351972,0.2817128754038532,0.4312255412880782,0.29914958342783565,0.10866311286010982,0.1775527280338429,0.3695833683015116,0.46120149359182827,0.28886517905031395,-0.11332353764260823,0.16650842151119943,0.5193535334107058,0.1454101108182474,-0.10328548424935163,-0.0016671423056097824,0.12256610699221357
Frontal_Mid_2_R,0.31486975581511273,0.5038070630060002,1.0,0.5684482966046455,0.7273018843663722,0.6747619353435061,0.3825774798776205,0.3624229661885431,-0.260759542415779,0.6081436532830475,0.30923190629018876,0.24885458356598578,0.03663600192144726,0.1590209578450655,0.29267559913079194,0.3761177924482979,0.5888587747207614,0.5470066437417642,0.017015127686794626,0.28585798173615556,0.2233082917553142,0.09588048675510812,0.08700021773688607,0.20097723286464023,0.305141034833175,0.19238454445226902,0.05252474342614356,0.06160539415800992,0.059057091972969815,0.017032073492316512,0.06213444589953727,0.2199369574267553,0.390272971078139,0.6850332138345746,0.5278566017706219,0.2573243862456202,0.3205260041669098,0.2852015216998236,0.2673847683175987,-0.09389675821872588,-0.015587605161626543,0.2563436590525184,0.11997780964666922,0.3809657534255877,0.13546280202786182,0.2855265989118859,0.1479688140095881,0.11106632421496532,0.2851090351780505,0.3162770811106188,0.3544697573549002,0.34766402424544807,0.3089533472005438,0.1278381128014192,0.23525337859796885,0.14579011992190852,0.4695922808795466,0.17221038758926105,0.23090103071421972,0.32422405208646893,0.2853654240227811,0.05285141545246842,0.09561907536448788,0.06945495945299573,0.2102436436278163,-0.09012551211077835,-0.07147682669863398,-0.015318372612117395,-0.058091975448056825
Frontal_Inf_Oper_R,0.6408983236870732,0.29009356360104277,0.5684482966046455,1.0,0.8878571748243317,0.29901081289165593,0.7495028132960477,0.4796544014870922,-0.051444624296402744,0.617837658519515,0.06221384344964151,0.02647786919478753,-0.11462406838339007,0.0818025974707512,0.3749742246245844,0.287483673790283,0.44377768125558575,0.24641444475451962,0.2144461204033409,0.39616047980711755,0.15697031146780874,0.3060435780811467,0.2864773831805559,0.4492672863299413,0.3207565571473966,0.569041899661896,0.18842779570650556,0.2971231058513411,0.41097025611269694,-0.1574277099287788,0.3249029695562979,0.4981271759295243,0.3595627524272565,0.34563920778011853,0.21819309915233256,0.5091425643820224,0.6028289730553829,0.38293924794263795,0.43379494033991856,0.18292909357495574,0.07039138955605112,0.04768159523444843,0.09742659335365468,0.36151458395935493,0.2665782001057703,0.24665223608165157,0.15304360565576763,0.08667247451317542,0.46684506564230704,0.1185883642686236,0.5763655067019667,0.4304743979590851,0.5679423582379782,0.4059559376716967,0.30068364762897415,0.3927067836151305,0.47527324780479857,0.035077734195168575,0.3148746857638421,0.5274444913099324,0.42367777506626936,0.1692652264437377,-0.20623720888037503,0.05035624387231844,0.0533106448713209,-0.08565893803519384,0.18811672849888197,0.08918027604481932,0.06273972398828868
Frontal_Inf_Tri_R,0.4144103941939651,0.21390660087669525,0.7273018843663722,0.8878571748243317,1.0,0.5253034517645496,0.643082599543433,0.2947976053919981,-0.24604208651082105,0.619088676400377,0.16913420336914456,0.13722891387328562,-0.12266516994331175,0.07403178490229896,0.40526409941755226,0.418756982268692,0.5148344993833485,0.2259485096560646,0.029835862852372587,0.3499273934533179,0.212124564025158,0.18320084329663555,0.2833568095485016,0.38571291905546046,0.3843519575017029,0.45056217824962197,0.19771142751073956,0.2869512319354932,0.3634052589727103,-0.055690626558219346,0.27214838934537355,0.35883728291199357,0.27351957076236383,0.47085994319349983,0.3310231195754379,0.3639544725859491,0.5332726307561493,0.313570908703964,0.3896196507809374,0.08437758983819817,0.051720773195191236,0.21447943083265134,0.1803980166422155,0.45291947211167616,0.27500609429893524,0.3830341756636111,0.19694258851168606,0.11919094353998885,0.3652662567128701,0.12301011647890518,0.5521688153474782,0.29874386855471124,0.40083576572895147,0.22916798907162003,0.18055181062720418,0.20368877148452116,0.49565578180439357,0.048122070337434764,0.2827979091012506,0.4056903410152067,0.25575429294400964,0.0041107052853581435,-0.05226949412592372,0.0698779026957799,-0.008154110763966044,-0.17419500877799743,0.13129391308404512,0.06000669520604995,-0.0776773232685823
Frontal_Inf_Orb_2_R,-0.02678551296982752,0.3345894311488177,0.6747619353435061,0.29901081289165593,0.5253034517645496,1.0,0.09103933885190689,0.02380639520338121,-0.35354671622339395,0.33916488468742706,0.02467182100728296,0.03834663945746462,-0.1462341512709712,-0.1788159647693645,0.5978178729258055,0.6130499947574654,0.34795137527770514,0.31151436098106944,-0.10703138674677178,-0.027631839715589628,0.13378562202517136,-0.1279657174682032,0.4742069086181289,0.40814368957476443,0.4772262528609984,0.2396480805116945,0.34532650844756185,0.38612769842828226,0.3436548088720586,0.4359896404395476,0.40625038292576326,0.1375791472479197,0.07008555946135797,0.4124023015285643,0.4822817304329413,-0.14716352054481738,0.32548152915034506,0.30446344509915513,0.3550442590479772,0.06698358950691767,0.05679170852186503,0.5736613895973534,0.38946784891010006,0.5900158443403395,0.5096883503880264,0.4789686983524589,0.13118653161147234,0.011285692849240529,0.29233783912266176,0.25660318936847665,0.20046139750099695,0.023002075682682633,0.037034222107327326,-0.05852133633890924,-0.17194003954839418,0.0007321732642453101,0.22829984583385055,-0.20538143167811643,-0.12532171289385935,-0.07786478545433487,0.04770675386056698,-0.2526556453199358,0.21326489030310863,0.24032278124228587,0.22353318620270818,-0.2441789243385523,-0.0186760308234279,-0.13953346050537963,-0.39841238254706735
Rolandic_Oper_R,0.5609553726414362,0.2296133524137462,0.3825774798776205,0.7495028132960477,0.643082599543433,0.09103933885190689,1.0,0.6006542835753451,-0.09174682295305911,0.49352274793395523,0.0007564557650381956,-0.12123949902335399,-0.09186675177174945,-0.006981178644089273,0.28950910027899796,-0.05522466179144055,0.2646264603406407,0.32466009062173223,0.1912233437246052,0.28760621778504725,-0.1059378629900561,0.20366085621924834,0.1145958080390019,0.4484140236340282,0.08407038955514988,0.4344344941089293,-0.008515387682516052,0.04201215131917817,0.25506942039432173,-0.22343100470837168,0.1059147495584669,0.41522429077657497,0.2464037138499225,0.3678301212059298,0.19554025742961917,0.7524662558177325,0.6540818729449489,0.3192849553129602,0.4557264314025374,0.20767526220077248,0.11683006917492077,-0.16494772087156648,-0.18562106088918165,0.013902146995305212,0.1069821653173284,0.03683804143500152,-0.2437088180247508,-0.21477611751568895,0.43778486497105246,0.1582592505359083,0.480419170681033,0.47807839416080095,0.5608403267658755,0.31430622993193297,0.3289114690331943,0.3378186779133159,0.3011730814729067,0.02639036196609729,0.24881156744692207,0.47218357359289104,0.39860894942285485,0.06984778076688829,-0.35049141114760757,-0.21990087499773134,-0.11214381120525974,-0.19080386873899777,0.07601237834632477,0.02743620205852054,0.13073595051864945
Supp_Motor_Area_R,0.5959600212939995,0.6738232714557887,0.3624229661885431,0.4796544014870922,0.2947976053919981,0.02380639520338121,0.6006542835753451,1.0,0.2293646259812573,0.4037086053217341,-0.14598116802595001,-0.08731797845569468,0.10065941030295668,0.08461041733923902,0.14983712665832957,-0.144860546325982,0.19911573017840378,0.7046667854171533,0.4181177683129106,0.30018779775623566,-0.01757433281617692,0.33054754762492744,-0.044228422717728366,0.32465289518214585,-0.08851041206244531,0.3123358516862139,-0.004510998059693503,-0.05318289198997419,-0.013230345848623032,-0.2656202001111224,0.11026371087901454,0.5928716425033479,0.5690937504376161,0.45266416731843484,0.30032229477765643,0.5771900337179047,0.3496430475871635,0.2794932777541352,0.27500091031635937,0.22658864745773144,-0.05836418410778707,-0.19189179183708768,-0.30713176276404003,-0.024919842761781774,-0.00014166965592736744,-0.15077278922627413,-0.14814565339236338,-0.07715860387629078,0.415449032399545,0.2900622588835138,0.4465312054170426,0.7594312754329307,0.7307321344716097,0.5872726450846554,0.5673889692461407,0.6457005253639573,0.2920004611660991,0.15040493316463743,0.275889397224508,0.5795255271414232,0.6627265971291417,0.3663398063041074,-0.4586927175820158,-0.25791300115096094,0.3515126041775426,0.21623811199639223,0.01658332897469603,0.07837504531192041,0.2670154616253202
Olfactory_R,0.2843674192430242,0.18112595327271772,-0.260759542415779,-0.051444624296402744,-0.24604208651082105,-0.35354671622339395,-0.09174682295305911,0.2293646259812573,1.0,0.044714133976604495,0.05142137349261056,0.05884301654598516,0.31053798732879945,0.190002457676961,-0.3650495131142171,-0.13795861645968813,0.06965916960802968,0.13050046605187082,0.5149474878627206,0.43620259800678585,0.3976299881321172,0.6613155846145282,-0.28674680158673344,-0.16016922415818516,-0.05436876934585842,0.012919655876591746,-0.17467457584436138,-0.13175454774409687,-0.2312676221675625,-0.2523432782146773,-0.06493339550792596,0.18795687666196756,0.2827628784271924,-0.1335123008168649,-0.1507770657707598,0.07586449923347276,-0.21227471085565616,-0.0788172315436649,-0.18588206591550005,-0.17407285648412754,-0.014722015584165948,-0.4133511532277789,-0.10707304712900013,-0.15011813255361595,-0.2914753291638904,-0.4553108408385167,0.18133974146742346,0.258748199057346,-0.02967618019161338,-0.043334981775820285,-0.0754034787287369,0.2177339401850427,0.30416684984395337,0.3530316872472299,0.2948791651965792,0.33216942426910273,0.08702214878486418,0.2587906359261639,0.3334123029012775,0.35369260793819624,0.40451691747289636,0.39471288504715785,0.17544617020032333,0.24768966155291333,0.30322677635135464,0.607489882239203,-0.10754936082069017,0.15286822713301,0.47821625803917606
Frontal_Sup_Medial_R,0.5537488897792144,0.5362922274537394,0.6081436532830475,0.617837658519515,0.619088676400377,0.33916488468742706,0.49352274793395523,0.4037086053217341,0.044714133976604495,1.0,0.34702664442402337,0.2726949353404947,0.21492828356949495,0.37224385957486467,0.1839956869321933,0.30214428162954543,0.600114804161206,0.31928392547751716,0.3223680351790506,0.5601659334900799,0.38096412224960796,0.41172225136338353,-0.03176428912766601,0.18062620969717413,0.28974805144500365,0.32149776122339896,-0.04929619319518028,0.031442861386949295,0.05196437982597323,-0.23597510921891882,0.049088311955779854,0.3713383332730154,0.4015279255229358,0.35612597023613285,0.07502427374957707,0.4078279147606476,0.3203542783637987,0.37737597583353105,0.2109144151736527,-0.05916085288635338,0.012946112056002062,0.032611626712124565,-0.02669325304897303,0.3059077188859381,-0.02553647568065517,0.06280732034112269,0.289524133600181,0.2868204346368655,0.2863110375582746,0.15271841448521162,0.20310305592677105,0.3810926295901921,0.45893901302085294,0.19455709549078498,0.2606810586415361,0.3033443938066331,0.45689893070174137,0.2086551646098353,0.4264633194262709,0.48986197867402587,0.48442943260498966,0.11918761815841122,-0.08604459637696686,0.22855712799804023,0.20350567973044037,0.04161756445500772,-0.1415551092431196,0.08887730175018002,0.29043733398841387
