,Precentral_R,Frontal_Sup_2_R,Frontal_Mid_2_R,Frontal_Inf_Oper_R,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_R,Rolandic_Oper_R,Supp_Motor_Area_R,Olfactory_R,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,Rectus_R,OFCmed_R,OFCant_R,OFCpost_R,OFClat_R,Insula_R,Cingulate_Mid_R,Cingulate_Post_R,Hippocampus_R,ParaHippocampal_R,Amygdala_R,Calcarine_R,Lingual_R,Fusiform_R,Postcentral_R,Parietal_Sup_R,Parietal_Inf_R,SupraMarginal_R,Angular_R,Precuneus_R,Paracentral_Lobule_R,Caudate_R,Putamen_R,Pallidum_R,Heschl_R,Temporal_Sup_R,Temporal_Pole_Sup_R,Temporal_Mid_R,Temporal_Pole_Mid_R,Temporal_Inf_R,Cerebellum_Crus1_R,Cerebellum_Crus2_R,Cerebellum_3_R,Cerebellum_4_5_R,Cerebellum_6_R,Cerebellum_8_R,Cerebellum_9_R,Thal_AV_R,Thal_LP_R,Thal_VA_R,Thal_VL_R,Thal_VPL_R,Thal_IL_R,Thal_MDm_R,Thal_MDl_R,Thal_LGN_R,Thal_MGN_R,Thal_PuI_R,Thal_PuM_R,Thal_PuA_R,Thal_PuL_R,ACC_sub_R,ACC_pre_R,ACC_sup_R,N_Acc_R,SN_pc_R,SN_pr_R,Red_N_R
Precentral_R,1,0.6655981478222667,0.5602470263634444,0.7461669101253925,0.26261533978615303,0.24968671674142381,0.5856294442306003,0.8070731911427147,-0.06101051,0.3994371664523344,-0.096660077,-0.16702091,0.15572419931872714,0.008915115,-0.016029829,0.15302083910776526,0.3941103992650223,0.6466186306913912,0.39232476238129405,0.7854967723779008,0.6092466487855878,0.13030255784231964,0.6589918195510404,0.6309594120536474,0.7793447656598244,0.649445786,0.24820444919659004,0.6269082471464925,0.6191769258760155,0.3653064635582774,0.4950187111763608,0.3524540388557506,0.12622284379431847,0.1068411101348376,0.2614339567342308,0.4057529601238498,0.6698977236729605,-0.194298894,0.6268708835584328,-0.021339642,0.5172387230897503,0.5515839247021048,0.20485193656492717,0.7914054891370689,0.6535478693762642,0.644329659,0.16698284301857702,0.18889482803731977,0.11340963529858097,0.23071722803733222,0.1673219999617479,0.12764844036978873,0.6142939533959881,0.14675982531620982,0.3788129845757752,0.30994510008082526,0.4765501872089977,0.26107432909504924,-0.115375562,0.4746895502458224,0.4120234593880041,0.5238493235214924,-0.050210563,0.15106773116752864,0.22115565514733151,-0.076361661,0.521264072,0.42940694800636475,0.6121962024105081
Frontal_Sup_2_R,0.6655981478222667,1,0.5560586713480998,0.5971177725164887,0.38470558406372235,0.17220353970671343,0.49182704823653367,0.5914363025216789,-0.075479135,0.5764201861869992,0.021567035792106226,-0.168055293,0.19679249273029203,0.12662047607891597,0.11579837546092614,0.074715296,0.5029205587106242,0.6462663199215356,0.3299042475000529,0.619471681,0.45429308403615415,0.25697824476660786,0.34391747723036725,0.3982785320230954,0.613906175,0.4055304583349688,0.007089808,0.3453572344956534,0.4574879134478937,0.095062746,0.35567952126372065,0.077516826,0.1575759879768745,0.10034344981062678,0.259459403,0.33504683658546225,0.6265075738360684,-0.020217283,0.36015358787550694,0.008785203,0.4470158371043338,0.31793487003967197,0.030840146978474942,0.4878186909323759,0.4558667270041596,0.3918283565085237,0.13781879291052823,0.083408103,0.2850392014520194,0.43549246983631035,0.17407341287786854,0.21103476674560034,0.41052406407414876,0.16261319217017992,0.2798848637635127,0.4407529603328442,0.25450483739702623,0.27520088677206356,-0.003107149,0.41620563046697806,0.24999932986085724,0.5586150117246949,0.02813321,0.3731250522352016,0.41870532586541936,-0.049214772,0.5199229417324022,0.3800915307087131,0.47586681094335737
Frontal_Mid_2_R,0.5602470263634444,0.5560586713480998,1,0.5571281039754873,0.6036544174138042,0.5120195698469466,0.5708298078484256,0.6995522972524278,0.24758535711276197,0.36136390651784733,-0.168795504,0.096934247,0.12197578143824904,0.1657741005193919,0.19248163647479904,0.079562701,0.572498145,0.566934324,0.4101249991372445,0.6613540063652933,0.44748907411005845,0.23873115219666508,0.3929281257405369,0.3923562162925434,0.6558908029729595,0.5374844486153483,0.12318458452524512,0.4953750213219518,0.5831390499324114,0.24455225710377876,0.49087668078350016,0.3076473492199318,0.49370990714520785,0.5798277966451161,0.39092877374635787,0.6328701443233399,0.674757721,0.1528489873645323,0.3266082550208332,0.23845036577622294,0.39699049792867636,0.18878403108375585,0.012117117234796797,0.5169627058406396,0.5729033645255172,0.3344597651908401,0.20575870177854272,0.2717488562932957,0.18978583572620766,0.4812273239671314,0.48489192425077576,0.4630238857150503,0.4238889742952954,0.3785689790937451,0.17087498133533374,0.47812662997372835,0.4570085282767037,0.3394396349774389,0.076608798,0.39048584188423385,0.021235969366056675,0.4952929646045089,-0.016270204,0.15593143132831416,0.6083259500006266,0.2637788233330278,0.40984689767708526,0.18253131898489502,0.40314731138092036
Frontal_Inf_Oper_R,0.7461669101253925,0.5971177725164887,0.5571281039754873,1,0.55189512,0.3266176195606663,0.778946165,0.6726107973610547,-0.008736441,0.43668012035677417,-0.050103173,-0.253284696,0.072427176,-0.076587663,0.089530206,0.29417294192657106,0.5109066653200486,0.5253627451109457,0.3216469184970101,0.6555862600198892,0.41122809936468324,0.2559145176806706,0.5317744338534358,0.5505806536580394,0.7217134457142089,0.6263715206517214,0.3601041776419379,0.5587472519720941,0.6365646667280945,0.42576414156315906,0.5551025957724651,0.40431078336448045,0.34831245055531157,0.12878358154967676,0.17749144873508257,0.18553793376575795,0.7689021671714528,-0.015392601,0.6083884779594194,0.11050605510876116,0.602229368,0.3872139059013148,0.10261573307172527,0.5999789075181866,0.6081508279856979,0.46976972828367725,0.15424637418263795,0.1960174771658948,0.12831768618854136,0.2414951857927746,0.11483241502101793,0.3017881410641342,0.5967279443575527,0.25862845509312243,0.36672831393223476,0.508749879,0.39775487613257277,0.32752330234569893,-0.026713091,0.42156204142248743,0.2793563764051844,0.339439609,0.086984579,0.33038717140275714,0.22651840353748873,-0.169212964,0.24902842398369626,0.5910499090463724,0.5884254787482748
Frontal_Inf_Tri_R,0.26261533978615303,0.38470558406372235,0.6036544174138042,0.55189512,1,0.5119399386762842,0.48548282931002434,0.26701263154157756,0.44030719269357876,0.21955014555778907,-0.352168396,0.1899953779881055,-0.017583074,0.20696334718577075,0.4314148817415573,0.023895864,0.7846082147986984,0.12272172473187799,-0.002342274,0.2789811511090195,0.21267138986098008,0.500203811,-0.049760266,-0.062521002,0.3911562108655821,0.2814549969743671,-0.042120362,0.028107025,0.2596945236748704,-0.101378935,0.1485453196736444,0.095903443,0.7389731007511231,0.6248646578712459,0.4005145449593051,-0.006895555,0.6718811063869284,0.45192725940110684,0.077088405,0.37160389779554814,0.6044982445576482,0.004799342,-0.068353269,0.138679853,0.23510047088783007,-0.105516342,0.037154656333723335,0.1009744750318521,0.26285734199646904,0.4697465493950427,0.5910613311725322,0.5454981458558823,0.080496699,0.28148968453958856,-0.198514876,0.4567646234239897,0.195458156,0.02245102,0.054404856797364384,0.023763773660278667,-0.297363921,0.2705518905832353,0.00260533,0.2929871839120259,0.640339357,0.3934879185605156,0.2598169175024868,0.21817218788248005,0.009173693
Frontal_Inf_Orb_2_R,0.24968671674142381,0.17220353970671343,0.5120195698469466,0.3266176195606663,0.5119399386762842,1,0.2978404545801501,0.32016592023872914,0.36173645668538884,0.10118842633499804,-0.459202413,0.18233550064895132,-0.016661654,0.11893972620486358,0.28619427843677914,-0.037929837,0.5825192359719243,0.19699743287532281,0.18085252887034622,0.3372470339555067,0.30371143213079327,0.1605646865983875,0.22438878454043815,0.2149262612551709,0.3008057800770468,0.14623647200922266,-0.060878667,0.094498579,0.29699946425034424,0.046941272,0.1611900433464278,0.010029800737708833,0.35547904008961084,0.6736004816990923,0.43532747715979064,0.2046528649169256,0.47771236771361497,0.2190756478721972,0.2456600613468524,0.094488835,0.24378510511515258,0.2046660045744867,0.14729901016277347,0.3208830197848825,0.2874003622357859,0.19646331122468114,0.07764016,0.17135459799525718,0.1497959976150319,0.366353897,0.3431827688127267,0.13836827943382177,0.15855273936027817,0.1387335646941238,-0.098499402,0.15704382070310788,0.3550520249522565,0.04557071,-0.058336114,0.099010452,-0.012819497,0.28603925388129336,-0.016336054,0.024659440089479224,0.4956657991963551,0.4694022080884646,0.13596735215211572,0.035962896,0.17278778586771726
Rolandic_Oper_R,0.5856294442306003,0.49182704823653367,0.5708298078484256,0.778946165,0.48548282931002434,0.2978404545801501,1,0.728324118,-0.002831087,0.4485412756704362,0.023919223102967214,-0.22216338,-0.123459172,-0.043257888,0.11660893504370137,0.19652144816454217,0.49426190332588454,0.6203549141961691,0.4697828943870949,0.654281734,0.2765488737278286,0.13967584514759604,0.5322553526163886,0.532596132,0.6898957303150652,0.6396418417239501,0.37291398178869406,0.5505844589948585,0.6836491115686568,0.4504588275827917,0.6249226275011256,0.5023819947392191,0.37135847616877127,0.17777490663298492,0.18082795356705605,0.42296207539278063,0.771309137,0.10897790226818525,0.5679309400498573,0.083131011,0.5020693191929905,0.37682207844127946,0.2283088249623683,0.5620424437132573,0.5723175122135412,0.502492992,0.3820576182121148,0.3920383944764901,0.09489785,0.2548852755934426,0.10302419511717799,0.3677865749712865,0.7021974427853983,0.24164048499346122,0.3650253908313192,0.5241720008411971,0.5134472612931947,0.3876856066254145,0.12995014923740952,0.5324744775247522,0.19623236758086018,0.39674874170112395,0.044566205,0.23262322243642136,0.28955529559712795,-0.10122114,0.3558881628078073,0.4454474848837834,0.5321030919427432
Supp_Motor_Area_R,0.8070731911427147,0.5914363025216789,0.6995522972524278,0.6726107973610547,0.26701263154157756,0.32016592023872914,0.728324118,1,0.00658802,0.4967279742100438,0.012479327124638022,-0.138896075,-0.049320981,0.019569981935055644,-0.014860233,0.080817184,0.39552074437827034,0.8068319547939137,0.48918556601244917,0.8670708842118425,0.5048377483135041,0.11336066701649762,0.6734462992445629,0.6934776549232292,0.769474661,0.7584452692478534,0.4249558029397599,0.7713510399730683,0.794342742,0.5455172365567098,0.7029772789333658,0.5361060995848086,0.17158080001489695,0.21968579301485786,0.309785157,0.6474922703654652,0.7190808329493023,-0.064589893,0.6223246521917793,-0.007455083,0.3790842399273798,0.41456808987739807,0.22941038011189835,0.7827521945178378,0.6925551099601974,0.6373865149765509,0.38632459397301744,0.3724081599910507,0.14469664799239093,0.23592292681567184,0.15902192484559705,0.3016854341665372,0.6751105880795062,0.18313648701237162,0.4970169387850996,0.45314061320276366,0.5910798243436943,0.40819726179057547,-0.029369108,0.5363026699149887,0.27704788470355207,0.4264358031319944,0.008258218,0.11974677852167331,0.22844761576450529,-0.057341751,0.5417200629178675,0.33037395563778066,0.6330900745633755
Olfactory_R,-0.06101051,-0.075479135,0.24758535711276197,-0.008736441,0.44030719269357876,0.36173645668538884,-0.002831087,0.00658802,1,-0.171995016,-0.5363428,0.7193834447987424,-0.103461048,0.5550959228268256,0.27447163698474863,-0.073026689,0.48286098782991604,-0.02322208,-0.133441671,0.045112756843134476,-0.030665678,0.3377909898105997,-0.115982844,-0.192811464,0.034806722,0.05809982,-0.133491041,-0.083409616,0.033496396,-0.19798628,-0.174574632,-0.01499425,0.6841337006035172,0.7816471604764348,0.3751417666356401,0.036327811,0.14487176141150387,0.4258193946034145,-0.094316809,0.37116055618779137,0.28373656121090757,0.067374075,0.057678581,-0.017166555,0.025535785,-0.175227604,0.10408794590626261,0.029786522105829428,-0.188117692,-0.040870173,0.7847317582616912,0.3187486470165105,-0.166551927,-0.038185994,-0.317689428,0.004129704,-0.012124215,-0.284841992,-0.054104921,-0.174909077,-0.548003354,-0.020752171,-0.06546831,-0.069611446,0.2111654261980053,0.546637039,0.072014915,-0.11847149,-0.278676142
Frontal_Sup_Medial_R,0.3994371664523344,0.5764201861869992,0.36136390651784733,0.43668012035677417,0.21955014555778907,0.10118842633499804,0.4485412756704362,0.4967279742100438,-0.171995016,1,0.2311038835133296,-0.010062818,0.15429826774819697,-0.036914746,0.3778412066704833,0.10576788464144432,0.3361219668229108,0.5890705370056549,0.29088329096924315,0.4599186006337234,0.4540552223371368,0.3500087200321976,0.13181949835517398,0.2771332443512505,0.47216102290096584,0.5107032911962931,0.32540794855204824,0.4003366210796003,0.40010810961439347,0.3101144720696172,0.5542836949748192,0.39240086819365777,-0.102975154,0.014611063472041108,0.16046775646050182,0.30624237927188147,0.4979735344745589,0.2461563097505914,0.2117666478284719,-0.093737587,0.28402837842531475,-0.016768836,-0.029037413,0.4654381304104178,0.446543512,0.153771661,0.29502040168777127,0.27997095329105703,0.3545484284851554,0.402788889,0.018130703989754342,0.4633803278872871,0.35197752182076475,0.30940138489031666,0.27521663014886877,0.5725219890660606,0.27624142620034514,0.2163292526988544,0.14354631992280223,0.43435412421931285,0.087047762,0.2640388031368775,-0.02451729,0.6038698241726457,0.38489317147742624,-0.129325582,0.35291722497014827,0.092583015,0.3214946694739809
