,Precentral_R,Frontal_Sup_2_R,Frontal_Mid_2_R,Frontal_Inf_Oper_R,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_R,Rolandic_Oper_R,Supp_Motor_Area_R,Olfactory_R,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,Rectus_R,OFCmed_R,OFCant_R,OFCpost_R,OFClat_R,Insula_R,Cingulate_Mid_R,Cingulate_Post_R,Hippocampus_R,ParaHippocampal_R,Amygdala_R,Calcarine_R,Lingual_R,Fusiform_R,Postcentral_R,Parietal_Sup_R,Parietal_Inf_R,SupraMarginal_R,Angular_R,Precuneus_R,Paracentral_Lobule_R,Caudate_R,Putamen_R,Pallidum_R,Heschl_R,Temporal_Sup_R,Temporal_Pole_Sup_R,Temporal_Mid_R,Temporal_Pole_Mid_R,Temporal_Inf_R,Cerebellum_Crus1_R,Cerebellum_Crus2_R,Cerebellum_3_R,Cerebellum_4_5_R,Cerebellum_6_R,Cerebellum_8_R,Cerebellum_9_R,Thal_AV_R,Thal_LP_R,Thal_VA_R,Thal_VL_R,Thal_VPL_R,Thal_IL_R,Thal_MDm_R,Thal_MDl_R,Thal_LGN_R,Thal_MGN_R,Thal_PuI_R,Thal_PuM_R,Thal_PuA_R,Thal_PuL_R,ACC_sub_R,ACC_pre_R,ACC_sup_R,N_Acc_R,SN_pc_R,SN_pr_R,Red_N_R
Precentral_R,1.0,0.784362960904602,0.7879233973084867,0.5461611005409645,0.5586914790839886,0.4944675412168425,0.6187853991710798,0.6915698497307824,0.40034559823705074,0.626715176801961,-0.1309561341585197,-0.08916886456043202,-0.08028920459829764,-0.053783389653945,0.36181833784176753,-0.05905001473314444,0.45169249309063847,0.7083985978380078,0.6067607988663849,0.8023155168877363,0.7822464660258447,0.3972327289170024,0.3553336754856149,0.5102704528495747,0.6161022043287221,0.7040605588119582,0.1681578700699613,0.28332337633589827,0.41578954160591436,0.23350857165984026,0.6917284273370264,0.7615568996831827,0.7105498019017802,0.6942078473732927,0.6154327938637205,0.5901111308685248,0.43825117087399307,0.07483818899224615,0.19346593682584953,0.12802239556518644,0.2809535211560369,0.0988871811600104,0.1525795726438994,0.6412553363689801,0.8289864971451862,0.39842008017963254,0.32453377599864536,0.28140102127134653,0.5192071554213276,0.4229400508322291,0.5276341836779175,0.7061049841999851,0.6171688362998234,0.4985056100270666,0.6174613727913625,0.4889486887819823,0.47990926262507433,0.523417555685931,0.3767064520600614,0.5291966542803971,0.5322861040089086,0.24186320113603205,-0.030430126346297735,0.2750748470446113,0.464753828854445,0.1932953598600372,0.33224427795097744,0.524865850058608,0.2083025887116012
Frontal_Sup_2_R,0.784362960904602,1.0,0.7977415257430822,0.18541918037408073,0.22617464853443947,0.3007580414989666,0.3000567398949656,0.4634682057196104,0.36440804457945236,0.8515039445369575,0.31467303097583593,0.21195480939189856,0.1188772398111841,0.2706891211787988,0.12522811276248177,0.1537881235428918,0.21903905361108392,0.6895112073189897,0.4672515570659439,0.6868888057307708,0.6181028645921177,0.3306628928401665,0.2923023734651361,0.41830861947341835,0.3150196354547516,0.392582497442664,0.11346076161947326,0.23085093463140116,0.18127159130576834,0.048761519205461096,0.4046992304097267,0.3630325186567468,0.6754145830533338,0.7201627022975207,0.5100726468234213,0.5397468452856773,0.1525301673069474,-0.005165862727552638,-0.005831797153061932,0.1497160560780854,0.055763871810096816,-0.015526219543544184,0.05475566532731465,0.6966318252700502,0.7275303361018983,0.04024578493462181,0.4147934124175176,0.1388622485515178,0.5251999276673828,0.24279344364215508,0.3956447292735284,0.43216575518781886,0.4451840394541833,0.36450166772863696,0.511786352502839,0.45949978943227954,0.4825747257509918,0.45700993743674817,0.28417652433664903,0.2993310057438997,0.27202947970867597,0.28188519379041627,0.10523529204318097,0.3321446064983353,0.3155817941551971,0.23061956588748292,0.18709202562048347,0.3924320681479681,0.12941605930745612
Frontal_Mid_2_R,0.7879233973084867,0.7977415257430822,1.0,0.19238848215717183,0.27140178012477706,0.38493436156741456,0.40039619451715736,0.4295046299337403,0.3606965426414715,0.7690165033109413,0.20434846195843154,0.22684964559358756,0.0032479843785124794,0.15260706053185055,0.20190043751834935,0.07804622929769196,0.192730912739082,0.5567438945244906,0.4497480197635924,0.6356526024149881,0.5777515279357467,0.3485664487432919,0.07744648284691975,0.2311719410346885,0.3307508058101798,0.33908274271080147,-0.04561888137497596,0.11325512130498915,0.15983181407052344,-0.03403941482554752,0.32507506130773106,0.417017443054338,0.7580481953813829,0.7072482624936604,0.521248171442901,0.6070744339404488,0.21155078715958867,-0.2582042802281706,-0.02194429460434147,-0.019042408657188398,0.10312480057806547,-0.03812254838161026,-0.011855604515717285,0.6247789229926282,0.6396390966981299,-0.004853604340729396,0.33417905196957387,-0.009974325156473968,0.5190729242019606,0.32046705893021643,0.6082838148250617,0.5622006568896084,0.37460430316980725,0.31719284064945075,0.4968823326623861,0.4580999680360726,0.34808545461202317,0.41057556263553163,0.14592178500408437,0.33487464940756273,0.2965469501722922,0.1426565776918678,0.14890292342467634,0.497383712746766,0.2488185101286328,0.42996310209051947,0.1601858060644963,0.3938278766851049,-0.0778014172625906
Frontal_Inf_Oper_R,0.5461611005409645,0.18541918037408073,0.19238848215717183,1.0,0.8618440162059398,0.5439435280974539,0.7696543798052395,0.5965962845220172,0.06195733953538639,0.03196484502566132,-0.5707466798899208,-0.391063325306719,-0.2683735290291263,-0.4090037379830165,0.5535550640254079,-0.33355855848673316,0.8534207575513195,0.425421714267434,0.35872310024433285,0.540687963356313,0.5595064106010773,0.25140865567715837,0.6895714572206141,0.760510473258805,0.8402516553911342,0.7822016908132511,0.349844579469726,0.34027894686558086,0.6366805607213414,0.615045498602456,0.735729874170539,0.6159558746511994,0.30159375283667494,0.3373341902426772,0.3337037057509054,0.34575384588759017,0.7890725044462097,0.4580869426692358,0.7318360260625969,-0.006696241758134955,0.706515761232924,0.618698405668369,0.5025297592364325,0.2130093474500875,0.5043479161349648,0.7666157862809387,-0.12850440418463435,0.43655348317958287,0.002860842069209126,0.41826623051398865,0.03900416362162983,0.5326946732208607,0.7670184248688935,0.7480856635110021,0.3613861850353611,0.12721655745095775,0.4153611982204758,0.17471239575079803,0.480450597515139,0.5772771285742364,0.48145439825764863,0.374877783401477,-0.32756640497563855,-0.037065867244199094,0.6842933642328195,-0.21148567154760115,0.6409874365820405,0.5648848616202524,0.5369448013279637
Frontal_Inf_Tri_R,0.5586914790839886,0.22617464853443947,0.27140178012477706,0.8618440162059398,1.0,0.8207099498742944,0.8906023977050397,0.49498841073294814,0.22323655405294268,0.07990190584315555,-0.6261375360770328,-0.4428292683335891,-0.38197901320112865,-0.6297024950283517,0.6859767417875494,-0.6055470716798367,0.9117873821943956,0.23722197259839192,0.1038987376868682,0.6605848707071307,0.6126874084655051,0.5131867967339659,0.3968889923377652,0.5496000315680176,0.8587649860354115,0.6327398063496439,0.017858264864215677,0.0743806658223639,0.5216341021523963,0.3049026969808565,0.556068599969941,0.5503115689071127,0.5094377563599826,0.4479491179774757,0.574070338375184,0.6055893425205331,0.9272676754572295,0.35241478104582763,0.6960317367771238,-0.11721563684530871,0.8230694365071477,0.6592488205400444,0.3308482702177357,0.20867345115258013,0.4455838215234105,0.6692441328133852,-0.31578309284945,0.21842063147431856,0.2228016528578023,0.39644019682290643,0.23403030070556902,0.5718847730920363,0.6656951543647804,0.6521850777172621,0.38456492182639695,0.1724617899023362,0.386926039736536,0.13814552067480618,0.46257253871673815,0.5102776730890858,0.3931313506869206,0.22222042993370084,-0.3644536700399511,0.23064594661039273,0.7140926203864351,-0.13253182833909732,0.65988206897015,0.7309997609490698,0.32033873319048656
Frontal_Inf_Orb_2_R,0.4944675412168425,0.3007580414989666,0.38493436156741456,0.5439435280974539,0.8207099498742944,1.0,0.8308134873756673,0.1855473813142306,0.2691190448174361,0.2741915603417409,-0.4529312371153833,-0.35799075351640236,-0.4163711684479814,-0.6900225542063759,0.7267312551292313,-0.6617152358079966,0.7758752855638519,0.04527827036221459,-0.08073325800747427,0.5978260455945928,0.5378891158958526,0.6189526582412783,0.07473066781547187,0.26700487521796534,0.6644739707367643,0.24788230898573532,-0.41512531936506125,-0.28164400163445436,0.15660338607079619,-0.11815712124697865,0.2518235892701288,0.33929500815785485,0.6273037967294065,0.5228236641179881,0.6333112464434196,0.741521278740456,0.805537794989732,0.08493448495160398,0.4420367388660428,-0.2328206983629239,0.7442398209662248,0.5765586092981959,0.095028355400782,0.1354436588752269,0.2869491722694028,0.36313218314398044,-0.45124442665520137,-0.041696852293259416,0.3375749624904169,0.37162048509185674,0.3568907777700106,0.45507078039421095,0.39581720085612987,0.42257811868512596,0.22845102712173634,0.14576310780607546,0.132713150106294,0.12819449485795803,0.3184775606280394,0.21597914438308388,0.22037822557560008,0.004994312619978125,-0.3161759718902261,0.4708367199218857,0.5426719189771534,0.10524614038426659,0.46746059418926506,0.7031100860776516,-0.08140243670839553
Rolandic_Oper_R,0.6187853991710798,0.3000567398949656,0.40039619451715736,0.7696543798052395,0.8906023977050397,0.8308134873756673,1.0,0.444109542978333,0.2136797147600188,0.21925460501423966,-0.5281423238194295,-0.39399264457864736,-0.30428685755099033,-0.5780871516062698,0.7096621968143175,-0.5123784143880177,0.824080605193337,0.3120277683173647,0.1926880378374271,0.6162737614956859,0.6365243379085209,0.42877798738370354,0.33822672834749606,0.4924903409687675,0.8121139388653504,0.5400613832807324,-0.086459963148872,0.018379429196520296,0.45869642579269365,0.25162878594138605,0.5289799675245904,0.5656141479335104,0.5391570125850237,0.4433542430144972,0.531664583747507,0.6203793069445225,0.8258895515107684,0.20254808342670277,0.5703299826639442,-0.12514049334954627,0.729331827006496,0.5682752606945776,0.27538850139336246,0.23241586738694836,0.5017938930797181,0.6048182996192947,-0.29896527431665126,0.19182875972940933,0.21764505542807347,0.44750646449014553,0.3130319117327057,0.6029486624507638,0.5670635262273469,0.6400911309333313,0.3367247997283615,0.15767476147029372,0.3247731329037154,0.2037163548305589,0.3649245101507471,0.415007599525004,0.3530227076172773,0.14470871703928576,-0.2744668680640644,0.2955489761851616,0.6033707617224028,0.046527401776932174,0.5204330634045842,0.6832014112589557,0.1999338675937333
Supp_Motor_Area_R,0.6915698497307824,0.4634682057196104,0.4295046299337403,0.5965962845220172,0.49498841073294814,0.1855473813142306,0.444109542978333,1.0,0.36796735922420487,0.22635920290776668,-0.31653039660485277,-0.08845138765917208,0.019078436717931174,-0.02307806844222458,0.26925999370385817,-0.024101974785469958,0.40457676563851275,0.7414690390127173,0.5520544145587472,0.6398090111158868,0.6470776578625441,0.2448126848864381,0.45403677822477084,0.5098796423320052,0.5921564474536961,0.8724329248973778,0.6244587652349758,0.6813474814947863,0.7671525651042521,0.625551017092473,0.7073939541010321,0.6934101450445178,0.2778595984564869,0.47173172532510615,0.43196767773281286,0.40850103271818344,0.4330488533537138,0.18548850543325343,0.3755314164649056,0.26266344276272635,0.22555329445137362,0.05010814989806642,0.2772349247098856,0.5900961368624671,0.7379373991740515,0.44707570476450476,0.4621445282971761,0.3336296929804159,0.22222617138181186,0.31395153300809564,0.39477806368576157,0.6051494403086964,0.6170934523268669,0.4533698303372054,0.5818712697222965,0.3971678462801903,0.4873932779120747,0.4289337170608621,0.411391520599731,0.6316043656562387,0.46217241235209955,0.33804440351937615,-0.033612255521398404,-0.05918647891750583,0.36358130516692166,0.11484205300273195,0.3601999279657341,0.37907618775778695,0.38960139840673896
Olfactory_R,0.40034559823705074,0.36440804457945236,0.3606965426414715,0.06195733953538639,0.22323655405294268,0.2691190448174361,0.2136797147600188,0.36796735922420487,1.0,0.27764492249841377,-0.21766832172070144,-0.20445682672231758,0.07874703654085242,-0.20222055356363405,0.26173290305564223,-0.2360221810233588,0.12968346497695385,0.30594187773899356,0.1388713628577609,0.5032987797204419,0.4171370714701806,0.5469325368108039,-0.075354338602049,0.04934484678905257,0.17505808776769125,0.20597866008176602,-0.05484728041759391,0.07940011222171102,0.20032695163620617,-0.026168838395937657,0.13730290637946474,0.21262547094501213,0.29608748206268826,0.5235330731184338,0.5146485285683159,0.5613458347986011,0.23093648940819328,0.11671340378104642,-0.004560795525475795,0.28788076500365534,0.033963612718305086,-0.01707289245657093,-0.02457344120054518,0.5032523245570207,0.39217404043785,0.0004965374502806885,0.3015296709602851,-0.024560353653492094,0.5100091392667714,0.05879228807237499,0.39251009516981583,0.20714517169376023,0.052384453052398916,-0.03839489626703853,0.4373527784809304,0.4365107990974686,0.18590306860645284,0.3983497034318847,0.12820315251164927,-0.05774962574437532,0.07644403619291729,0.03506946826394086,-0.13557925379889327,0.16630332023816036,0.11381689345005704,0.2630640837827573,0.023442580715498932,0.38579647562951475,-0.1450232614397641
Frontal_Sup_Medial_R,0.626715176801961,0.8515039445369575,0.7690165033109413,0.03196484502566132,0.07990190584315555,0.2741915603417409,0.21925460501423966,0.22635920290776668,0.27764492249841377,1.0,0.46769827870473163,0.30805037644373306,0.13630286178920983,0.27238906821126935,0.13360504165151205,0.17011600143485278,0.10530805577410636,0.5705568287049734,0.3301372467124661,0.5096735725699686,0.5004333660639008,0.23128476840114268,0.12777128932618176,0.27187930547453604,0.16183855660453916,0.1284418108936492,-0.10139192108138671,0.05799941344449523,-0.028565427141037072,-0.1449304248025951,0.19158619649965583,0.16246884921063998,0.6300990080829777,0.6458071818548458,0.33919521222380294,0.5148631458546054,0.01072153280964385,-0.2377152570744398,-0.1417015544737472,0.03637311027839242,-0.022647054894670345,-0.0830334550271565,-0.020585753523935952,0.6443940489235953,0.5453052923527464,-0.18695806926835193,0.31525803884671244,-0.0540406622947746,0.4242059588835238,0.16491413943206046,0.3618305195540371,0.3080430273507345,0.2540866316289077,0.2699583708827343,0.3863068333041324,0.38929853979000634,0.2583298442481719,0.4107941627941231,0.1166040209246279,0.08138559980643033,0.10210356821545362,0.21303840654568298,0.2405133659158644,0.48731123158044004,0.15469290268333552,0.37333057922245805,0.05176913264385797,0.28178614722238005,-0.05391726341740541
