,Precentral_R,Frontal_Sup_2_R,Frontal_Mid_2_R,Frontal_Inf_Oper_R,Frontal_Inf_Tri_R,Frontal_Inf_Orb_2_R,Rolandic_Oper_R,Supp_Motor_Area_R,Olfactory_R,Frontal_Sup_Medial_R,Frontal_Med_Orb_R,Rectus_R,OFCmed_R,OFCant_R,OFCpost_R,OFClat_R,Insula_R,Cingulate_Mid_R,Cingulate_Post_R,Hippocampus_R,ParaHippocampal_R,Amygdala_R,Calcarine_R,Lingual_R,Fusiform_R,Postcentral_R,Parietal_Sup_R,Parietal_Inf_R,SupraMarginal_R,Angular_R,Precuneus_R,Paracentral_Lobule_R,Caudate_R,Putamen_R,Pallidum_R,Heschl_R,Temporal_Sup_R,Temporal_Pole_Sup_R,Temporal_Mid_R,Temporal_Pole_Mid_R,Temporal_Inf_R,Cerebellum_Crus1_R,Cerebellum_Crus2_R,Cerebellum_3_R,Cerebellum_4_5_R,Cerebellum_6_R,Cerebellum_8_R,Cerebellum_9_R,Thal_AV_R,Thal_LP_R,Thal_VA_R,Thal_VL_R,Thal_VPL_R,Thal_IL_R,Thal_MDm_R,Thal_MDl_R,Thal_LGN_R,Thal_MGN_R,Thal_PuI_R,Thal_PuM_R,Thal_PuA_R,Thal_PuL_R,ACC_sub_R,ACC_pre_R,ACC_sup_R,N_Acc_R,SN_pc_R,SN_pr_R,Red_N_R
Precentral_R,1.0,0.4242831420663517,0.8196697765780391,0.8033944519303489,0.883687289175015,0.5390816467888861,0.6196725935635806,0.9004172295649183,0.42648963304683163,0.5429919293586895,-0.006909208293686975,-0.017258282791374233,0.2469322665901294,0.16565624014217423,0.4791892744965441,-0.18571094291008838,0.7126642784693163,0.6120463062712552,0.5470198750840249,0.4236933005746779,0.42873382042340513,0.13845397837322485,0.4510167658379878,0.3124796675054661,0.2752760352351717,0.9201014293480002,0.43535230828009575,0.4851385241138115,0.709981565806551,0.4930063807682711,0.767107003407802,0.8813009128477486,0.5417832490404868,0.7297232210579233,0.5996081094257083,0.7518012763884966,0.7191794712718849,0.6177812216291869,0.4379547922577137,0.3638537746124995,-0.0017272335343892862,0.23757190900815373,0.27583586262530974,0.38535595092618236,0.32015495276504247,0.19991344901436928,0.4417980740323604,0.6294707070044933,0.4634044137509551,0.40734112359661695,0.3066520955873408,0.6482974569593535,0.5286024271053097,0.3438065031469895,0.36840001183215165,0.33430871974541304,0.4709595387434898,0.3081188677920061,0.5277875068922392,0.567028553286698,0.2785594066600096,0.4566592895747248,0.15354478133395255,0.42098043980530614,0.5465054924200379,0.35909176696283684,0.4063439813435444,0.4114046892418423,0.3557711097871638
Frontal_Sup_2_R,0.4242831420663517,1.0,0.6380285625179458,0.7135085690880713,0.5677206119530737,0.6993277925788104,0.4564429792880581,0.30410946105142805,0.3002576642016403,0.8653974799929373,0.23616613583217014,0.10822407574939989,-0.15439996489644292,0.41783835924546736,0.770335037759246,-0.24357194620538578,0.652829947108115,0.1250548320619492,0.28126668195044674,0.0550422517285125,-0.11910385016068842,-0.12056642065642356,-0.21360840742948198,-0.15751322048522182,-0.3851337444791773,0.3044292821572403,-0.09088949273521678,-0.10096837179862558,0.20069389633273862,-0.04911495696567749,0.11337928553656967,0.3037795604034139,0.0830251837666441,0.5636692164613496,0.15620644368962794,0.28909081461401953,0.10517643746110031,0.32718284358391925,0.09308584882359697,-0.34887365547260163,0.11261886199497168,-0.44846929658954016,-0.21638397498297843,0.3139124084850326,-0.34808374098054307,-0.48850386034892807,-0.42946127874332696,-0.14510927160943338,-0.10407374495029288,0.11938539376518845,0.08822937811484008,0.4148274627791736,0.19159174965324854,0.20066531113425667,0.30320821745649146,-0.01648460006233454,0.36469574287639406,0.012853669173521844,0.23823784932018796,0.3158165099208662,0.24390739018508276,0.11386488117425689,0.1671436324197482,0.6646772019093853,0.35922859726067163,0.37404155287275476,-0.047445988896116585,0.051421495757137135,0.059834094356506766
Frontal_Mid_2_R,0.8196697765780391,0.6380285625179458,1.0,0.8696774547637268,0.8850569721953073,0.6631002609493861,0.5960827600963343,0.7845353276118342,0.4478903617833547,0.648145188942399,0.15789214276603658,-0.06615529337064978,0.3319321732340146,0.20074360216379572,0.5905213964812438,-0.1136303207172423,0.7807939656854584,0.605924839071163,0.5755582981505692,0.5426937881386938,0.4393978066576845,0.18656920849806333,0.1343993900034531,0.023903197522878426,-0.11216071314542846,0.7376105858086524,0.2896894927655292,0.3052535880890867,0.4564921014530187,0.13535047187805735,0.5484049781695653,0.6099073983472095,0.46301688643199046,0.7219077832866585,0.5471411778260264,0.7320761082737178,0.5015084881119831,0.43699895990692234,0.07262878063435521,-0.06857925264660762,-0.1963342908626193,-0.10706796470711408,-0.12779955873932686,0.3219578761519625,-0.03287356042175706,-0.14005452472918511,0.15725399562211326,0.43591568226520194,0.4235838022598915,0.24989522054960708,0.47286723036313105,0.6603752269667985,0.6055839143342778,0.39036187741462747,0.49637120667341456,0.29446576958717285,0.5516996991779315,0.0006188919910721926,0.5711776115287358,0.564798898718827,0.23682918657957538,0.3630815623088296,0.24276899585058745,0.563566336107682,0.6638543811234912,0.37354235482573445,0.5165264600326864,0.5015611145778709,0.4203624973751174
Frontal_Inf_Oper_R,0.8033944519303489,0.7135085690880713,0.8696774547637268,1.0,0.9165674913426035,0.7537355014264522,0.6356762002701662,0.6761537929308191,0.380404010690064,0.750563920673751,0.0047599155999214085,-0.09086366185275258,0.09950821031966386,0.28363500562651783,0.6830200907765516,-0.23465940977342647,0.7770799857163132,0.38254176753268115,0.45871331605098287,0.26778351070358275,0.1344349404328357,-0.0667104003827239,0.09046053100004539,-0.03199561816022783,-0.17127048528970332,0.6796324879870779,0.24379672965613713,0.20179005459133506,0.5199928764234494,0.23001801806510783,0.5174011811294085,0.610244607988537,0.3175703828576775,0.7611237171465282,0.3855216812376154,0.5939302104887139,0.4543615709172012,0.5571952769761144,0.2140615325590153,0.021317866703089515,-0.0451676011434319,-0.1792915391248045,-0.08582580402085822,0.34381641712044875,-0.128206191696843,-0.25054021078991945,0.032986250260545164,0.36016209480694045,0.1834706059420092,0.30915897195615194,0.23039988319473328,0.5526281224632847,0.3846453422936022,0.3148241705727449,0.3282029737946326,0.151458356594072,0.4764024704274515,0.10304433940412362,0.4295704483305716,0.44170677144492276,0.2365920426688818,0.37264265014060194,0.15504126924790043,0.6144390482413438,0.5147971772249657,0.41421758355204646,0.2119933763407176,0.24468861743397757,0.315743317645913
Frontal_Inf_Tri_R,0.883687289175015,0.5677206119530737,0.8850569721953073,0.9165674913426035,1.0,0.6208935897415445,0.5661099430743741,0.8080702342856,0.4238610558816564,0.6635600967873807,-0.01595674615928818,-0.1632898953605215,0.2991107943392248,0.21183308309316345,0.5463039395046911,-0.19158808554833914,0.7324202501397793,0.5336392762910398,0.5327282413372213,0.3878183124179458,0.3193858465972719,0.06119433900895457,0.20141782596223878,0.08753026651926923,-0.006730971895210572,0.8040424760766821,0.34221170172293425,0.3208675664728255,0.5788774800598765,0.28955410356463396,0.6319342656867294,0.7331383418638067,0.5295662911699206,0.6685760267373348,0.5614715147891575,0.7423905318355151,0.5927006052002671,0.5376352753132994,0.2863334051372526,0.18670549166777053,-0.05406881901487966,0.015913534068471007,0.040582075375526314,0.29093081567752466,0.038081755440090126,-0.03153922553361134,0.21644350885176727,0.48300261070023254,0.3724094142558851,0.42751932005052884,0.38121430481737006,0.656384800746988,0.5510366336696969,0.3753018813389793,0.36604346853094044,0.2917832479051706,0.45483074099989457,0.09387213383782554,0.45454403757603073,0.48129355452410444,0.2051304051930748,0.5281250239291737,0.16323734555013109,0.5953742272408664,0.5343423372835621,0.42978947386778804,0.38630460853259185,0.36930934539807764,0.4609198024296807
Frontal_Inf_Orb_2_R,0.5390816467888861,0.6993277925788104,0.6631002609493861,0.7537355014264522,0.6208935897415445,1.0,0.6342649751574342,0.373808234070383,0.4676160573134061,0.7168291621070318,0.08394644249454969,-0.02266112538641214,-0.14856210687991134,0.45964980275303347,0.8511675155011161,-0.4036652455260559,0.7028334083279305,0.10033738694835875,0.08907435624387103,0.1285004089112614,-0.008787460141251773,-0.09804360334588988,-0.10881891074279841,-0.18746039300508077,-0.25286450689321477,0.3285122401968555,-0.0825207405001762,-0.13913356950170322,0.1438159235836921,-0.07279981719032778,0.14282758760431258,0.27533511813617734,0.05201780709715817,0.7700524403542319,0.2905096737873082,0.3136095571648875,0.06840569152667672,0.6171911397448203,0.02746243035171052,-0.12137066288661058,-0.03239647758903246,-0.264878272966105,-0.22831796371186922,0.3379275891407412,-0.2371766808673687,-0.40996432340363875,-0.09735687237399693,0.19224032372190542,-0.032076617123202575,0.2590615563299349,-0.06034828060329842,0.24103970302887961,0.16579130962680197,0.14886472603449552,0.1324995421532882,0.23661463195077162,0.33045249138508415,-0.06147717532520806,0.3468029328147629,0.3550197605509908,0.15763266050501334,0.17264523730009165,0.18803555015414217,0.5453147129810906,0.27573895477939,0.5834642604088545,0.0830237535112941,0.11353207879431858,0.21415085766717357
Rolandic_Oper_R,0.6196725935635806,0.4564429792880581,0.5960827600963343,0.6356762002701662,0.5661099430743741,0.6342649751574342,1.0,0.547978260118532,0.44452372666861867,0.41877945262271987,0.025301211567172154,0.016334200260002343,0.09344212158727921,0.029190775185547715,0.5703844632501917,0.004075685331981576,0.825133388602072,0.4518577394496438,0.3411094408150934,0.526591655904686,0.4180301639481455,-0.1474317461207414,0.5399037243356801,0.30641386642434715,0.18252770842389301,0.600721401953401,-0.013025839856374203,0.33607838800605844,0.5100097431034707,0.2920575433572719,0.43245966651720247,0.5541836436636163,0.11658718359948837,0.7905796495957491,0.46917983787512074,0.5401103184125128,0.5281900622662876,0.7374075171356432,0.33980667748892024,-0.06412049816655166,0.060041025069216034,-0.2404220593858062,-0.11136007220393324,0.8207651105742215,0.23249810131674148,-0.18924188968478783,0.32269574278081414,0.4464969743334174,0.28260662009333576,0.2748687667980279,0.03003491484541903,0.3971441336950933,0.42702499159423457,0.31400243840918657,0.2016777619739518,0.2996013519462155,0.6935081815711184,0.39644259484226674,0.768029387313461,0.7797311270311528,0.5871915867844201,0.2699607876729308,0.04381458562681261,0.26598912535739766,0.450517111768846,0.5554824292289364,0.32544800508852473,0.4840371573386323,0.35132278257424354
Supp_Motor_Area_R,0.9004172295649183,0.30410946105142805,0.7845353276118342,0.6761537929308191,0.8080702342856,0.373808234070383,0.547978260118532,1.0,0.31294634832354723,0.370243108595482,-0.018749623368289538,-0.016463470552486117,0.37767762628292284,-0.10142969783709099,0.24171652024824403,0.06707151942798759,0.6555246753640755,0.7721071866235615,0.6630661947070429,0.5714238803806374,0.5993884059623719,0.2410673678651755,0.5139092983190112,0.3456490668689409,0.28956820265509703,0.9432192334086937,0.6201364233010151,0.6630240432394829,0.7526830557654229,0.5196707250483953,0.8601646571329417,0.849994602196467,0.5763431912159139,0.6218815689731025,0.5687692133316058,0.7675066804397663,0.7755123431025498,0.47381499718258674,0.3770335691294071,0.31837211179255864,-0.09981943609138953,0.2542146228977966,0.17609998845741393,0.3268538575593959,0.3530093116742031,0.28309821583963113,0.5759317526414597,0.7143028518255642,0.6165548582423768,0.3271522407597262,0.4158849273909295,0.615027248471546,0.6153291790016769,0.30535536295695953,0.4070200267950294,0.3582326354447437,0.5341044084200713,0.29373698463229164,0.6316255798171994,0.6043933446083826,0.2727248785036147,0.437960715294786,0.11813312230183194,0.23158623571356343,0.6824658651532172,0.2314261015438072,0.5583191441843851,0.5196878365086607,0.3192507105788009
Olfactory_R,0.42648963304683163,0.3002576642016403,0.4478903617833547,0.380404010690064,0.4238610558816564,0.4676160573134061,0.44452372666861867,0.31294634832354723,1.0,0.40073071681953376,0.1947522299769564,-0.14359512685486514,0.2895025905468569,0.40491986665720436,0.5254341921455441,-0.38196798834096185,0.4121455699958581,0.22699355641125493,0.07773199457662675,0.35297644423209007,0.2943287480790116,0.15883887394552107,0.0723140520186237,0.01796184772414046,0.0541031581171592,0.27838682999573805,-0.18488580149260267,-0.06447803205634861,0.015368458791794968,-0.09990896195115721,0.07821975305561851,0.2637451781467321,0.24472936726723168,0.34703198154838333,0.5272128490691126,0.3519150953522577,0.18203521371416032,0.39554873995574785,0.031422366927465396,-0.022637376427157015,0.07407094828123514,-0.046801970890229,-0.07037290312233674,0.31643163247904627,0.06254966123783005,-0.111126731744596,0.08247301840643305,0.1690036717704794,0.2214667335332944,0.19739389629692203,0.22357577163711354,0.3136475326295777,0.34972337976185625,0.22464404378236533,0.1920726857358378,0.38081798189689386,0.160277083841339,-0.18380272252682472,0.2711375772178049,0.3534066536267167,0.1604862986384883,0.18084831779435168,0.2136644693009857,0.4093250769742483,0.17376105756574328,0.6564254087701348,0.3649261722174012,0.37931945471156864,0.3603492671898759
Frontal_Sup_Medial_R,0.5429919293586895,0.8653974799929373,0.648145188942399,0.750563920673751,0.6635600967873807,0.7168291621070318,0.41877945262271987,0.370243108595482,0.40073071681953376,1.0,0.14550090668860247,-0.012780229337027564,-0.10987739804858988,0.591763887174476,0.8375684968877316,-0.4327189870965893,0.6425361908720439,0.11516440670849103,0.30699953045618567,0.062424455692435925,-0.11137140203217687,-0.11709875968886076,-0.13201200958601778,-0.02980713977515614,-0.19075349724080046,0.39307295903029765,0.002066777705911592,-0.06357610554438263,0.2637178631481687,0.0905955176990104,0.2212936363133419,0.4088442138839726,0.2157712209423581,0.6187097806999777,0.28847205546263577,0.3056628580071274,0.22946485130248837,0.43175504097189854,0.23049767003424704,-0.11103992169408007,0.06134749852110676,-0.18132825122414598,0.018275078577505502,0.24539550265593013,-0.17443357097145618,-0.2654269765443387,-0.2977260432676371,-0.06650975102117375,0.009613722995283692,0.1977613015716201,0.1667932906794573,0.5256866818069331,0.2736164574017956,0.28121611542448605,0.32429892201523786,-0.005851314690730473,0.27699449789108216,-0.005133678116259677,0.1491665665290924,0.305225407256598,0.2289051697193273,0.22236950440823153,0.19748602179923114,0.8003202505222624,0.37134411667510103,0.44943108690369904,-0.005238785714677048,0.057372460927100216,0.1651615470316231
